clock,variant,view,head,alpha,candidate_weight,development_anchor_rmse,development_model_rmse,development_years_improved,development_cells_improved,eligible
mar05,no_future,response_tabular,change,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response_tabular,change,10000.0,0.1,256.9986220174666,258.21261493015567,0,2,False
mar05,no_future,response_tabular,change,10000.0,0.25,256.9986220174666,266.4309776211326,0,2,False
mar05,no_future,response_tabular,change,10000.0,0.5,256.9986220174666,295.24176041465773,0,1,False
mar05,no_future,response_tabular,change,10000.0,0.75,256.9986220174666,338.5188111296885,0,0,False
mar05,no_future,response_tabular,change,10000.0,1.0,256.9986220174666,391.49371773233753,0,0,False
mar05,no_future,response_tabular,direct,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response_tabular,direct,100.0,0.1,256.9986220174666,254.7863073399384,2,4,True
mar05,no_future,response_tabular,direct,100.0,0.25,256.9986220174666,253.16495816000793,2,4,True
mar05,no_future,response_tabular,direct,100.0,0.5,256.9986220174666,255.0541622682119,2,3,False
mar05,no_future,response_tabular,direct,100.0,0.75,256.9986220174666,262.54272160815856,0,2,False
mar05,no_future,response_tabular,direct,100.0,1.0,256.9986220174666,275.173874082184,0,1,False
mar05,no_future,response_tabular,direct,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response_tabular,direct,1000.0,0.1,256.9986220174666,254.25525170531398,2,6,True
mar05,no_future,response_tabular,direct,1000.0,0.25,256.9986220174666,253.3311717938955,1,5,False
mar05,no_future,response_tabular,direct,1000.0,0.5,256.9986220174666,260.2966876295184,1,3,False
mar05,no_future,response_tabular,direct,1000.0,0.75,256.9986220174666,277.09446166275006,1,2,False
mar05,no_future,response_tabular,direct,1000.0,1.0,256.9986220174666,302.0887417337475,0,1,False
mar05,no_future,response_tabular,direct,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response_tabular,direct,10000.0,0.1,256.9986220174666,255.7966524258931,1,3,False
mar05,no_future,response_tabular,direct,10000.0,0.25,256.9986220174666,266.46708408531634,1,3,False
mar05,no_future,response_tabular,direct,10000.0,0.5,256.9986220174666,312.4401949355471,0,2,False
mar05,no_future,response_tabular,direct,10000.0,0.75,256.9986220174666,381.95653843097307,0,1,False
mar05,no_future,response_tabular,direct,10000.0,1.0,256.9986220174666,464.56482046896036,0,0,False
mar05,no_future,response_tabular,residual,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response_tabular,residual,100.0,0.1,256.9986220174666,256.45552323710353,2,3,False
mar05,no_future,response_tabular,residual,100.0,0.25,256.9986220174666,256.81257374647055,1,3,False
mar05,no_future,response_tabular,residual,100.0,0.5,256.9986220174666,260.5038606269832,0,1,False
mar05,no_future,response_tabular,residual,100.0,0.75,256.9986220174666,267.91226515541535,0,1,False
mar05,no_future,response_tabular,residual,100.0,1.0,256.9986220174666,278.74156362429164,0,1,False
mar05,no_future,response_tabular,residual,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response_tabular,residual,1000.0,0.1,256.9986220174666,256.5898435603736,2,4,True
mar05,no_future,response_tabular,residual,1000.0,0.25,256.9986220174666,256.44601105231663,2,2,False
mar05,no_future,response_tabular,residual,1000.0,0.5,256.9986220174666,257.45789980914907,1,2,False
mar05,no_future,response_tabular,residual,1000.0,0.75,256.9986220174666,260.01602352038896,0,1,False
mar05,no_future,response_tabular,residual,1000.0,1.0,256.9986220174666,264.07545043850206,0,1,False
mar05,no_future,response_tabular,residual,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response_tabular,residual,10000.0,0.1,256.9986220174666,256.8204497220695,2,4,True
mar05,no_future,response_tabular,residual,10000.0,0.25,256.9986220174666,256.9385326215935,1,3,False
mar05,no_future,response_tabular,residual,10000.0,0.5,256.9986220174666,258.1598138570833,0,1,False
mar05,no_future,response_tabular,residual,10000.0,0.75,256.9986220174666,260.6444542932679,0,1,False
mar05,no_future,response_tabular,residual,10000.0,1.0,256.9986220174666,264.35683409942743,0,1,False
