district_id,state_name,district_name,season_label,season_start_year,season_end_year,area_ha,production_tonnes,yield_ton_per_ha,yield_kg_per_ha,crop,season,source,source_file
IND034037,Uttar Pradesh,Hathras,2019 - 2020,2019,2020,82795.0,330683.0,3.99,3990.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034037,Uttar Pradesh,Hathras,2020 - 2021,2020,2021,82467.0,337785.0,4.1,4100.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034037,Uttar Pradesh,Hathras,2021 - 2022,2021,2022,85798.0,340446.0,3.97,3970.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034037,Uttar Pradesh,Hathras,2022 - 2023,2022,2023,78596.0,316585.0,4.03,4030.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034038,Uttar Pradesh,Jalaun,2017 - 2018,2017,2018,160362.0,581167.0,3.62,3620.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034038,Uttar Pradesh,Jalaun,2018 - 2019,2018,2019,143818.0,534094.0,3.71,3710.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034038,Uttar Pradesh,Jalaun,2019 - 2020,2019,2020,149023.0,556303.0,3.73,3730.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034038,Uttar Pradesh,Jalaun,2020 - 2021,2020,2021,144371.0,532022.0,3.69,3690.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034038,Uttar Pradesh,Jalaun,2021 - 2022,2021,2022,135801.0,465118.0,3.42,3420.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034038,Uttar Pradesh,Jalaun,2022 - 2023,2022,2023,163199.0,583926.0,3.58,3580.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034039,Uttar Pradesh,Jaunpur,2017 - 2018,2017,2018,207669.0,735148.0,3.54,3540.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034039,Uttar Pradesh,Jaunpur,2018 - 2019,2018,2019,211334.0,784260.0,3.71,3710.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034039,Uttar Pradesh,Jaunpur,2019 - 2020,2019,2020,210908.0,758214.0,3.59,3590.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034039,Uttar Pradesh,Jaunpur,2020 - 2021,2020,2021,209293.0,773966.0,3.7,3700.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034039,Uttar Pradesh,Jaunpur,2021 - 2022,2021,2022,218144.0,872794.0,4.0,4000.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034039,Uttar Pradesh,Jaunpur,2022 - 2023,2022,2023,215069.0,857265.0,3.99,3990.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034040,Uttar Pradesh,Jhansi,2017 - 2018,2017,2018,149640.0,394006.0,2.63,2630.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034040,Uttar Pradesh,Jhansi,2018 - 2019,2018,2019,182907.0,595918.0,3.26,3260.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034040,Uttar Pradesh,Jhansi,2019 - 2020,2019,2020,148822.0,508550.0,3.42,3420.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034040,Uttar Pradesh,Jhansi,2020 - 2021,2020,2021,153236.0,463806.0,3.03,3030.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034040,Uttar Pradesh,Jhansi,2021 - 2022,2021,2022,132473.0,448421.0,3.38,3380.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034040,Uttar Pradesh,Jhansi,2022 - 2023,2022,2023,139381.0,478634.0,3.43,3430.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034041,Uttar Pradesh,Kannauj,2017 - 2018,2017,2018,75546.0,342450.0,4.53,4530.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034041,Uttar Pradesh,Kannauj,2018 - 2019,2018,2019,78024.0,358888.0,4.6,4600.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034041,Uttar Pradesh,Kannauj,2019 - 2020,2019,2020,78249.0,348180.0,4.45,4450.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034041,Uttar Pradesh,Kannauj,2020 - 2021,2020,2021,76169.0,315245.0,4.14,4140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034041,Uttar Pradesh,Kannauj,2021 - 2022,2021,2022,79473.0,306289.0,3.85,3850.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034041,Uttar Pradesh,Kannauj,2022 - 2023,2022,2023,65342.0,260584.0,3.99,3990.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034042,Uttar Pradesh,Kanpur,2017 - 2018,2017,2018,106047.0,408721.0,3.85,3850.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034042,Uttar Pradesh,Kanpur,2018 - 2019,2018,2019,103752.0,432278.0,4.17,4170.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034042,Uttar Pradesh,Kanpur,2019 - 2020,2019,2020,102937.0,418465.0,4.07,4070.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034042,Uttar Pradesh,Kanpur,2020 - 2021,2020,2021,103150.0,407211.0,3.95,3950.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034042,Uttar Pradesh,Kanpur,2021 - 2022,2021,2022,106742.0,371142.0,3.48,3480.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034042,Uttar Pradesh,Kanpur,2022 - 2023,2022,2023,103833.0,407129.0,3.92,3920.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034043,Uttar Pradesh,Kanpur Dehat,2017 - 2018,2017,2018,120743.0,517022.0,4.28,4280.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034043,Uttar Pradesh,Kanpur Dehat,2018 - 2019,2018,2019,120774.0,535103.0,4.43,4430.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034043,Uttar Pradesh,Kanpur Dehat,2019 - 2020,2019,2020,122451.0,520962.0,4.25,4250.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034043,Uttar Pradesh,Kanpur Dehat,2020 - 2021,2020,2021,122414.0,498444.0,4.07,4070.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034043,Uttar Pradesh,Kanpur Dehat,2021 - 2022,2021,2022,125428.0,475874.0,3.79,3790.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034043,Uttar Pradesh,Kanpur Dehat,2022 - 2023,2022,2023,124650.0,503835.0,4.04,4040.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034044,Uttar Pradesh,Kasganj,2017 - 2018,2017,2018,94430.0,375265.0,3.97,3970.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034044,Uttar Pradesh,Kasganj,2018 - 2019,2018,2019,97339.0,415053.0,4.26,4260.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034044,Uttar Pradesh,Kasganj,2019 - 2020,2019,2020,95297.0,373945.0,3.92,3920.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034044,Uttar Pradesh,Kasganj,2020 - 2021,2020,2021,94618.0,360021.0,3.8,3800.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034044,Uttar Pradesh,Kasganj,2021 - 2022,2021,2022,96900.0,379170.0,3.91,3910.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034044,Uttar Pradesh,Kasganj,2022 - 2023,2022,2023,98291.0,407121.0,4.14,4140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034045,Uttar Pradesh,Kaushambi,2017 - 2018,2017,2018,72909.0,231194.0,3.17,3170.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034045,Uttar Pradesh,Kaushambi,2018 - 2019,2018,2019,77095.0,269358.0,3.49,3490.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034045,Uttar Pradesh,Kaushambi,2019 - 2020,2019,2020,73961.0,230766.0,3.12,3120.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034045,Uttar Pradesh,Kaushambi,2020 - 2021,2020,2021,75587.0,249908.0,3.31,3310.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034045,Uttar Pradesh,Kaushambi,2021 - 2022,2021,2022,77760.0,261274.0,3.36,3360.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034045,Uttar Pradesh,Kaushambi,2022 - 2023,2022,2023,79617.0,290682.0,3.65,3650.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034046,Uttar Pradesh,Kushinagar,2017 - 2018,2017,2018,117733.0,412419.0,3.5,3500.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034046,Uttar Pradesh,Kushinagar,2018 - 2019,2018,2019,120236.0,383914.0,3.19,3190.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034046,Uttar Pradesh,Kushinagar,2019 - 2020,2019,2020,119461.0,441528.0,3.7,3700.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034046,Uttar Pradesh,Kushinagar,2020 - 2021,2020,2021,118046.0,441846.0,3.74,3740.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034046,Uttar Pradesh,Kushinagar,2021 - 2022,2021,2022,121457.0,457043.0,3.76,3760.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034046,Uttar Pradesh,Kushinagar,2022 - 2023,2022,2023,121800.0,450295.0,3.7,3700.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034047,Uttar Pradesh,Lakhimpur Kheri,2017 - 2018,2017,2018,188602.0,775531.0,4.11,4110.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034047,Uttar Pradesh,Lakhimpur Kheri,2018 - 2019,2018,2019,198051.0,841915.0,4.25,4250.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034047,Uttar Pradesh,Lakhimpur Kheri,2019 - 2020,2019,2020,195264.0,826357.0,4.23,4230.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034047,Uttar Pradesh,Lakhimpur Kheri,2020 - 2021,2020,2021,195061.0,802091.0,4.11,4110.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034047,Uttar Pradesh,Lakhimpur Kheri,2021 - 2022,2021,2022,202178.0,827717.0,4.09,4090.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034047,Uttar Pradesh,Lakhimpur Kheri,2022 - 2023,2022,2023,193565.0,798068.0,4.12,4120.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034048,Uttar Pradesh,Lalitpur,2017 - 2018,2017,2018,152659.0,424392.0,2.78,2780.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034048,Uttar Pradesh,Lalitpur,2018 - 2019,2018,2019,188237.0,642076.0,3.41,3410.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034048,Uttar Pradesh,Lalitpur,2019 - 2020,2019,2020,171271.0,548410.0,3.2,3200.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034048,Uttar Pradesh,Lalitpur,2020 - 2021,2020,2021,171453.0,535282.0,3.12,3120.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034048,Uttar Pradesh,Lalitpur,2021 - 2022,2021,2022,171462.0,620521.0,3.62,3620.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034048,Uttar Pradesh,Lalitpur,2022 - 2023,2022,2023,170854.0,623617.0,3.65,3650.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034049,Uttar Pradesh,Lucknow,2017 - 2018,2017,2018,81589.0,266225.0,3.26,3260.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034049,Uttar Pradesh,Lucknow,2018 - 2019,2018,2019,78962.0,284658.0,3.6,3600.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034049,Uttar Pradesh,Lucknow,2019 - 2020,2019,2020,83026.0,257381.0,3.1,3100.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034049,Uttar Pradesh,Lucknow,2020 - 2021,2020,2021,81162.0,275302.0,3.39,3390.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034049,Uttar Pradesh,Lucknow,2021 - 2022,2021,2022,85202.0,301700.0,3.54,3540.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034049,Uttar Pradesh,Lucknow,2022 - 2023,2022,2023,80965.0,283216.0,3.5,3500.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034050,Uttar Pradesh,Maharajganj,2017 - 2018,2017,2018,145443.0,515741.0,3.55,3550.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034050,Uttar Pradesh,Maharajganj,2018 - 2019,2018,2019,147751.0,610212.0,4.13,4130.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034050,Uttar Pradesh,Maharajganj,2019 - 2020,2019,2020,148985.0,600708.0,4.03,4030.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034050,Uttar Pradesh,Maharajganj,2020 - 2021,2020,2021,149744.0,560791.0,3.74,3740.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034050,Uttar Pradesh,Maharajganj,2021 - 2022,2021,2022,155147.0,551392.0,3.55,3550.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034050,Uttar Pradesh,Maharajganj,2022 - 2023,2022,2023,148897.0,550174.0,3.69,3690.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034051,Uttar Pradesh,Mahoba,2017 - 2018,2017,2018,48394.0,86668.0,1.79,1790.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034051,Uttar Pradesh,Mahoba,2018 - 2019,2018,2019,81887.0,230571.0,2.82,2820.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034051,Uttar Pradesh,Mahoba,2019 - 2020,2019,2020,84331.0,242804.0,2.88,2880.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034051,Uttar Pradesh,Mahoba,2020 - 2021,2020,2021,71779.0,194394.0,2.71,2710.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034051,Uttar Pradesh,Mahoba,2021 - 2022,2021,2022,79923.0,227061.0,2.84,2840.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034051,Uttar Pradesh,Mahoba,2022 - 2023,2022,2023,78392.0,308864.0,3.94,3940.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034052,Uttar Pradesh,Mainpuri,2017 - 2018,2017,2018,150750.0,666014.0,4.42,4420.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034052,Uttar Pradesh,Mainpuri,2018 - 2019,2018,2019,152866.0,678878.0,4.44,4440.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034052,Uttar Pradesh,Mainpuri,2019 - 2020,2019,2020,150224.0,635448.0,4.23,4230.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034052,Uttar Pradesh,Mainpuri,2020 - 2021,2020,2021,150115.0,637839.0,4.25,4250.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034052,Uttar Pradesh,Mainpuri,2021 - 2022,2021,2022,156761.0,604627.0,3.86,3860.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034052,Uttar Pradesh,Mainpuri,2022 - 2023,2022,2023,149897.0,601087.0,4.01,4010.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034053,Uttar Pradesh,Mathura,2017 - 2018,2017,2018,200421.0,704480.0,3.52,3520.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034053,Uttar Pradesh,Mathura,2018 - 2019,2018,2019,203721.0,850331.0,4.17,4170.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034053,Uttar Pradesh,Mathura,2019 - 2020,2019,2020,195767.0,557349.0,2.85,2850.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034053,Uttar Pradesh,Mathura,2020 - 2021,2020,2021,202884.0,712731.0,3.51,3510.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034053,Uttar Pradesh,Mathura,2021 - 2022,2021,2022,203144.0,708973.0,3.49,3490.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034053,Uttar Pradesh,Mathura,2022 - 2023,2022,2023,194250.0,695998.0,3.58,3580.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034054,Uttar Pradesh,Maunathbhanjan,2017 - 2018,2017,2018,95373.0,352975.0,3.7,3700.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034054,Uttar Pradesh,Maunathbhanjan,2018 - 2019,2018,2019,95550.0,367772.0,3.85,3850.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034054,Uttar Pradesh,Maunathbhanjan,2019 - 2020,2019,2020,95061.0,329291.0,3.46,3460.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034054,Uttar Pradesh,Maunathbhanjan,2020 - 2021,2020,2021,94569.0,356525.0,3.77,3770.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034054,Uttar Pradesh,Maunathbhanjan,2021 - 2022,2021,2022,98616.0,364879.0,3.7,3700.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034054,Uttar Pradesh,Maunathbhanjan,2022 - 2023,2022,2023,94319.0,323420.0,3.43,3430.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034055,Uttar Pradesh,Meerut,2017 - 2018,2017,2018,75592.0,329959.0,4.36,4360.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034055,Uttar Pradesh,Meerut,2018 - 2019,2018,2019,80065.0,373423.0,4.66,4660.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034055,Uttar Pradesh,Meerut,2019 - 2020,2019,2020,74650.0,340180.0,4.56,4560.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034055,Uttar Pradesh,Meerut,2020 - 2021,2020,2021,79499.0,362992.0,4.57,4570.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034055,Uttar Pradesh,Meerut,2021 - 2022,2021,2022,81074.0,338889.0,4.18,4180.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034055,Uttar Pradesh,Meerut,2022 - 2023,2022,2023,77846.0,333337.0,4.28,4280.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034056,Uttar Pradesh,Mirzapur,2017 - 2018,2017,2018,94546.0,278692.0,2.95,2950.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034056,Uttar Pradesh,Mirzapur,2018 - 2019,2018,2019,96564.0,303796.0,3.15,3150.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034056,Uttar Pradesh,Mirzapur,2019 - 2020,2019,2020,96236.0,233240.0,2.42,2420.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034056,Uttar Pradesh,Mirzapur,2020 - 2021,2020,2021,97635.0,319909.0,3.28,3280.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034056,Uttar Pradesh,Mirzapur,2021 - 2022,2021,2022,100512.0,351993.0,3.5,3500.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034056,Uttar Pradesh,Mirzapur,2022 - 2023,2022,2023,143382.0,478609.0,3.34,3340.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034057,Uttar Pradesh,Moradabad,2017 - 2018,2017,2018,123231.0,456078.0,3.7,3700.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034057,Uttar Pradesh,Moradabad,2018 - 2019,2018,2019,115217.0,460983.0,4.0,4000.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034057,Uttar Pradesh,Moradabad,2019 - 2020,2019,2020,125107.0,471153.0,3.77,3770.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034057,Uttar Pradesh,Moradabad,2020 - 2021,2020,2021,121959.0,528204.0,4.33,4330.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034057,Uttar Pradesh,Moradabad,2021 - 2022,2021,2022,126886.0,527211.0,4.15,4150.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034057,Uttar Pradesh,Moradabad,2022 - 2023,2022,2023,121331.0,507285.0,4.18,4180.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034058,Uttar Pradesh,Muzaffarnagar,2017 - 2018,2017,2018,85624.0,341212.0,3.99,3990.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034058,Uttar Pradesh,Muzaffarnagar,2018 - 2019,2018,2019,86395.0,366920.0,4.25,4250.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034058,Uttar Pradesh,Muzaffarnagar,2019 - 2020,2019,2020,81330.0,323775.0,3.98,3980.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034058,Uttar Pradesh,Muzaffarnagar,2020 - 2021,2020,2021,82486.0,357577.0,4.34,4340.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034058,Uttar Pradesh,Muzaffarnagar,2021 - 2022,2021,2022,85686.0,339488.0,3.96,3960.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034058,Uttar Pradesh,Muzaffarnagar,2022 - 2023,2022,2023,78088.0,343197.0,4.4,4400.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034059,Uttar Pradesh,Pilibhit,2017 - 2018,2017,2018,131987.0,559229.0,4.24,4240.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034059,Uttar Pradesh,Pilibhit,2018 - 2019,2018,2019,148303.0,658762.0,4.44,4440.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034059,Uttar Pradesh,Pilibhit,2019 - 2020,2019,2020,138554.0,594812.0,4.29,4290.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034059,Uttar Pradesh,Pilibhit,2020 - 2021,2020,2021,141500.0,629534.0,4.45,4450.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034059,Uttar Pradesh,Pilibhit,2021 - 2022,2021,2022,147217.0,590193.0,4.01,4010.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034059,Uttar Pradesh,Pilibhit,2022 - 2023,2022,2023,141419.0,599192.0,4.24,4240.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034060,Uttar Pradesh,Pratapgarh,2017 - 2018,2017,2018,148317.0,469720.0,3.17,3170.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034060,Uttar Pradesh,Pratapgarh,2018 - 2019,2018,2019,150515.0,514761.0,3.42,3420.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034060,Uttar Pradesh,Pratapgarh,2019 - 2020,2019,2020,148014.0,508428.0,3.43,3430.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034060,Uttar Pradesh,Pratapgarh,2020 - 2021,2020,2021,147069.0,502535.0,3.42,3420.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034060,Uttar Pradesh,Pratapgarh,2021 - 2022,2021,2022,153848.0,508621.0,3.31,3310.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034060,Uttar Pradesh,Pratapgarh,2022 - 2023,2022,2023,160468.0,540296.0,3.37,3370.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034061,Uttar Pradesh,Rae Bareli,2017 - 2018,2017,2018,132317.0,444982.0,3.36,3360.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034061,Uttar Pradesh,Rae Bareli,2018 - 2019,2018,2019,133804.0,461089.0,3.45,3450.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034061,Uttar Pradesh,Rae Bareli,2019 - 2020,2019,2020,133141.0,447753.0,3.36,3360.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034061,Uttar Pradesh,Rae Bareli,2020 - 2021,2020,2021,135517.0,528381.0,3.9,3900.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034061,Uttar Pradesh,Rae Bareli,2021 - 2022,2021,2022,139506.0,450604.0,3.23,3230.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034061,Uttar Pradesh,Rae Bareli,2022 - 2023,2022,2023,168080.0,586095.0,3.49,3490.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034062,Uttar Pradesh,Rampur,2017 - 2018,2017,2018,149252.0,598202.0,4.01,4010.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034062,Uttar Pradesh,Rampur,2018 - 2019,2018,2019,148838.0,639706.0,4.3,4300.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034062,Uttar Pradesh,Rampur,2019 - 2020,2019,2020,145657.0,597776.0,4.1,4100.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034062,Uttar Pradesh,Rampur,2020 - 2021,2020,2021,144307.0,610996.0,4.23,4230.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034062,Uttar Pradesh,Rampur,2021 - 2022,2021,2022,158692.0,664126.0,4.18,4180.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034062,Uttar Pradesh,Rampur,2022 - 2023,2022,2023,150410.0,619990.0,4.12,4120.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034063,Uttar Pradesh,Saharanpur,2017 - 2018,2017,2018,111963.0,435984.0,3.89,3890.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034063,Uttar Pradesh,Saharanpur,2018 - 2019,2018,2019,111995.0,472283.0,4.22,4220.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
