candidate,hierarchy_weight,development_rmse,development_mae,development_bias,development_equal_state_rmse,development_mean_year_rmse,development_max_year_rmse,development_direction_accuracy,selection_score
extra__hier__scratch__history__ridge1000__ridge1000,0.275,261.9203925996597,194.8645679446829,-37.18260992337473,270.5821296403575,261.2804567244104,279.5784072501767,0.7857142857142857,263.92584289102183
weighted3__hier__scratch__history__ridge100__xgb2,0.3,261.1531086138796,192.11921699029352,5.620565071302015,272.98189548486334,260.4316022163363,279.8307440974811,0.773109243697479,263.9299287322397
weighted3__hier__modis_pretrained__history__ridge100__xgb2,0.3,261.1539461757645,192.12012243836634,5.612739368339666,272.9822886907933,260.43241574307666,279.83191144269097,0.773109243697479,263.93064919634975
xgb1__hier__none__physical__extra__extra,0.175,260.6230662112988,194.14315985845758,28.228380828906932,274.4030700360316,260.0757611214734,276.95714490555184,0.7773109243697479,263.93124089502567
weighted3__hier__scratch__encoder__extra__ridge1000,0.225,261.1352594302638,192.5393080339698,33.37641467072725,273.05873646670864,260.4024589948254,279.9519619849131,0.7647058823529411,263.9329285805154
extra__hier__modis_pretrained__encoder__extra__extra,0.25,261.12959881589313,193.2670506981935,-15.94586002427693,273.2061748811731,260.2681239078569,281.46177992171545,0.7899159663865546,263.93337410520405
extra__hier__scratch__encoder__ridge1000__extra,0.175,260.91533255516407,193.52821116301195,-15.558787826167647,273.84759597941473,260.05525044512115,281.22309110724734,0.7857142857142857,263.933377883716
weighted3__hier__modis_pretrained__physical__ridge1000__ridge1000,0.225,260.7968344597139,194.4101228685381,13.009681815662534,274.1110060641797,260.03734578251806,279.92622867197576,0.7563025210084033,263.93550519153143
xgb1__hier__modis_pretrained__physical__ridge100__extra,0.125,260.4473146521329,194.75055395601288,11.828949296547242,275.0108998741506,259.84375556401216,277.56454572407574,0.7647058823529411,263.9373211856071
xgb1__hier__modis_pretrained__encoder__xgb1__xgb2,0.325,260.8063230052747,192.09337440284403,45.08933752333347,274.1290260771702,260.0102726919553,280.3719085345569,0.773109243697479,263.9379861949187
xgb1__hier__modis_pretrained__history__xgb1__xgb2,0.325,260.8063230052747,192.09337440284403,45.08933752333347,274.1290260771702,260.0102726919553,280.3719085345569,0.773109243697479,263.9379861949187
xgb1__hier__modis_pretrained__physical__xgb1__xgb2,0.325,260.8063230052747,192.09337440284403,45.08933752333347,274.1290260771702,260.0102726919553,280.3719085345569,0.773109243697479,263.9379861949187
extra__hier__modis_pretrained__encoder__ridge10__xgb1,0.1,260.9619353263359,192.29619430687217,-29.837822171191423,273.7001625749071,260.14060395622846,280.8287131630991,0.7941176470588235,263.9411592959518
xgb1__hier__none__history__xgb1__xgb2,0.325,260.8082462722838,192.09494056183428,45.00174848069428,274.1354405012109,260.0151362660899,280.3392656730515,0.773109243697479,263.9417673279671
xgb1__hier__none__physical__xgb1__xgb2,0.325,260.8082462722838,192.09494056183428,45.00174848069428,274.1354405012109,260.0151362660899,280.3392656730515,0.773109243697479,263.9417673279671
extra__hier__modis_pretrained__encoder__ridge10__xgb2,0.1,260.971897585019,192.36829964227408,-30.478298492898567,273.6729395696159,260.15149830616826,280.82827895938857,0.7941176470588235,263.94205826145554
xgb1__direct__modis_pretrained__zero,0.325,260.7013316340404,193.38583146620323,-47.373861909726145,274.8709080748722,259.49565981934927,284.53935864125816,0.7857142857142857,263.94230779057557
xgb1__direct__none__zero,0.325,260.7013316340404,193.38583146620323,-47.373861909726145,274.8709080748722,259.49565981934927,284.53935864125816,0.7857142857142857,263.94230779057557
xgb1__direct__scratch__zero,0.325,260.7013316340404,193.38583146620323,-47.373861909726145,274.8709080748722,259.49565981934927,284.53935864125816,0.7857142857142857,263.94230779057557
xgb1__hier__modis_pretrained__physical__extra__extra,0.175,260.6350663301955,194.1687524058417,27.839395438343328,274.45774472999204,260.09021971398994,276.9340734913726,0.7773109243697479,263.95452427609325
xgb1__hier__scratch__physical__ridge10__extra,0.15,260.4180178636457,195.9717183338659,-3.2015086842882035,275.20183258755407,259.79815109817844,277.75545362383946,0.7857142857142857,263.9590048532559
xgb1__direct__none__xgb1,0.275,260.4108976391027,191.0196148412202,26.759871785726755,275.53485030529305,259.51196253963957,281.13086417751043,0.7773109243697479,263.9671520307845
xgb1__hier__none__history__xgb1__ridge1000,0.3,261.12032873643307,191.47668064623886,45.63168921936811,273.35358079198653,260.27488409831335,281.27037854432285,0.7773109243697479,263.9672805907915
xgb1__hier__none__physical__xgb1__ridge1000,0.3,261.12032873643307,191.47668064623886,45.63168921936811,273.35358079198653,260.27488409831335,281.27037854432285,0.7773109243697479,263.9672805907915
extra__hier__scratch__encoder__ridge1000__xgb1,0.15,260.8484887203708,193.41053377379922,-7.474275261020615,274.10629205737956,260.0794616407696,280.09464838356325,0.7899159663865546,263.97068278472267
weighted3__hier__scratch__encoder__xgb1__ridge1000,0.275,261.28494099676647,190.75314932671793,22.481771898850685,273.0621908730632,260.2530746983327,283.45129665062456,0.7941176470588235,263.9712868912322
weighted3__hier__scratch__history__xgb1__ridge1000,0.275,261.28494099676647,190.75314932671793,22.481771898850685,273.0621908730632,260.2530746983327,283.45129665062456,0.7941176470588235,263.9712868912322
weighted3__hier__scratch__physical__xgb1__ridge1000,0.275,261.28494099676647,190.75314932671793,22.481771898850685,273.0621908730632,260.2530746983327,283.45129665062456,0.7941176470588235,263.9712868912322
extra__direct__none__xgb2,0.125,261.39477321416666,193.89965560826943,-42.3637350839997,272.9679954625067,260.16252878107116,285.51378283139263,0.7941176470588235,263.9800176679778
extra__hier__modis_pretrained__encoder__xgb1__ridge100,0.15,261.64336348962524,195.39981036805403,-33.96109924101698,271.9686323969324,260.6684932120625,283.23365008537235,0.7815126050420168,263.98096314706135
extra__hier__modis_pretrained__history__xgb1__ridge100,0.15,261.64336348962524,195.39981036805403,-33.96109924101698,271.9686323969324,260.6684932120625,283.23365008537235,0.7815126050420168,263.98096314706135
extra__hier__modis_pretrained__physical__xgb1__ridge100,0.15,261.64336348962524,195.39981036805403,-33.96109924101698,271.9686323969324,260.6684932120625,283.23365008537235,0.7815126050420168,263.98096314706135
extra__hier__modis_pretrained__encoder__ridge10__extra,0.1,261.08215927514595,192.1260457081934,-34.12487041927935,273.5194492022931,260.25085158357496,281.06882799332095,0.7857142857142857,263.98365483404
weighted3__hier__modis_pretrained__physical__ridge100__ridge100,0.1,260.7450582534066,195.46749095284198,-7.670212580912041,274.6236521132385,259.83405730420395,281.61129469575695,0.7773109243697479,263.98695648106394
extra__hier__none__history__ridge10__ridge100,0.2,261.6207852089097,197.77815206344434,-27.98005662235315,271.8156374928043,260.9053260300873,280.24042630032955,0.7857142857142857,263.99063348517774
extra__hier__scratch__encoder__extra__extra,0.25,261.17683906939857,193.31375439041267,-15.593354602073843,273.2974620435814,260.317751826913,281.4839831887834,0.7899159663865546,263.9922230023229
extra__hier__modis_pretrained__encoder__xgb1__extra,0.3,261.9607884231857,194.7178209450839,-37.47426392587726,270.7474390452427,261.32482363972747,279.56738982331007,0.7983193277310925,263.9984598828354
extra__hier__modis_pretrained__history__xgb1__extra,0.3,261.9607884231857,194.7178209450839,-37.47426392587726,270.7474390452427,261.32482363972747,279.56738982331007,0.7983193277310925,263.9984598828354
extra__hier__modis_pretrained__physical__xgb1__extra,0.3,261.9607884231857,194.7178209450839,-37.47426392587726,270.7474390452427,261.32482363972747,279.56738982331007,0.7983193277310925,263.9984598828354
xgb1__hier__none__history__ridge100__xgb1,0.35,260.48355614264796,193.44618907186546,35.61744686674783,275.2250794089929,259.8038188911645,278.60963475453593,0.7647058823529411,263.99900264636335
extra__hier__modis_pretrained__history__ridge1000__ridge1000,0.25,262.03531143232846,195.17908837560134,-42.08640288247187,270.60985571689537,261.3210026904675,280.6558931811337,0.7857142857142857,264.0003703180049
xgb1__hier__scratch__physical__ridge100__extra,0.125,260.50456108291377,194.80939519501052,12.097313148352347,275.08975703435163,259.90505209999696,277.56829749543346,0.7647058823529411,264.00098282504405
xgb1__hier__modis_pretrained__history__ridge100__xgb1,0.35,260.4865317551061,193.44638298223643,35.63299481989391,275.2265150800697,259.8070453181627,278.60950337156765,0.7647058823529411,264.00165597711117
xgb1__hier__scratch__history__ridge100__xgb1,0.35,260.4865317551061,193.44638298223643,35.63299481989391,275.2265150800697,259.8070453181627,278.60950337156765,0.7647058823529411,264.00165597711117
xgb1__hier__none__history__ridge10__ridge1000,0.275,260.6383528398006,195.8685211945095,16.75367810845069,274.690945155587,260.0416290052216,277.66837446078137,0.7689075630252101,264.00231996010245
extra__hier__modis_pretrained__history__ridge10__ridge100,0.1,261.63381193475215,195.4028852070209,-41.64341621196343,272.1878672796981,260.5543723388624,284.2961204339525,0.7899159663865546,264.00246587201616
extra__hier__modis_pretrained__physical__ridge100__ridge1000,0.1,261.09545610952324,194.21589408894522,-28.11131626334796,273.7189164694746,260.1093105606186,282.78052051332344,0.7857142857142857,264.0047848122849
xgb1__hier__scratch__physical__ridge10__ridge1000,0.15,260.6333143082815,195.7774279294628,-7.533953471908291,274.8172476715342,259.94388162009864,278.88861533677056,0.7899159663865546,264.00693947704895
weighted3__hier__scratch__encoder__extra__xgb2,0.175,261.1475396581276,192.68529071165955,29.070136330746045,273.28295408932684,260.45159023591066,279.504322666683,0.7689075630252101,264.00740591037317
extra__hier__scratch__physical__ridge1000__ridge1000,0.175,261.20356626418396,194.68478140802765,-22.9998701336925,273.28512435239264,260.34680760009087,281.4854641697314,0.7857142857142857,264.0097661202129
extra__hier__scratch__encoder__xgb1__extra,0.3,261.97446679721645,194.71139864294344,-37.59717824241322,270.7510768072717,261.3420546875836,279.5341327810265,0.7983193277310925,264.01051627232204
extra__hier__scratch__history__xgb1__extra,0.3,261.97446679721645,194.71139864294344,-37.59717824241322,270.7510768072717,261.3420546875836,279.5341327810265,0.7983193277310925,264.01051627232204
extra__hier__scratch__physical__xgb1__extra,0.3,261.97446679721645,194.71139864294344,-37.59717824241322,270.7510768072717,261.3420546875836,279.5341327810265,0.7983193277310925,264.01051627232204
weighted3__hier__modis_pretrained__encoder__ridge10__xgb2,0.1,260.97617595659284,192.52334135568995,6.2291765535884025,273.9974171672869,260.10102989261594,281.45562344358297,0.7773109243697479,264.01269974327215
extra__hier__none__physical__extra__ridge1000,0.275,261.25301474627673,194.232634951274,-9.670488004826145,273.025649345905,260.5350650104302,279.89010605996594,0.7899159663865546,264.01668596222214
weighted3__direct__modis_pretrained__xgb2,0.35,261.6616965682555,191.86268670319666,-24.35537694835556,271.9372999182304,260.81293329802224,281.87135858243465,0.7941176470588235,264.0184065881909
weighted3__direct__scratch__xgb2,0.35,261.65743402015045,191.88920913169517,-24.50986430393491,271.95260449925297,260.808336788877,281.87072600351985,0.7941176470588235,264.0189523321077
extra__direct__scratch__extra,0.25,261.1565354430757,193.68536688530313,-13.872028644995025,273.58233975208736,260.19086181289106,282.62858526460235,0.7773109243697479,264.02156811278246
xgb1__hier__modis_pretrained__history__ridge100__zero,0.35,260.50518973169045,193.45206441318626,36.097545620169605,275.2690301761339,259.8192628488984,278.71117989823676,0.7605042016806722,264.0246681221033
xgb1__hier__none__history__ridge100__zero,0.35,260.50518973169045,193.45206441318626,36.097545620169605,275.2690301761339,259.8192628488984,278.71117989823676,0.7605042016806722,264.0246681221033
xgb1__hier__scratch__history__ridge100__zero,0.35,260.50518973169045,193.45206441318626,36.097545620169605,275.2690301761339,259.8192628488984,278.71117989823676,0.7605042016806722,264.0246681221033
weighted3__hier__modis_pretrained__encoder__ridge1000__extra,0.175,261.1603854860672,192.44124536470508,25.349850505375127,273.5619892317781,260.24597503868614,282.08125436812844,0.7689075630252101,264.03218381064966
extra__hier__modis_pretrained__history__ridge1000__zero,0.3,261.7744390205126,195.59545793940796,-27.703193275935917,271.44362610464833,261.1463297564455,279.2695573730141,0.7983193277310925,264.0347084755298
extra__hier__none__history__ridge1000__zero,0.3,261.7744390205126,195.59545793940796,-27.703193275935917,271.44362610464833,261.1463297564455,279.2695573730141,0.7983193277310925,264.0347084755298
extra__hier__scratch__history__ridge1000__zero,0.3,261.7744390205126,195.59545793940796,-27.703193275935917,271.44362610464833,261.1463297564455,279.2695573730141,0.7983193277310925,264.0347084755298
weighted3__hier__scratch__physical__ridge1000__ridge1000,0.225,260.9282536515223,193.82120516972722,19.08365569659212,274.1059098376831,260.21953308055186,279.43796582031393,0.7478991596638656,264.0454875553199
xgb1__hier__scratch__encoder__ridge100__ridge1000,0.1,260.68171235777976,194.09649347853613,-8.239466268118028,275.09627641668845,259.7501460443435,281.76870157658567,0.7815126050420168,264.0524617941479
xgb1__direct__modis_pretrained__ridge1000,0.1,261.31540167126917,193.37660022325556,-45.54911361230234,273.7256315835352,259.85345273487496,287.45639193309876,0.7941176470588235,264.0524719152371
xgb1__hier__scratch__history__ridge100__ridge100,0.325,261.59505740822306,196.49791504464207,10.045136699142986,272.2024402418847,260.83104145744215,280.8095767550463,0.7689075630252101,264.0558991289432
xgb1__hier__scratch__physical__extra__extra,0.175,260.7309120184254,194.2955532404042,28.212092623012087,274.5706354383967,260.1923911709502,276.9413630409821,0.7773109243697479,264.0562126615494
extra__hier__scratch__encoder__ridge1000__ridge100,0.125,261.0677402674906,194.82655845485147,-13.683044751394814,273.9188235352997,260.18480778710364,281.63779837494207,0.7815126050420168,264.05977796434615
xgb1__hier__none__physical__ridge10__ridge1000,0.15,260.55166399155763,195.74667334493327,0.6120295235258052,275.17115801164243,259.96562767314305,277.43108035202664,0.7815126050420168,264.0600284169752
weighted3__hier__none__history__ridge100__extra,0.35,261.4366229499622,192.0970952110065,-0.1264119841451232,272.7947580979628,260.5951670103378,281.55385853282735,0.7815126050420168,264.06579275205627
weighted3__hier__scratch__encoder__ridge10__xgb2,0.075,260.97794054488975,192.27860771999246,-21.110575338853206,274.28029194673945,260.02750814096976,282.2801587931932,0.7899159663865546,264.0659202943722
xgb1__hier__scratch__encoder__ridge100__zero,0.1,260.5732675605618,193.7433248468818,-3.8617700022782726,275.4358975591122,259.6884328679737,281.1440988274367,0.773109243697479,264.06771638705237
extra__hier__scratch__physical__extra__ridge1000,0.25,261.3643881712189,194.10580645789693,-15.169346713844146,272.981479566026,260.5658487718397,280.9810846981356,0.7899159663865546,264.06902617007586
weighted3__hier__modis_pretrained__encoder__xgb1__ridge100,0.25,261.2131388193851,195.7240398248203,7.958892652987857,273.4785780061237,260.37788151479606,281.25041633312054,0.7647058823529411,264.0706842899225
weighted3__hier__modis_pretrained__history__xgb1__ridge100,0.25,261.2131388193851,195.7240398248203,7.958892652987857,273.4785780061237,260.37788151479606,281.25041633312054,0.7647058823529411,264.0706842899225
weighted3__hier__modis_pretrained__physical__xgb1__ridge100,0.25,261.2131388193851,195.7240398248203,7.958892652987857,273.4785780061237,260.37788151479606,281.25041633312054,0.7647058823529411,264.0706842899225
xgb1__hier__scratch__physical__ridge10__ridge100,0.125,260.8503646240708,196.03291020653657,-10.422168347501005,274.5409670197564,260.0586286007783,280.3668145067896,0.7857142857142857,264.0750812171691
extra__hier__modis_pretrained__physical__ridge1000__ridge100,0.1,261.26159707761326,194.96476978654647,-24.182746172194527,273.5610489184826,260.2249467223608,283.47573619045477,0.7899159663865546,264.07729744901746
extra__hier__modis_pretrained__history__ridge100__ridge100,0.125,261.7544707517001,195.48434455615345,-39.67247793682704,272.1079710091081,260.71725873166275,283.9963042007079,0.7815126050420168,264.0835428110428
xgb1__hier__scratch__encoder__ridge1000__zero,0.175,260.6810847012687,193.4723572021709,23.131203174266513,274.96043306178575,260.012693966511,278.66817298227267,0.7773109243697479,264.08382410770855
weighted3__hier__modis_pretrained__physical__ridge1000__ridge100,0.15,260.8491963080013,196.01285437947368,3.7205375596721706,274.60742950274516,260.02969695774976,280.69028539542535,0.7647058823529411,264.0838797691244
weighted3__hier__none__physical__ridge1000__xgb2,0.175,260.966676320736,193.13466925265365,17.905650893109108,274.1272987126824,260.281211787767,279.18351165268666,0.7605042016806722,264.0854657854803
xgb1__hier__modis_pretrained__physical__ridge1000__ridge1000,0.175,260.8493201074915,194.0944156670272,15.995673793477474,274.5200452091943,260.1502029089746,279.23526845667175,0.7689075630252101,264.092222083288
extra__hier__none__history__ridge1000__xgb2,0.3,261.88183531676117,196.08879137252168,-30.38589950539666,271.3712218621506,261.24575259406856,279.4872552852926,0.7899159663865546,264.09516127243535
xgb1__hier__scratch__encoder__ridge1000__xgb2,0.175,260.6912677052258,193.53716282923565,22.463647736754215,274.98908434345674,260.02202661146583,278.6897188797641,0.7773109243697479,264.09841159134356
xgb1__hier__scratch__encoder__ridge100__xgb1,0.1,260.6055895390314,193.76711759680768,-3.9816568875581546,275.480311981395,259.7198241459526,281.1880854770807,0.773109243697479,264.1028288013526
xgb1__hier__modis_pretrained__history__extra__ridge1000,0.5,262.23264591769777,196.69033155688297,-37.190833942283646,270.6389137837434,261.3077761217095,283.3124738774888,0.7605042016806722,264.1029954352121
extra__hier__modis_pretrained__history__extra__zero,0.275,261.9678213521394,195.2626896638059,-43.104458263714385,271.18779961462616,261.2893730353946,280.1308953400507,0.7983193277310925,264.1032038385749
extra__hier__none__history__extra__zero,0.275,261.9678213521394,195.2626896638059,-43.104458263714385,271.18779961462616,261.2893730353946,280.1308953400507,0.7983193277310925,264.1032038385749
extra__hier__scratch__history__extra__zero,0.275,261.9678213521394,195.2626896638059,-43.104458263714385,271.18779961462616,261.2893730353946,280.1308953400507,0.7983193277310925,264.1032038385749
xgb1__hier__scratch__encoder__extra__ridge100,0.15,260.9955347466199,194.63584647915576,14.490014037531132,274.17306553614947,260.2487609858933,279.97822025322967,0.7647058823529411,264.1032240038206
weighted3__direct__none__xgb1,0.375,261.2702432993877,192.37917407861164,8.608497271178745,273.34490099375074,260.5415814617788,280.04092409471195,0.7605042016806722,264.1067422635762
weighted3__hier__modis_pretrained__history__ridge10__zero,0.25,261.69722312561987,195.3714366950197,-23.296936277867143,272.08960702812516,260.95163183242073,280.692007605369,0.7815126050420168,264.10892127794637
weighted3__hier__none__history__ridge10__zero,0.25,261.69722312561987,195.3714366950197,-23.296936277867143,272.08960702812516,260.95163183242073,280.692007605369,0.7815126050420168,264.10892127794637
weighted3__hier__scratch__history__ridge10__zero,0.25,261.69722312561987,195.3714366950197,-23.296936277867143,272.08960702812516,260.95163183242073,280.692007605369,0.7815126050420168,264.10892127794637
extra__hier__modis_pretrained__physical__extra__ridge1000,0.225,261.41604631044777,194.14867122349708,-21.283431975013123,273.10680765650363,260.50041473627107,282.3609543182881,0.7815126050420168,264.10982875341756
extra__hier__none__history__ridge1000__xgb1,0.3,261.8579575684689,195.7854804712092,-28.45135268961959,271.50300772784885,261.2223636260759,279.4560325804096,0.7983193277310925,264.1103216227157
xgb1__hier__scratch__encoder__ridge100__xgb2,0.1,260.6136467540202,193.7891153795034,-4.224619071436534,275.4932117844126,259.72475260128124,281.2311646830874,0.773109243697479,264.1113144734336
weighted3__hier__scratch__physical__ridge1000__xgb2,0.175,260.99074419019945,193.1622230631946,17.890729317142426,274.16195986984025,260.30627965082476,279.19567686991957,0.7605042016806722,264.11243197526596
weighted3__hier__modis_pretrained__physical__ridge1000__xgb2,0.175,260.9918121892178,193.163136405759,17.88624527706048,274.16329207511916,260.3072766350688,279.19769115264086,0.7605042016806722,264.11354827215587
extra__hier__scratch__history__ridge1000__xgb2,0.3,261.90789985063793,196.14274504168972,-30.485705397860162,271.37573026482727,261.27235297147837,279.5070884211358,0.7899159663865546,264.1159707343954
weighted3__hier__none__history__extra__ridge1000,0.325,262.24841469094383,193.1226153407286,-27.942182420117668,270.2733579081599,261.69661027132406,278.69999759303107,0.7689075630252101,264.1166993903429
extra__hier__modis_pretrained__history__ridge1000__xgb2,0.3,261.9087298487626,196.141313630081,-30.4850125091802,271.3772063607085,261.27325769772426,279.50695131724854,0.7899159663865546,264.1169809389895
weighted3__direct__none__xgb2,0.4,261.70721536254433,191.940602484848,-20.296662239166736,272.16370152390044,260.8972268889258,281.47156951476825,0.7857142857142857,264.1188397844787
extra__hier__modis_pretrained__history__ridge1000__xgb1,0.3,261.86725845399104,195.80008298837492,-28.47684315054516,271.5100077215227,261.23169436322206,279.4652598491463,0.7983193277310925,264.1190547481817
extra__hier__scratch__history__ridge1000__xgb1,0.3,261.86725845399104,195.80008298837492,-28.47684315054516,271.5100077215227,261.23169436322206,279.4652598491463,0.7983193277310925,264.1190547481817
weighted3__direct__modis_pretrained__extra,0.25,261.0449509347046,191.95254448967296,23.47912840342993,274.09827859760503,260.31056056848115,279.8778410393449,0.7689075630252101,264.12468525887385
xgb1__hier__modis_pretrained__encoder__ridge10__ridge100,0.075,260.9057515172428,194.55897698280526,-11.00083046631987,274.77528653008994,259.9160098239192,282.6201727018933,0.7815126050420168,264.12569984712366
xgb1__hier__scratch__encoder__ridge1000__xgb1,0.175,260.7210650175281,193.51747136541636,22.90738837509948,275.0142490883031,260.05372431073454,278.6959939147984,0.7773109243697479,264.1275258585234
xgb1__hier__scratch__history__ridge10__ridge100,0.25,261.5687405686103,198.6880550780682,-5.581493088962944,272.54608320411126,260.83845424169095,280.3706541038224,0.7689075630252101,264.1305046457557
xgb1__hier__none__history__xgb1__xgb1,0.325,260.9996861023575,192.1943444233697,45.87624569632607,274.33479987021263,260.19436976046336,280.6815874945626,0.7689075630252101,264.13213545884776
xgb1__hier__none__physical__xgb1__xgb1,0.325,260.9996861023575,192.1943444233697,45.87624569632607,274.33479987021263,260.19436976046336,280.6815874945626,0.7689075630252101,264.13213545884776
weighted3__hier__scratch__history__ridge100__ridge100,0.3,261.32633160402247,195.64887437634232,4.601683534505737,273.30500107836616,260.57713037174994,280.3511212901142,0.7563025210084033,264.13369866454025
xgb1__hier__modis_pretrained__encoder__xgb1__xgb1,0.325,261.00381028517353,192.19751808437368,45.89090312499404,274.33708810122783,260.1988027831856,280.68225985409396,0.7689075630252101,264.1358778636901
xgb1__hier__modis_pretrained__history__xgb1__xgb1,0.325,261.00381028517353,192.19751808437368,45.89090312499404,274.33708810122783,260.1988027831856,280.68225985409396,0.7689075630252101,264.1358778636901
xgb1__hier__modis_pretrained__physical__xgb1__xgb1,0.325,261.00381028517353,192.19751808437368,45.89090312499404,274.33708810122783,260.1988027831856,280.68225985409396,0.7689075630252101,264.1358778636901
xgb1__hier__scratch__encoder__xgb1__xgb1,0.325,261.00381028517353,192.19751808437368,45.89090312499404,274.33708810122783,260.1988027831856,280.68225985409396,0.7689075630252101,264.1358778636901
xgb1__hier__scratch__history__xgb1__xgb1,0.325,261.00381028517353,192.19751808437368,45.89090312499404,274.33708810122783,260.1988027831856,280.68225985409396,0.7689075630252101,264.1358778636901
xgb1__hier__scratch__physical__xgb1__xgb1,0.325,261.00381028517353,192.19751808437368,45.89090312499404,274.33708810122783,260.1988027831856,280.68225985409396,0.7689075630252101,264.1358778636901
weighted3__hier__none__history__ridge10__xgb2,0.275,261.8378692856012,196.21453755592898,-28.216357259522532,271.7644757271013,261.10375596166904,280.6970817317564,0.7815126050420168,264.13599256499316
weighted3__hier__none__history__ridge1000__xgb2,0.25,261.33497260177774,191.0388724086762,22.580361747568894,273.4107946058011,260.4755253247986,281.65260282718555,0.773109243697479,264.1390662835388
extra__direct__modis_pretrained__xgb1,0.175,261.6458514565415,194.518501762154,-40.139538900960844,272.8178640342915,260.44831682032236,285.4528334099223,0.7899159663865546,264.13947094192423
extra__direct__scratch__xgb1,0.175,261.6458514565415,194.518501762154,-40.139538900960844,272.8178640342915,260.44831682032236,285.4528334099223,0.7899159663865546,264.13947094192423
xgb1__hier__modis_pretrained__physical__ridge1000__ridge100,0.125,261.05108264477775,194.7079475627291,1.5535036028291342,274.3768558219028,260.07954870770993,282.5805729956073,0.7647058823529411,264.139642454792
extra__hier__none__history__ridge100__extra,0.225,262.09601198154184,195.74892525344404,-47.946448301069076,271.0843373951936,261.31511490737677,281.5321922820366,0.7815126050420168,264.1478690664135
extra__hier__modis_pretrained__physical__extra__ridge100,0.125,261.38411765895466,194.8667708180183,-21.459199860725633,273.5438038029326,260.3184644385146,283.897142024929,0.7857142857142857,264.15762588983915
weighted3__hier__scratch__encoder__ridge10__xgb1,0.075,261.0606118622792,192.28097946572913,-20.463523215404056,274.4134347539402,260.10162145088196,282.4575956978185,0.7899159663865546,264.15906998234516
weighted3__hier__none__history__xgb1__xgb1,0.225,261.38965493313884,190.964085706093,24.946171152598584,273.3725997510746,260.4973286863677,282.07726041313407,0.7647058823529411,264.16230957592995
weighted3__hier__none__physical__xgb1__xgb1,0.225,261.38965493313884,190.964085706093,24.946171152598584,273.3725997510746,260.4973286863677,282.07726041313407,0.7647058823529411,264.16230957592995
weighted3__hier__scratch__history__ridge100__extra,0.35,261.50582818840905,192.26142153997134,0.7590426154331358,272.95895271655337,260.68597751465836,281.37702156112255,0.7815126050420168,264.16414665200745
weighted3__hier__scratch__encoder__ridge1000__zero,0.15,261.3167763042325,192.26561267797626,20.491156677984904,273.53521646951253,260.50120738622684,281.1307621161363,0.7689075630252101,264.1674941160511
weighted3__hier__none__history__extra__xgb1,0.3,261.7589068334988,191.72425187125518,-8.588116358048898,272.0880081064222,261.07250617946966,280.01641875948036,0.7899159663865546,264.1695819882224
extra__hier__scratch__encoder__ridge1000__ridge1000,0.175,261.1580350824088,194.29108514552473,-14.386583587355602,274.01628482617554,260.3476286564719,280.90563296273837,0.7941176470588235,264.16999591186624
weighted3__hier__modis_pretrained__history__ridge100__ridge100,0.25,261.62098595688906,197.12928007747277,-14.379478326772599,272.71083272881384,260.7373335484554,282.2218206751301,0.773109243697479,264.1725345477618
xgb1__hier__modis_pretrained__encoder__xgb1__zero,0.325,261.04398868234523,192.21100475676175,46.32838731991393,274.3822293516582,260.2291034785479,280.8392400608125,0.7689075630252101,264.1748275487241
xgb1__hier__modis_pretrained__history__xgb1__zero,0.325,261.04398868234523,192.21100475676175,46.32838731991393,274.3822293516582,260.2291034785479,280.8392400608125,0.7689075630252101,264.1748275487241
xgb1__hier__modis_pretrained__physical__xgb1__zero,0.325,261.04398868234523,192.21100475676175,46.32838731991393,274.3822293516582,260.2291034785479,280.8392400608125,0.7689075630252101,264.1748275487241
xgb1__hier__none__history__xgb1__zero,0.325,261.04398868234523,192.21100475676175,46.32838731991393,274.3822293516582,260.2291034785479,280.8392400608125,0.7689075630252101,264.1748275487241
xgb1__hier__none__physical__xgb1__zero,0.325,261.04398868234523,192.21100475676175,46.32838731991393,274.3822293516582,260.2291034785479,280.8392400608125,0.7689075630252101,264.1748275487241
xgb1__hier__scratch__encoder__xgb1__zero,0.325,261.04398868234523,192.21100475676175,46.32838731991393,274.3822293516582,260.2291034785479,280.8392400608125,0.7689075630252101,264.1748275487241
xgb1__hier__scratch__history__xgb1__zero,0.325,261.04398868234523,192.21100475676175,46.32838731991393,274.3822293516582,260.2291034785479,280.8392400608125,0.7689075630252101,264.1748275487241
xgb1__hier__scratch__physical__xgb1__zero,0.325,261.04398868234523,192.21100475676175,46.32838731991393,274.3822293516582,260.2291034785479,280.8392400608125,0.7689075630252101,264.1748275487241
extra__hier__scratch__history__ridge100__ridge100,0.175,262.0556084211251,196.1081052698516,-40.605305870062075,271.4767743279409,261.1113698225086,283.33735583841354,0.7815126050420168,264.1748402481749
weighted3__hier__scratch__history__ridge1000__xgb2,0.25,261.36888909187815,191.062820379801,22.559564293319372,273.45135728467346,260.51118426084395,281.6681939771328,0.773109243697479,264.17507993231845
weighted3__hier__modis_pretrained__history__ridge1000__xgb2,0.25,261.3692723653825,191.06360960692095,22.55292863664985,273.45126901232146,260.51156032625227,281.6686743352788,0.773109243697479,264.1753435173347
weighted3__hier__modis_pretrained__encoder__xgb1__xgb1,0.225,261.40316800214435,190.97626446331162,24.97376243315463,273.3910299312439,260.5121111033712,282.0772730555129,0.7647058823529411,264.17736925972594
