correction_candidate,anchor,gamma,encoder_variant,base_group,depth,correction_name,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
modis_pretrained__physical_modis__d2__full_minus_current,shadow_point_prediction,2.0,modis_pretrained,physical_modis,2,full_minus_current,259.2360895449801,189.84040330993184,12.36100434973157,269.10121678841136,258.39145695401834,279.3009068691313,0.7899159663865546,261.49121320809746
scratch__physical_modis__d1__pools_minus_base,shadow_point_prediction,2.5,scratch,physical_modis,1,pools_minus_base,259.09047565660734,185.2902245514448,10.1081075199181,269.8051463212984,257.9866621300117,281.87717780008893,0.8067226890756303,261.49318994113116
modis_pretrained__physical__d2__full_minus_current,shadow_point_prediction,1.75,modis_pretrained,physical,2,full_minus_current,259.268444966165,190.52435377605167,13.294509231710606,269.08011112683494,258.3718844556619,279.9147690815294,0.773109243697479,261.49722137870674
scratch__physical__d1__transition_features_minus_base,v5_prediction,2.5,scratch,physical,1,transition_features_minus_base,259.17753572832527,188.242509092309,-4.128757633247649,269.4679049327187,258.1738880127557,280.9606950419207,0.7941176470588235,261.4992161005312
scratch__physical_modis__d2__pools_minus_base,shadow_point_prediction,2.25,scratch,physical_modis,2,pools_minus_base,259.62041075396235,184.8919154771187,21.733718296226304,268.03051798637307,258.7426684984703,280.0731438412004,0.7899159663865546,261.503501998192
scratch__physical_modis__d1__full_minus_base,v5_prediction,-2.5,scratch,physical_modis,1,full_minus_base,258.6866282427033,191.6630691724494,-12.0112553245544,271.0373023545236,257.6176275737747,281.1108094535995,0.7689075630252101,261.50704660342626
modis_pretrained__physical_modis__d1__full_minus_current,v5_prediction,1.0,modis_pretrained,physical_modis,1,full_minus_current,258.73230113366947,191.02770969899342,-0.3866526781674764,270.6257765263491,257.94935585831024,278.0623730911036,0.7689075630252101,261.5099336629996
modis_pretrained__physical__d2__transition_features_minus_base,shadow_point_prediction,2.75,modis_pretrained,physical,2,transition_features_minus_base,259.1193206416883,187.47525116937953,8.93351026860302,269.75925617126745,258.0510514926829,281.5558840453902,0.8109243697478992,261.51223723683177
modis_pretrained__physical__d1__pools_minus_current,v5_prediction,0.75,modis_pretrained,physical,1,pools_minus_current,258.90105880598924,189.7841519395915,-4.276502637468824,270.27240573477707,258.0071196894731,279.5032691215042,0.7815126050420168,261.52041075905714
modis_pretrained__physical_modis__d1__current_minus_base,v5_prediction,2.25,modis_pretrained,physical_modis,1,current_minus_base,259.3573727624713,188.26289114788037,-24.964347795444727,268.6551027194304,258.7474659178419,276.52373344920835,0.7689075630252101,261.5293285405537
scratch__physical_modis__d1__pools_minus_current,v5_prediction,1.0,scratch,physical_modis,1,pools_minus_current,258.72829388722226,189.13227005850393,-8.342003185374754,270.93836144020156,257.73518099280034,280.3826209452833,0.7773109243697479,261.5325325518616
scratch__physical_modis__d1__effect_features_minus_base,v5_prediction,-2.0,scratch,physical_modis,1,effect_features_minus_base,259.1158963526767,190.58277872375905,-14.281915997423402,269.74424137725646,258.157978772292,280.4179369675791,0.7815126050420168,261.53350321372545
modis_pretrained__physical_modis__d2__effect_features_minus_base,shadow_point_prediction,-2.75,modis_pretrained,physical_modis,2,effect_features_minus_base,259.77084868941324,188.70482510835956,-3.9073715518833496,267.8352064462271,258.7599929671087,281.65453092881216,0.7899159663865546,261.5342241980406
modis_pretrained__physical_modis__d1__current_minus_base,v5_prediction,-1.0,modis_pretrained,physical_modis,1,current_minus_base,258.78285650934174,190.97156180298384,-0.14835456656443677,270.65777281451244,257.92464693577796,278.9827410135633,0.7773109243697479,261.5370331922435
scratch__physical__d2__full_minus_current,shadow_point_prediction,2.25,scratch,physical,2,full_minus_current,259.96331838640833,190.73626791268816,0.8027447543895275,267.6815027817383,258.55732882493555,285.55796988005204,0.7521008403361344,261.5413670948726
scratch__physical_modis__d1__pools_minus_base,v5_prediction,1.5,scratch,physical_modis,1,pools_minus_base,258.6665619799938,186.4214262951033,-2.0564356212519366,271.0996095751897,257.7360294743564,279.6570102312394,0.7941176470588235,261.5421907523834
scratch__physical__d2__transition_minus_current,v5_prediction,1.0,scratch,physical,2,transition_minus_current,259.1212010560961,190.76006394749894,-18.34660175484405,270.06133720723,257.89310484361255,283.0911863355689,0.773109243697479,261.5492110407587
scratch__physical__d2__full_minus_base,v5_prediction,2.0,scratch,physical,2,full_minus_base,259.36843010509523,187.8922939022688,41.100239861746445,268.7184613297058,258.7559211166343,276.57040461360344,0.7857142857142857,261.5528106641326
scratch__physical__d1__effect_features_minus_base,v5_prediction,2.25,scratch,physical,1,effect_features_minus_base,258.77960275836864,188.8816532553777,-1.8650327051050055,270.802989721001,257.86599075475124,279.59186509503024,0.7773109243697479,261.55704649812236
modis_pretrained__physical_modis__d2__transition_features_minus_base,v5_prediction,-1.0,modis_pretrained,physical_modis,2,transition_features_minus_base,259.2975633201533,189.23813416096377,-9.333497532442191,269.31908855942237,258.3820641398722,280.1521186778804,0.7857142857142857,261.5740698349003
modis_pretrained__physical_modis__d2__pools_minus_base,v5_prediction,-1.0,modis_pretrained,physical_modis,2,pools_minus_base,258.81578836630166,189.06809939330168,-8.408768465705634,270.6817091917509,257.99863469720685,278.5489826759501,0.7815126050420168,261.57798015539026
modis_pretrained__physical_modis__d2__transition_minus_current,shadow_point_prediction,2.0,modis_pretrained,physical_modis,2,transition_minus_current,259.05315673138665,189.02968224887502,6.762185418472542,270.4208604556526,257.7999622866175,283.250256145726,0.773109243697479,261.58178405126085
scratch__physical_modis__d2__pools_minus_base,v5_prediction,2.0,scratch,physical_modis,2,pools_minus_base,259.22802897879285,187.38588395160517,11.035178372673272,269.39317708974824,258.4986488782679,277.93108404064077,0.7815126050420168,261.58697098140044
modis_pretrained__physical_modis__d2__transition_minus_current,v5_prediction,-3.0,modis_pretrained,physical_modis,2,transition_minus_current,260.388840273324,191.15426338786963,-17.08418456262536,265.55613395859405,260.04136522766976,273.48891182235656,0.7773109243697479,261.59379493322797
scratch__physical__d2__pools_minus_base,v5_prediction,2.5,scratch,physical,2,pools_minus_base,259.28237114974144,186.5378054648461,24.1143383417146,269.1811863635753,258.63784026673125,276.90846070482945,0.7815126050420168,261.5959422324473
modis_pretrained__physical__d2__pools_minus_base,shadow_point_prediction,-1.5,modis_pretrained,physical,2,pools_minus_base,259.3705305473389,188.73439747247892,6.345545281048554,269.04267515647564,258.6368669181288,278.13156330412505,0.7773109243697479,261.60515079232056
modis_pretrained__physical_modis__d1__full_minus_current,v5_prediction,-2.25,modis_pretrained,physical_modis,1,full_minus_current,259.3778804633703,188.44392745159993,-24.428177044337897,269.1559001135115,258.53183729693177,279.46444290500636,0.7689075630252101,261.61087458429597
scratch__physical_modis__d2__transition_features_minus_base,v5_prediction,2.75,scratch,physical_modis,2,transition_features_minus_base,258.8789747383921,189.92141437212686,16.14017784278297,270.51749459726545,258.17069325240215,277.30748261674233,0.773109243697479,261.611534331613
modis_pretrained__physical__d2__pools_minus_base,v5_prediction,2.5,modis_pretrained,physical,2,pools_minus_base,259.3881695683973,191.9370549053307,-17.423133197117608,269.70048409264297,257.99557774990035,284.8377902805158,0.7941176470588235,261.61810024483447
scratch__physical_modis__d2__effect_features_minus_base,v5_prediction,-0.75,scratch,physical_modis,2,effect_features_minus_base,259.0613184617577,189.8492103086764,-11.778503093565567,270.3316886464682,258.0802974418867,280.6042135190592,0.7857142857142857,261.63365575296757
modis_pretrained__physical__d1__effect_features_minus_base,shadow_point_prediction,3.0,modis_pretrained,physical,1,effect_features_minus_base,259.5060629950819,188.16912138117394,-1.7356769405824084,268.94648127080325,258.59536556939327,280.31709748099,0.819327731092437,261.63849320759005
scratch__physical__d2__current_minus_base,shadow_point_prediction,-1.25,scratch,physical,2,current_minus_base,259.5434723107624,190.70425239942492,-29.856889827745324,269.17183368692446,258.3165408359888,283.52326116324326,0.7815126050420168,261.64382978610956
modis_pretrained__physical_modis__d1__transition_minus_current,shadow_point_prediction,3.0,modis_pretrained,physical_modis,1,transition_minus_current,259.5556999107787,188.10940716453044,9.546934489609786,269.0272637715048,258.4447893955154,282.43337398239623,0.7815126050420168,261.64586324714435
modis_pretrained__physical_modis__d2__full_minus_base,v5_prediction,-1.25,modis_pretrained,physical_modis,2,full_minus_base,259.22044834897906,188.85969849055616,-13.220122549880807,270.18783775847197,257.9801643726016,283.30753361086164,0.7899159663865546,261.6522247072579
scratch__physical_modis__d2__pools_minus_current,shadow_point_prediction,2.25,scratch,physical_modis,2,pools_minus_current,259.91964437491237,190.86898019770143,-28.164364725434503,268.2209193546864,258.55045731248765,285.1940786032282,0.7647058823529411,261.6526663542497
modis_pretrained__physical_modis__d1__pools_minus_base,v5_prediction,-2.75,modis_pretrained,physical_modis,1,pools_minus_base,259.2622882626295,191.81253131224707,-4.945060044944143,269.72026368810486,258.3897567787892,279.6422320928071,0.773109243697479,261.6586492480383
scratch__physical__d2__pools_minus_current,shadow_point_prediction,2.0,scratch,physical,2,pools_minus_current,259.61365007612756,189.27291518200516,-22.58957256072011,269.01250134641776,258.4013120021442,283.46142495920276,0.7857142857142857,261.66027837520426
modis_pretrained__physical_modis__d1__full_minus_current,shadow_point_prediction,-2.75,modis_pretrained,physical_modis,1,full_minus_current,259.7468704418711,189.87356992386256,-19.780736072557342,268.1441147067917,259.0047074115019,278.6260795100199,0.7815126050420168,261.66064075050895
modis_pretrained__physical__d1__pools_minus_base,v5_prediction,2.75,modis_pretrained,physical,1,pools_minus_base,259.1199680270232,188.84738670103673,-10.049482269614035,270.09225262492413,258.31679307160914,278.7028728204225,0.7941176470588235,261.66224543764497
modis_pretrained__physical_modis__d1__full_minus_current,shadow_point_prediction,2.25,modis_pretrained,physical_modis,1,full_minus_current,259.2007396049995,192.18497971224957,17.206224490781764,269.5940368681109,258.66047947051453,275.3870981324645,0.7941176470588235,261.6639988871561
modis_pretrained__physical__d1__full_minus_base,v5_prediction,-1.75,modis_pretrained,physical,1,full_minus_base,259.3261154710421,188.52761432551318,-16.494731811081014,269.7851692948907,258.2227821495519,282.118994072058,0.7773109243697479,261.66504559663167
scratch__physical__d1__transition_minus_current,shadow_point_prediction,2.75,scratch,physical,1,transition_minus_current,259.6971261352952,189.72633153725474,-18.047146980334762,268.9339829294125,258.3619258147222,284.66235570169164,0.773109243697479,261.6725402536813
scratch__physical__d2__pools_minus_base,shadow_point_prediction,-1.25,scratch,physical,2,pools_minus_base,259.4918671471875,190.83617711314292,-15.387099328995781,269.3275008813096,258.4042796115182,282.1373239587139,0.773109243697479,261.6788786968007
modis_pretrained__physical_modis__d1__transition_features_minus_base,v5_prediction,-1.75,modis_pretrained,physical_modis,1,transition_features_minus_base,258.8542649180025,192.9283967995087,0.3372551211125158,270.8682074061155,258.1605400769984,277.0990197781763,0.7647058823529411,261.6843193297797
modis_pretrained__physical__d2__effect_features_minus_base,v5_prediction,-1.25,modis_pretrained,physical,2,effect_features_minus_base,259.10382766996014,189.12429361573228,-8.477777901984417,270.3811572319145,258.16623501412295,280.18869200368346,0.7815126050420168,261.68876189648944
scratch__physical__d1__transition_features_minus_base,v5_prediction,-1.75,scratch,physical,1,transition_features_minus_base,259.02943374484136,192.03953392270475,-10.342745801146648,270.60394509929125,258.1453612301362,279.52806502398914,0.7773109243697479,261.70204345477754
scratch__physical_modis__d2__current_minus_base,v5_prediction,1.5,scratch,physical_modis,2,current_minus_base,259.34706660991066,188.44452114498952,25.481343890271916,269.3953777009084,258.72184829895116,276.7192417752282,0.8025210084033614,261.70283980492025
scratch__physical__d1__full_minus_current,v5_prediction,1.5,scratch,physical,1,full_minus_current,259.2949804847141,189.94253070444276,-10.285146196515976,269.9786294615364,258.25470478659986,281.4580312755838,0.773109243697479,261.7058238043911
modis_pretrained__physical_modis__d2__transition_features_minus_base,shadow_point_prediction,-2.0,modis_pretrained,physical_modis,2,transition_features_minus_base,260.3089259788796,188.09885642039927,-2.5368132459346273,266.80139519058156,259.42036421945136,280.91016581288216,0.7815126050420168,261.709902841948
scratch__physical_modis__d1__pools_minus_base,v5_prediction,-1.75,scratch,physical_modis,1,pools_minus_base,259.47990349053896,191.6690063540319,-14.46625548868255,269.58515416528115,258.30511626822044,282.9685958508048,0.7815126050420168,261.7125193536449
modis_pretrained__physical__d1__transition_features_minus_base,v5_prediction,-1.25,modis_pretrained,physical,1,transition_features_minus_base,259.06923427320515,192.04140724908132,-3.6646054453873402,270.42433908890746,258.30874430250356,278.14458972861763,0.7689075630252101,261.71788798445533
scratch__physical_modis__d2__current_minus_base,v5_prediction,-0.75,scratch,physical_modis,2,current_minus_base,259.29176193601126,191.36623107878876,-24.416739131388905,270.26250202518685,258.05530864217206,283.34711540789067,0.7773109243697479,261.72533363484536
scratch__physical__d2__full_minus_base,shadow_point_prediction,-1.25,scratch,physical,2,full_minus_base,259.19324543931236,189.9716492424483,-29.990585670584416,270.30605489297153,258.22586027663255,280.59869124986125,0.7815126050420168,261.72960151205723
scratch__physical__d2__pools_minus_base,v5_prediction,-0.5,scratch,physical,2,pools_minus_base,259.12661194578305,190.49202439110238,-14.163721417345274,270.56661668088117,258.1272302200193,280.8634136605525,0.7773109243697479,261.73676769811664
scratch__physical__d1__pools_minus_base,v5_prediction,-2.0,scratch,physical,1,pools_minus_base,259.442107506371,191.28544503991156,-15.249919566954242,269.9519908649654,258.118022799865,284.2961329920793,0.773109243697479,261.73855716939306
modis_pretrained__physical__d1__pools_minus_current,shadow_point_prediction,1.75,modis_pretrained,physical,1,pools_minus_current,259.64691515160956,189.93990934592227,8.746357261800938,268.8559917563031,258.81703661888105,279.559796887658,0.7941176470588235,261.7417146696008
scratch__physical__d2__full_minus_base,v5_prediction,-0.5,scratch,physical,2,full_minus_base,259.020948360588,189.78133519622077,-20.00511595398073,270.90763073018235,258.01993892774425,280.76994563854646,0.7815126050420168,261.74236659477566
scratch__physical__d1__current_minus_base,shadow_point_prediction,-2.5,scratch,physical,1,current_minus_base,259.71169532116545,191.17557909095885,-20.01068511813932,269.1756246627014,258.37685617781176,284.6744773300043,0.7815126050420168,261.743967870711
scratch__physical__d1__transition_minus_current,v5_prediction,1.25,scratch,physical,1,transition_minus_current,259.27566503154543,189.65667201022734,-16.242789889750718,270.3013108508577,258.12697749339463,282.50594317438015,0.7773109243697479,261.7449046018358
scratch__physical_modis__d1__full_minus_current,v5_prediction,1.5,scratch,physical_modis,1,full_minus_current,259.3365244330169,190.4827569503857,-11.81226523199638,270.03934820853254,258.2687365365122,281.7781523699691,0.7689075630252101,261.74528340276964
scratch__physical_modis__d1__transition_minus_current,v5_prediction,1.5,scratch,physical_modis,1,transition_minus_current,259.2103624729655,190.661106539262,-10.002276040091592,270.50871475292536,258.0744623675081,282.3145920513161,0.7605042016806722,261.7509755165911
scratch__physical_modis__d1__pools_minus_base,shadow_point_prediction,-2.75,scratch,physical_modis,1,pools_minus_base,259.91959755175765,191.86005780907715,-9.938524573623662,268.70903923659665,258.46088507072113,285.9593955745124,0.7773109243697479,261.7522798527083
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,-2.25,scratch,physical_modis,1,transition_features_minus_base,259.12850476676385,191.14710592493225,-14.303518059039673,270.62288276054693,258.1624025959357,280.5176227593064,0.7815126050420168,261.76057372250256
scratch__physical_modis__d2__pools_minus_base,v5_prediction,-0.75,scratch,physical_modis,2,pools_minus_base,259.1231831445235,190.63111291273043,-14.841253477151009,270.74290930669247,258.056467353732,281.54441532418184,0.7815126050420168,261.7614357373679
scratch__physical_modis__d2__transition_features_minus_base,shadow_point_prediction,-2.25,scratch,physical_modis,2,transition_features_minus_base,260.0747393367844,189.88775257873908,-19.012271735681235,267.7126992086355,259.18972096629807,280.6270385808897,0.7815126050420168,261.7629747121256
modis_pretrained__physical__d2__transition_features_minus_base,shadow_point_prediction,-1.75,modis_pretrained,physical,2,transition_features_minus_base,259.63432785539646,189.31952730235218,-4.765173782654198,268.90188209746367,258.9168253972131,278.2057270547102,0.7689075630252101,261.7718408013674
modis_pretrained__physical_modis__d2__pools_minus_current,v5_prediction,1.0,modis_pretrained,physical_modis,2,pools_minus_current,259.35734149260674,190.29426605362403,-5.608727266975164,270.2668742617561,258.11053804660725,283.5109462205629,0.7815126050420168,261.77302382339417
modis_pretrained__physical_modis__d1__pools_minus_current,v5_prediction,1.25,modis_pretrained,physical_modis,1,pools_minus_current,258.8905805138423,190.41180259900082,0.4701203777345738,271.2867135397846,258.0304316935294,279.11665939895585,0.7689075630252101,261.7745765652496
modis_pretrained__physical_modis__d2__pools_minus_current,shadow_point_prediction,1.75,modis_pretrained,physical_modis,2,pools_minus_current,260.0415079828469,189.228274608406,4.368897904034394,268.4326188509859,258.5911471563498,286.01749372960006,0.7941176470588235,261.77669549325736
modis_pretrained__physical_modis__d2__transition_minus_current,v5_prediction,1.0,modis_pretrained,physical_modis,2,transition_minus_current,258.925916122842,189.9353285101117,-4.683998200238608,271.4790352576245,257.80210410844,281.8999288508123,0.773109243697479,261.78324290293716
modis_pretrained__physical__d1__transition_features_minus_base,v5_prediction,2.0,modis_pretrained,physical,1,transition_features_minus_base,259.22265129315696,188.46754894608193,-14.375147743552025,270.3359783385024,258.40049343039027,279.0297914888425,0.7773109243697479,261.7954435888016
scratch__physical__d2__effect_features_minus_base,v5_prediction,-0.75,scratch,physical,2,effect_features_minus_base,259.1928887724479,189.3914447844585,-10.024744254367048,270.6444268511614,258.23805848300594,280.4654906589032,0.7773109243697479,261.81706571976576
scratch__physical__d1__current_minus_base,v5_prediction,-1.0,scratch,physical,1,current_minus_base,259.2931004714716,190.77419349156796,-16.01315573300269,270.505110352419,258.19423463184586,282.04060028751724,0.7815126050420168,261.821386481802
modis_pretrained__physical_modis__d1__transition_minus_current,v5_prediction,1.5,modis_pretrained,physical_modis,1,transition_minus_current,259.1674590210714,188.95884140863492,-3.2916236646699857,270.82777006845924,258.15002307684534,281.0920674683759,0.7689075630252101,261.82817779686184
scratch__physical__d2__current_minus_base,v5_prediction,-0.5,scratch,physical,2,current_minus_base,259.28231751175525,190.51861979740718,-19.951637616845098,270.55803016168784,258.1962128818339,281.9035077031632,0.7773109243697479,261.8297195167581
scratch__physical__d1__pools_minus_base,v5_prediction,1.25,scratch,physical,1,pools_minus_base,259.08145298711395,188.06419654058766,-3.1178730557609575,270.9389802053636,258.22147480833206,279.31339813751293,0.7857142857142857,261.83084024698087
modis_pretrained__physical__d2__transition_features_minus_base,v5_prediction,2.25,modis_pretrained,physical,2,transition_features_minus_base,259.0798878348222,189.23867905619707,-0.9347027652066828,271.08358953060286,258.09310433878113,280.683761108231,0.7857142857142857,261.8341173847571
scratch__physical__d2__full_minus_current,v5_prediction,-1.5,scratch,physical,2,full_minus_current,259.00326012295926,189.27386777545186,-7.944479802242204,271.19999706912205,258.14223174809075,279.2438180021215,0.7983193277310925,261.83718726578286
scratch__physical_modis__d1__full_minus_base,v5_prediction,-2.75,scratch,physical_modis,1,full_minus_base,258.9999042434923,192.23682963911813,-12.43397637792631,271.4532009791001,257.9160033576995,281.5863563362534,0.7689075630252101,261.84225320594607
scratch__physical_modis__d2__full_minus_base,shadow_point_prediction,-2.0,scratch,physical_modis,2,full_minus_base,259.4745048712173,190.69552778113095,-29.070708337784843,270.1231001847942,258.29709290515353,282.98778902555165,0.7899159663865546,261.8423007080956
scratch__physical_modis__d2__transition_minus_current,shadow_point_prediction,2.25,scratch,physical_modis,2,transition_minus_current,259.7691858719001,193.82728195848082,-29.76162681142124,269.6487671561901,258.1963315997363,286.7390062639786,0.7689075630252101,261.84586762493166
modis_pretrained__physical_modis__d2__pools_minus_current,v5_prediction,-2.25,modis_pretrained,physical_modis,2,pools_minus_current,259.07521832223233,191.96112656379904,-12.67850921952059,270.4489493548212,258.79014631994335,270.94041036706193,0.7689075630252101,261.8473830798073
scratch__physical__d1__pools_minus_current,v5_prediction,0.75,scratch,physical,1,pools_minus_current,259.1610273462054,189.66822013634484,-11.156174956416239,270.8726530549349,258.1962515498168,280.5375536775885,0.7857142857142857,261.84773982429067
scratch__physical__d2__current_minus_base,shadow_point_prediction,2.0,scratch,physical,2,current_minus_base,260.62926746472493,188.29231887296288,49.23246354131835,266.5955846049133,259.5408307467701,283.3352047556736,0.7857142857142857,261.84873757028333
scratch__physical_modis__d2__transition_minus_current,v5_prediction,-1.25,scratch,physical_modis,2,transition_minus_current,259.4990263527,189.59848061222743,9.062465791776045,269.5475106405202,258.8527804091939,277.1553144531167,0.8067226890756303,261.84958593877855
modis_pretrained__physical__d1__effect_features_minus_base,v5_prediction,2.0,modis_pretrained,physical,1,effect_features_minus_base,259.22475572320894,188.4771005914875,-9.315890909409676,270.6796367505448,258.3279367657626,279.8721022427885,0.7941176470588235,261.8642712406813
modis_pretrained__physical__d1__transition_minus_current,v5_prediction,1.5,modis_pretrained,physical,1,transition_minus_current,259.2936551667149,188.7386273598038,-4.476594528396944,270.6652350561782,258.2285028328688,281.7070022399925,0.7941176470588235,261.8702620556192
modis_pretrained__physical_modis__d2__effect_features_minus_base,v5_prediction,2.75,modis_pretrained,physical_modis,2,effect_features_minus_base,258.90238416209286,188.62851484849224,-3.31458100167278,271.7369637104449,257.9519979627871,280.1152845381616,0.7773109243697479,261.8734324993544
modis_pretrained__physical__d1__full_minus_current,v5_prediction,-2.0,modis_pretrained,physical,1,full_minus_current,259.498175038356,189.3158090779548,-28.740152307083985,269.7895354309301,258.7199358014483,278.80220826080154,0.7689075630252101,261.8764553272726
modis_pretrained__physical_modis__d2__effect_features_minus_base,v5_prediction,-1.5,modis_pretrained,physical_modis,2,effect_features_minus_base,259.47144872464105,189.51528996509407,-10.221934130378484,270.05096877360944,258.5143893883672,280.77968036835915,0.7857142857142857,261.87706390281465
scratch__physical__d1__full_minus_base,v5_prediction,-1.75,scratch,physical,1,full_minus_base,259.191575295056,191.23690736662329,-19.267037299667443,271.0189227647304,258.11510873002993,281.71306095511676,0.7773109243697479,261.87929552121807
modis_pretrained__physical_modis__d2__full_minus_current,v5_prediction,1.0,modis_pretrained,physical_modis,2,full_minus_current,259.1789205171788,190.41799652067417,-1.8845887346090942,270.8967455879107,258.28464577210855,279.79637742780153,0.773109243697479,261.88480809859425
modis_pretrained__physical_modis__d1__current_minus_base,shadow_point_prediction,-2.25,modis_pretrained,physical_modis,1,current_minus_base,259.52686802322427,192.4345798277094,17.7423952418886,269.64818697675463,258.89676613399763,276.97049600091293,0.7689075630252101,261.89967228930016
modis_pretrained__physical__d1__transition_features_minus_base,shadow_point_prediction,-2.5,modis_pretrained,physical,1,transition_features_minus_base,259.60541795820444,193.62375086846924,8.80097092817508,269.2777401541354,259.1154111849311,275.05833186208855,0.7689075630252101,261.9009968138688
modis_pretrained__physical_modis__d2__transition_features_minus_base,v5_prediction,2.0,modis_pretrained,physical_modis,2,transition_features_minus_base,258.76022043877896,189.7751900163934,-4.685139307621502,272.20170076862,257.937207570812,278.5587650313272,0.7773109243697479,261.9148373042475
modis_pretrained__physical__d1__full_minus_current,v5_prediction,1.0,modis_pretrained,physical,1,full_minus_current,259.14907482858484,191.53970336456618,2.694008967289046,271.0205858548883,258.38125135174755,278.31544143854353,0.773109243697479,261.92499671595135
modis_pretrained__physical__d2__effect_features_minus_base,v5_prediction,2.5,modis_pretrained,physical,2,effect_features_minus_base,259.2683949600382,188.43478286480484,-6.396578568537048,270.9985583167869,258.1765244265971,281.9458925325665,0.7983193277310925,261.9279681658651
scratch__physical_modis__d2__full_minus_current,v5_prediction,1.75,scratch,physical_modis,2,full_minus_current,259.894233622518,192.8425794041236,-20.6649644156127,269.35810006894775,258.5691833887326,284.77967884227036,0.7773109243697479,261.9289376756791
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,2.75,scratch,physical_modis,1,transition_features_minus_base,259.55283368785246,188.84187516127156,0.18420031474783127,270.1397603533135,258.48635828090465,281.99116753496565,0.7815126050420168,261.9329465024808
modis_pretrained__physical__d2__effect_features_minus_base,shadow_point_prediction,-2.75,modis_pretrained,physical,2,effect_features_minus_base,259.79501127386374,189.54820204700718,-0.9641206072489041,269.3656570865087,258.77957075811787,281.7269375140497,0.7689075630252101,261.9338125980885
modis_pretrained__physical_modis__d2__current_minus_base,v5_prediction,-0.75,modis_pretrained,physical_modis,2,current_minus_base,259.3373431055225,190.0742029552189,-6.621099404092952,270.83075205724793,258.24309079451524,282.04148540270813,0.7857142857142857,261.937132265702
modis_pretrained__physical__d1__transition_minus_current,shadow_point_prediction,3.0,modis_pretrained,physical,1,transition_minus_current,260.0556080769915,187.30038775027327,7.176992762155865,268.93498174795315,258.71653803770573,285.07317359837907,0.8067226890756303,261.9406839849105
scratch__physical_modis__d1__current_minus_base,v5_prediction,-1.25,scratch,physical_modis,1,current_minus_base,259.40437174467684,191.71865758093483,-13.254500425329086,270.68772070778385,258.2815017498869,282.3915397853961,0.7689075630252101,261.94449148675614
scratch__physical__d1__effect_features_minus_base,v5_prediction,2.5,scratch,physical,1,effect_features_minus_base,259.14875932014735,189.16496881877404,-1.207364695579418,271.26340124052683,258.2311984497511,280.0194430870989,0.7899159663865546,261.94802958264313
modis_pretrained__physical__d2__pools_minus_current,v5_prediction,0.75,modis_pretrained,physical,2,pools_minus_current,259.5038171419162,189.866526249422,-11.17641044280745,270.4213314872712,258.3788411978373,282.5160641633708,0.7941176470588235,261.9519517422352
scratch__physical_modis__d1__effect_features_minus_base,v5_prediction,-2.25,scratch,physical_modis,1,effect_features_minus_base,259.55585913534975,191.10583915934217,-15.094149898246915,270.11141345731846,258.5879644820298,280.9823529874126,0.7815126050420168,261.9527740525119
scratch__physical_modis__d2__full_minus_current,v5_prediction,-1.5,scratch,physical_modis,2,full_minus_current,259.237119647658,188.85692481374903,3.2567434589739035,271.01675429946835,258.3663114788693,279.5967918318436,0.8025210084033614,261.9643262684134
modis_pretrained__physical_modis__d1__pools_minus_base,v5_prediction,-3.0,modis_pretrained,physical_modis,1,pools_minus_base,259.6003391333547,192.28140786242466,-4.686970522590402,270.0031504621836,258.73649008197333,279.8969432485223,0.773109243697479,261.9850797027166
modis_pretrained__physical_modis__d2__full_minus_base,shadow_point_prediction,-2.5,modis_pretrained,physical_modis,2,full_minus_base,260.2849664009962,188.64103544367364,-10.31006328081186,268.725666904077,258.73185132144414,287.1236255905143,0.7899159663865546,262.0068627568784
scratch__physical__d1__pools_minus_base,shadow_point_prediction,2.25,scratch,physical,1,pools_minus_base,259.7944066340289,187.23445600136782,8.961201360412977,269.60251519087876,258.84141031062427,281.0733249095568,0.7983193277310925,262.0081846923902
scratch__physical__d1__transition_features_minus_base,v5_prediction,2.75,scratch,physical,1,transition_features_minus_base,259.72121212194156,188.6669119501546,-3.7632289174888847,269.8944382346265,258.7112121866787,281.59388499799763,0.7941176470588235,262.0120186662971
modis_pretrained__physical__d1__pools_minus_base,v5_prediction,3.0,modis_pretrained,physical,1,pools_minus_base,259.4746367666914,189.1539225373548,-10.255431131321194,270.4130506686674,258.6882544740348,278.87424274271837,0.7983193277310925,262.01264466902126
modis_pretrained__physical_modis__d1__transition_features_minus_base,v5_prediction,1.75,modis_pretrained,physical_modis,1,transition_features_minus_base,259.5469046297431,188.21344401772348,-15.905344702783108,270.3069821881387,258.65425150589317,280.16178229878295,0.773109243697479,262.0137607383795
scratch__physical_modis__d2__transition_features_minus_base,v5_prediction,-1.0,scratch,physical_modis,2,transition_features_minus_base,259.5647538090671,190.4590140114088,-16.48376211215103,270.32969693021795,258.60588514763947,280.89618767962696,0.7899159663865546,262.01627242399786
modis_pretrained__physical__d2__pools_minus_current,v5_prediction,-2.75,modis_pretrained,physical,2,pools_minus_current,259.313713691461,194.37620323818075,4.6546292663959346,270.44013390244817,259.04245852298453,270.90023195752354,0.7563025210084033,262.0275049520887
