candidate,hierarchy_weight,development_rmse,development_mae,development_bias,development_equal_state_rmse,development_mean_year_rmse,development_max_year_rmse,development_direction_accuracy,selection_score
hier__none__history__xgb1__ridge100,0.25,267.2140103598456,202.52357100134958,31.062926200289997,288.33877672981504,267.03182683578154,276.89746362905856,0.7352941176470589,272.4496560713219
hier__none__physical__xgb1__ridge100,0.25,267.2140103598456,202.52357100134958,31.062926200289997,288.33877672981504,267.03182683578154,276.89746362905856,0.7352941176470589,272.4496560713219
hier__scratch__history__ridge10__ridge1000,0.3,271.4128644992327,210.66213230130882,-75.38140689072462,276.8518524377647,270.21464278638103,295.6899217742024,0.7605042016806722,272.47305605565276
hier__scratch__history__ridge10__extra,0.325,271.104448702113,210.2915346000497,-64.9129564401053,277.910152406047,269.8062265106763,296.30570277241185,0.773109243697479,272.4813190802373
hier__modis_pretrained__encoder__extra__zero,0.275,267.77295349891864,204.1291335572357,25.042233827274487,286.7363422902084,267.6477478971435,275.83540147562155,0.7394957983193278,272.4824992962973
hier__modis_pretrained__history__ridge10__ridge100,0.225,270.70222466101893,209.50002217854092,-64.03497654092169,279.2906761172956,269.25530938800796,297.2065670125383,0.7605042016806722,272.4876087068353
direct__none__extra,0.3,267.6874363057209,204.36637444171288,53.030864999324095,286.98369615612086,267.65409790290545,271.8787199820122,0.7310924369747899,272.50316666761705
hier__modis_pretrained__physical__ridge1000__ridge100,0.175,268.8627761648333,207.25941109122695,-30.162851210566046,284.5378785477299,267.84494490880905,291.21753342309836,0.7563025210084033,272.5270939465514
hier__none__history__ridge10__extra,0.325,271.1011208777056,210.17292362930365,-63.84097868778319,278.14232610280993,269.8422175192211,295.9381058056488,0.7773109243697479,272.54669634436056
hier__scratch__physical__ridge1000__ridge1000,0.25,269.0330118502071,208.33841130137915,-34.47577148509858,283.96411905652553,268.1645390764786,289.7641096067801,0.7605042016806722,272.5486704583546
hier__modis_pretrained__history__ridge100__ridge1000,0.3,271.4777611692268,210.090031641832,-73.56006969126202,276.885394797756,270.4215775189971,294.3453151365348,0.7605042016806722,272.5656236638017
hier__modis_pretrained__history__ridge10__extra,0.325,271.2589710727487,210.49305833104597,-65.0589305604036,278.00160059501735,269.95102494756225,296.55691747547644,0.773109243697479,272.61764192201923
hier__none__history__ridge10__ridge100,0.275,267.80899218948775,205.47552047379847,20.339904781501374,287.2731094450418,267.6045283389809,278.0674490603039,0.7352941176470589,272.62390554074955
hier__scratch__encoder__extra__xgb1,0.275,267.9855352856232,204.38831765588915,25.064323411025804,286.99092901820086,267.8648655033985,275.9060688442082,0.7394957983193278,272.70671627321144
hier__modis_pretrained__physical__ridge100__ridge1000,0.175,268.6964246418965,205.7717564531882,-29.22432524663017,285.81315797811953,267.68435877250255,290.98355798390224,0.7605042016806722,272.7225915086038
hier__scratch__physical__ridge1000__xgb2,0.225,268.5985475374272,206.78175340052425,-15.332400559619968,285.6948528822982,268.07398385447254,284.85250940374317,0.7605042016806722,272.74148295290627
hier__scratch__encoder__ridge1000__ridge1000,0.275,268.38129786356694,206.69955051362408,-15.301323676898438,286.3774917629998,267.8437826520197,284.8210950892193,0.7478991596638656,272.74596753553834
hier__modis_pretrained__physical__ridge1000__xgb2,0.225,268.60711298468067,206.78803575304465,-15.263592274190312,285.713022750434,268.0831457052403,284.85240730937505,0.7605042016806722,272.7525986062589
hier__modis_pretrained__history__extra__ridge100,0.225,270.8112398599951,207.1250690846055,-82.60028830251632,280.0381601026072,269.3741322717215,297.2363736992318,0.7689075630252101,272.7586930235797
direct__scratch__xgb2,0.15,269.82357475300057,206.13600583357226,-43.522624218621296,283.41542414108255,267.9979504901305,299.3325962608685,0.7521008403361344,272.7651310343035
direct__modis_pretrained__xgb2,0.15,269.83913921664555,206.14755871845637,-43.45600838834222,283.43566281666574,268.01443248467797,299.34213640782264,0.7521008403361344,272.7820934336587
hier__scratch__encoder__extra__zero,0.275,268.05910056183905,204.43875658252858,25.44316489928435,287.1064060544742,267.9425201295314,275.84741106222896,0.7394957983193278,272.7917818269209
hier__none__physical__ridge1000__xgb2,0.225,268.6457674825071,206.81772263285066,-15.198093609165031,285.75893927177435,268.1227201079163,284.8784757816317,0.7605042016806722,272.7932985861762
hier__none__history__extra__extra,0.325,271.01794223606953,208.25168356920278,-90.74169214764598,279.16753753223594,270.057316668257,292.8557974907659,0.7647058823529411,272.815184668158
hier__scratch__physical__extra__extra,0.325,268.2237926631598,205.29478318136162,16.24756809773143,286.96121786598206,268.0284521649287,278.2632839018097,0.7394957983193278,272.8593138393076
hier__none__physical__extra__ridge100,0.175,268.19283748026197,202.87768527012906,56.89572128032688,286.96618011952495,268.13183538761075,273.85170666111264,0.7352941176470589,272.87092261691487
direct__scratch__ridge1000,0.25,269.64222477245744,207.63271352740563,-59.45057989730999,284.6660572662399,267.585933236425,300.8229263951327,0.7605042016806722,272.88411001189496
hier__none__physical__ridge10__ridge1000,0.175,268.89076250674844,205.766872923926,-36.440453032752785,286.1421045313432,267.79779841506416,292.0172394801518,0.7647058823529411,272.9303569899761
hier__none__physical__ridge1000__ridge1000,0.25,268.78003941639116,207.76642823264385,-14.34011624016582,285.8947957535891,268.2737233017849,284.76368917422167,0.7521008403361344,272.9321494720391
hier__modis_pretrained__physical__ridge1000__xgb1,0.225,268.76032526363156,206.83214960304403,-14.476205880754728,285.9910659065659,268.25659709170435,284.7038021002166,0.7605042016806722,272.94207838138334
hier__scratch__physical__ridge1000__xgb1,0.225,268.76032526363156,206.83214960304403,-14.476205880754728,285.9910659065659,268.25659709170435,284.7038021002166,0.7605042016806722,272.94207838138334
hier__none__physical__ridge1000__xgb1,0.225,268.76080359118015,206.83191291215562,-14.46929642008466,285.9936832776934,268.25692274964405,284.7066322871537,0.7605042016806722,272.9430533024244
direct__none__xgb2,0.15,270.06698689753193,206.1770514732018,-47.77066838913045,283.6348955475191,268.07743735072194,300.7984549904812,0.7563025210084033,272.96157667332625
hier__scratch__history__extra__extra,0.325,271.1973520165595,208.4926989680711,-91.78585141741608,279.2589914930707,270.2246759168811,293.17305857035484,0.7605042016806722,272.9695928607677
hier__modis_pretrained__physical__ridge1000__zero,0.225,268.7813487466906,206.8288957639027,-14.17602834928501,286.0470496964654,268.28529918067983,284.60742151888235,0.7605042016806722,272.9737615926316
hier__none__physical__ridge1000__zero,0.225,268.7813487466906,206.8288957639027,-14.17602834928501,286.0470496964654,268.28529918067983,284.60742151888235,0.7605042016806722,272.9737615926316
hier__scratch__physical__ridge1000__zero,0.225,268.7813487466906,206.8288957639027,-14.17602834928501,286.0470496964654,268.28529918067983,284.60742151888235,0.7605042016806722,272.9737615926316
hier__modis_pretrained__physical__extra__extra,0.325,268.37829655828295,205.48724578432868,16.094817015217348,287.0933429315778,268.182763429703,278.425588368831,0.7394957983193278,273.0081748694617
hier__none__physical__extra__ridge1000,0.325,268.3169111652457,205.0800606885642,25.856584041949247,287.202807687393,268.2112187950121,275.74161916633875,0.7394957983193278,273.01196220322413
hier__modis_pretrained__encoder__xgb1__ridge100,0.25,271.0863578295058,210.35418287468232,-58.27667079967484,279.9397514987483,270.0220708764434,294.0198757940562,0.7605042016806722,273.03363450855085
hier__modis_pretrained__history__xgb1__ridge100,0.25,271.0863578295058,210.35418287468232,-58.27667079967484,279.9397514987483,270.0220708764434,294.0198757940562,0.7605042016806722,273.03363450855085
hier__modis_pretrained__physical__xgb1__ridge100,0.25,271.0863578295058,210.35418287468232,-58.27667079967484,279.9397514987483,270.0220708764434,294.0198757940562,0.7605042016806722,273.03363450855085
hier__scratch__physical__extra__ridge1000,0.375,268.71595620052256,207.13587168410385,-0.04305904918796192,286.3651597768606,268.38258951360615,281.7635746317625,0.7521008403361344,273.0449154228779
hier__modis_pretrained__history__extra__extra,0.325,271.32174260651743,208.64748847464162,-91.9390259538219,279.3164493201237,270.3378394145422,293.4233455106733,0.7605042016806722,273.0744434869252
hier__none__history__ridge10__ridge1000,0.35,271.80645144368435,211.3593930022645,-59.41309824059056,278.2244286820921,270.59977278285874,296.1831661518622,0.7689075630252101,273.10927608807987
hier__scratch__encoder__ridge100__extra,0.15,268.37708397847535,204.0853898953651,-3.0790041210783854,287.8656528010774,267.8243964627592,285.0392698038091,0.7521008403361344,273.11105430519683
hier__modis_pretrained__encoder__xgb1__ridge1000,0.325,272.06489964665445,210.78051319306897,-69.33612729554244,277.5477722028081,271.1623980467972,293.3042928449957,0.7521008403361344,273.2099923857286
hier__modis_pretrained__history__xgb1__ridge1000,0.325,272.06489964665445,210.78051319306897,-69.33612729554244,277.5477722028081,271.1623980467972,293.3042928449957,0.7521008403361344,273.2099923857286
hier__modis_pretrained__physical__xgb1__ridge1000,0.325,272.06489964665445,210.78051319306897,-69.33612729554244,277.5477722028081,271.1623980467972,293.3042928449957,0.7521008403361344,273.2099923857286
hier__scratch__physical__ridge10__ridge100,0.15,269.3479093719703,206.56234893170603,-41.26716309689901,286.0908584394606,268.08777244010366,294.11165668428083,0.7605042016806722,273.21861240587623
hier__modis_pretrained__history__ridge1000__ridge100,0.25,271.32432638048095,210.58342776475092,-59.563822154011625,280.04168637573696,270.2318870796784,294.5550713115525,0.7605042016806722,273.23055655409433
hier__modis_pretrained__encoder__ridge100__xgb2,0.1,268.8942273840392,204.8864314690035,27.630416962609477,286.4655881507479,268.694119956373,279.06597713479687,0.7394957983193278,273.23704071879985
hier__modis_pretrained__history__ridge10__xgb2,0.325,271.7420079731264,210.6870320109822,-58.25319774212644,279.19450777434554,270.58024565681274,295.68103364375816,0.773109243697479,273.3146923443528
hier__scratch__history__ridge10__xgb2,0.325,271.7526333841705,210.69384419736565,-58.346778302588966,279.1881340150742,270.59198894591015,295.68121511029875,0.773109243697479,273.3213474323313
hier__modis_pretrained__history__ridge10__zero,0.325,271.68520562559695,210.5214713470974,-56.73913117201536,279.3528248298778,270.56483648761093,295.2127615981605,0.773109243697479,273.3220181421707
hier__none__history__ridge10__zero,0.325,271.68520562559695,210.5214713470974,-56.73913117201536,279.3528248298778,270.56483648761093,295.2127615981605,0.773109243697479,273.3220181421707
hier__scratch__history__ridge10__zero,0.325,271.68520562559695,210.5214713470974,-56.73913117201536,279.3528248298778,270.56483648761093,295.2127615981605,0.773109243697479,273.3220181421707
hier__none__history__ridge10__xgb1,0.325,271.7174539250648,210.57421090696184,-57.152437508016575,279.33628816831913,270.5847096628004,295.3695773085582,0.773109243697479,273.3389764203123
hier__modis_pretrained__history__ridge10__xgb1,0.325,271.72008496905994,210.57629005041028,-57.161450820324326,279.3355878946743,270.5878657934139,295.36712044238567,0.773109243697479,273.34090590655205
hier__scratch__history__ridge10__xgb1,0.325,271.72008496905994,210.57629005041028,-57.161450820324326,279.3355878946743,270.5878657934139,295.36712044238567,0.773109243697479,273.34090590655205
hier__none__history__ridge10__xgb2,0.325,271.7676382784012,210.7034522985185,-58.168124776010416,279.2312969586305,270.60267782251015,295.73910498920736,0.773109243697479,273.3423128344857
hier__scratch__encoder__ridge10__ridge1000,0.125,269.046088150167,205.81861740756986,-25.582313901173528,287.20676513909524,268.1198624473323,290.4253978619112,0.7605042016806722,273.35470097169036
hier__scratch__physical__extra__ridge100,0.275,268.95255857660544,206.97360232730338,2.2113681520216177,286.953738930128,268.608437107018,282.20940324283015,0.7394957983193278,273.36682329758924
hier__modis_pretrained__encoder__ridge100__xgb1,0.1,269.02830611686494,204.99925103658254,28.013067820885166,286.6407242937666,268.834183029349,279.0523789098391,0.7394957983193278,273.3828798892114
hier__none__physical__extra__extra,0.325,268.6661929826143,205.60369672615914,17.402928010785775,287.715044874432,268.4940202145691,278.1108991672183,0.7394957983193278,273.3853627635574
hier__scratch__history__extra__ridge100,0.275,271.78908181404927,209.91968167994207,-88.77348540131034,279.4801405799945,270.5998003039242,295.9976952718212,0.7563025210084033,273.4145261280043
hier__modis_pretrained__encoder__extra__extra,0.325,268.592371950205,205.2562160200072,22.121124832795022,288.0296917332071,268.44596136570317,277.31320988374307,0.7394957983193278,273.41509924983006
hier__modis_pretrained__encoder__ridge100__zero,0.1,269.05808095175456,205.02549755989764,28.155286116799502,286.68175686032606,268.8660268641273,279.0302053227775,0.7394957983193278,273.41598640699067
hier__scratch__history__ridge100__extra,0.35,271.9293773926038,211.23447955298332,-62.6004366686866,278.8956601925861,270.92614402374204,294.26304128014186,0.7605042016806722,273.4201397503839
hier__none__history__xgb1__ridge1000,0.375,271.3439215109233,210.49747146786171,-44.35111284750816,280.5046885080243,270.643288271064,290.1300595467739,0.7563025210084033,273.4589549502337
hier__none__physical__xgb1__ridge1000,0.375,271.3439215109233,210.49747146786171,-44.35111284750816,280.5046885080243,270.643288271064,290.1300595467739,0.7563025210084033,273.4589549502337
hier__scratch__encoder__extra__ridge1000,0.375,268.9086111768627,206.92218192725448,7.36355124064524,287.4887554836814,268.67252474545774,279.93820767950757,0.7478991596638656,273.49462564571616
hier__none__physical__ridge1000__ridge100,0.175,268.3632664612025,203.7256068940812,32.93402553504722,288.9668618855843,268.2928340400017,274.44084091300596,0.7310924369747899,273.49655721199775
hier__modis_pretrained__history__ridge1000__ridge1000,0.325,272.4176949092736,211.16059653944018,-71.02408235433249,277.6792801516997,271.4872502090792,293.9833270580526,0.7521008403361344,273.50048004483153
hier__scratch__history__ridge10__ridge100,0.275,272.07951299138375,212.36230359593063,-65.97769741325213,279.0702710299408,270.786529755988,297.2802401857859,0.7605042016806722,273.50395669217403
hier__none__history__ridge100__extra,0.35,271.94780785364907,211.15843025662886,-61.43791775286344,279.18874134880645,270.98312143577704,293.8688832393119,0.7605042016806722,273.51686962297043
hier__modis_pretrained__encoder__extra__ridge1000,0.35,269.03307179762743,206.4609983792562,1.2510019785296291,287.3635664097523,268.6551593014438,282.90995153364423,0.7521008403361344,273.5212173266127
hier__modis_pretrained__encoder__xgb1__xgb2,0.35,271.256101877437,209.78041066195058,-44.75222941934887,281.0283665869955,270.5744650824282,289.7924683892312,0.773109243697479,273.52875885607443
hier__modis_pretrained__history__xgb1__xgb2,0.35,271.256101877437,209.78041066195058,-44.75222941934887,281.0283665869955,270.5744650824282,289.7924683892312,0.773109243697479,273.52875885607443
hier__modis_pretrained__physical__xgb1__xgb2,0.35,271.256101877437,209.78041066195058,-44.75222941934887,281.0283665869955,270.5744650824282,289.7924683892312,0.773109243697479,273.52875885607443
hier__scratch__encoder__xgb1__xgb2,0.35,271.2688447238146,209.79572480565452,-44.852694653795304,281.01922959511677,270.5882086759131,289.79256868486823,0.773109243697479,273.53628192966477
hier__scratch__history__xgb1__xgb2,0.35,271.2688447238146,209.79572480565452,-44.852694653795304,281.01922959511677,270.5882086759131,289.79256868486823,0.773109243697479,273.53628192966477
hier__scratch__physical__xgb1__xgb2,0.35,271.2688447238146,209.79572480565452,-44.852694653795304,281.01922959511677,270.5882086759131,289.79256868486823,0.773109243697479,273.53628192966477
hier__none__history__xgb1__xgb2,0.35,271.27372020906245,209.78299870962974,-44.6635959379371,281.0635832443627,270.58967438544835,289.8421908973675,0.773109243697479,273.550174511984
hier__none__physical__xgb1__xgb2,0.35,271.27372020906245,209.78299870962974,-44.6635959379371,281.0635832443627,270.58967438544835,289.8421908973675,0.773109243697479,273.550174511984
hier__none__history__ridge1000__ridge1000,0.375,271.5461745382125,210.69211740708118,-46.34618744941555,280.3278987255587,270.81959054674945,290.67089484718076,0.7563025210084033,273.5599595871833
hier__scratch__history__ridge100__ridge1000,0.325,272.5497815658707,211.507984321655,-74.81635876078101,277.52070713933153,271.62579822537805,294.0492049698954,0.7521008403361344,273.56151712411275
hier__modis_pretrained__history__ridge100__extra,0.35,272.08975134975657,211.44182537498705,-62.761402603297405,278.98941062876986,271.0776762446612,294.52391755040185,0.7647058823529411,273.56164739323606
hier__modis_pretrained__history__extra__ridge1000,0.275,271.87624091149024,208.30191572789653,-95.68575588666569,279.67717542071347,270.88341814448916,294.0968656807888,0.7605042016806722,273.5782688470458
hier__scratch__physical__ridge100__xgb2,0.175,269.12964800738376,205.7353337744145,-14.253862203463395,287.54304534986045,268.51874069260873,286.6420222231108,0.7521008403361344,273.5802705143092
hier__modis_pretrained__physical__ridge100__xgb2,0.175,269.1382334578959,205.74278386274605,-14.199062733013987,287.5580002370238,268.5279759133387,286.64191697325975,0.7521008403361344,273.5906107665386
hier__modis_pretrained__physical__extra__ridge1000,0.35,269.3426255590358,207.16179508164956,-5.138752901822954,286.92205337569584,268.8637942325278,284.917145718243,0.7521008403361344,273.61777468157385
hier__none__physical__ridge100__xgb2,0.175,269.1713090517555,205.77053690322418,-14.144902915573494,287.596418127072,268.56211202612906,286.6614379997829,0.7521008403361344,273.625287064178
hier__scratch__encoder__xgb1__ridge100,0.3,271.85016596944,212.36447756729356,-56.66146796448643,279.8074484667564,271.0320082775917,292.10718862385573,0.7478991596638656,273.634947170807
hier__scratch__history__xgb1__ridge100,0.3,271.85016596944,212.36447756729356,-56.66146796448643,279.8074484667564,271.0320082775917,292.10718862385573,0.7478991596638656,273.634947170807
hier__scratch__physical__xgb1__ridge100,0.3,271.85016596944,212.36447756729356,-56.66146796448643,279.8074484667564,271.0320082775917,292.10718862385573,0.7478991596638656,273.634947170807
hier__scratch__physical__ridge1000__extra,0.25,269.55366960665765,208.40776056029304,-21.502304885190433,286.54292137354605,268.8916101045506,287.77236257359897,0.7605042016806722,273.635467672853
hier__scratch__encoder__extra__extra,0.325,268.7924262849653,205.43193883429896,22.741688870377992,288.3363939978382,268.6565798233455,277.20120069152506,0.7394957983193278,273.64445659777857
hier__modis_pretrained__history__ridge1000__xgb2,0.35,271.4620064385557,210.0681616376293,-46.60677578636384,280.9056292438834,270.7531096861858,290.35858175157324,0.773109243697479,273.64568795179514
hier__none__history__xgb1__xgb1,0.35,271.3144723050381,209.69983088467976,-43.547922073895485,281.3134773798907,270.6560398698324,289.54653917877073,0.773109243697479,273.6496154649499
hier__none__physical__xgb1__xgb1,0.35,271.3144723050381,209.69983088467976,-43.547922073895485,281.3134773798907,270.6560398698324,289.54653917877073,0.773109243697479,273.6496154649499
hier__modis_pretrained__encoder__xgb1__xgb1,0.35,271.3181983508103,209.70230782901564,-43.55746051078885,281.31359507046926,270.6601797269685,289.5448789963432,0.773109243697479,273.65254287476455
hier__modis_pretrained__history__xgb1__xgb1,0.35,271.3181983508103,209.70230782901564,-43.55746051078885,281.31359507046926,270.6601797269685,289.5448789963432,0.773109243697479,273.65254287476455
hier__modis_pretrained__physical__xgb1__xgb1,0.35,271.3181983508103,209.70230782901564,-43.55746051078885,281.31359507046926,270.6601797269685,289.5448789963432,0.773109243697479,273.65254287476455
hier__scratch__encoder__xgb1__xgb1,0.35,271.3181983508103,209.70230782901564,-43.55746051078885,281.31359507046926,270.6601797269685,289.5448789963432,0.773109243697479,273.65254287476455
hier__scratch__history__xgb1__xgb1,0.35,271.3181983508103,209.70230782901564,-43.55746051078885,281.31359507046926,270.6601797269685,289.5448789963432,0.773109243697479,273.65254287476455
hier__scratch__physical__xgb1__xgb1,0.35,271.3181983508103,209.70230782901564,-43.55746051078885,281.31359507046926,270.6601797269685,289.5448789963432,0.773109243697479,273.65254287476455
hier__scratch__history__ridge1000__xgb2,0.35,271.47509632542904,210.08352262493716,-46.707177101214185,280.8969329640203,270.7672493633045,290.3586912992896,0.773109243697479,273.65359374454573
hier__none__history__ridge1000__xgb2,0.35,271.4797761901517,210.0709485262817,-46.51807472206335,280.9408623648878,270.7683233600189,290.40970684130946,0.773109243697479,273.66718452630255
hier__modis_pretrained__encoder__xgb1__zero,0.35,271.3202214483491,209.66196951442393,-43.09421269195757,281.3923251631589,270.67130318012687,289.4251881523946,0.773109243697479,273.676017809996
hier__modis_pretrained__history__xgb1__zero,0.35,271.3202214483491,209.66196951442393,-43.09421269195757,281.3923251631589,270.67130318012687,289.4251881523946,0.773109243697479,273.676017809996
hier__modis_pretrained__physical__xgb1__zero,0.35,271.3202214483491,209.66196951442393,-43.09421269195757,281.3923251631589,270.67130318012687,289.4251881523946,0.773109243697479,273.676017809996
hier__none__history__xgb1__zero,0.35,271.3202214483491,209.66196951442393,-43.09421269195757,281.3923251631589,270.67130318012687,289.4251881523946,0.773109243697479,273.676017809996
hier__none__physical__xgb1__zero,0.35,271.3202214483491,209.66196951442393,-43.09421269195757,281.3923251631589,270.67130318012687,289.4251881523946,0.773109243697479,273.676017809996
hier__scratch__encoder__xgb1__zero,0.35,271.3202214483491,209.66196951442393,-43.09421269195757,281.3923251631589,270.67130318012687,289.4251881523946,0.773109243697479,273.676017809996
hier__scratch__history__xgb1__zero,0.35,271.3202214483491,209.66196951442393,-43.09421269195757,281.3923251631589,270.67130318012687,289.4251881523946,0.773109243697479,273.676017809996
hier__scratch__physical__xgb1__zero,0.35,271.3202214483491,209.66196951442393,-43.09421269195757,281.3923251631589,270.67130318012687,289.4251881523946,0.773109243697479,273.676017809996
hier__none__history__ridge100__ridge100,0.275,268.45636773396865,204.59998212379008,26.01035570661327,289.5043346719474,268.2925290424589,277.67017463808276,0.7310924369747899,273.67739979558587
hier__scratch__encoder__extra__ridge100,0.275,269.14400107072106,206.8535972906267,7.6414389420600966,287.7665330506503,268.87627007923265,280.87813246120544,0.7394957983193278,273.73270131783124
hier__modis_pretrained__physical__ridge100__xgb1,0.175,269.26095091016316,205.79545973740724,-13.585221455812869,287.7587864270461,268.6683234179636,286.52306163575423,0.7521008403361344,273.737252916334
hier__scratch__physical__ridge100__xgb1,0.175,269.26095091016316,205.79545973740724,-13.585221455812869,287.7587864270461,268.6683234179636,286.52306163575423,0.7521008403361344,273.737252916334
hier__none__physical__ridge100__xgb1,0.175,269.26173000368414,205.7964156133775,-13.57956070011362,287.76119216985586,268.6689805183074,286.525580189865,0.7521008403361344,273.73840817388293
hier__none__history__ridge1000__xgb1,0.35,271.5106602420038,209.97670630320022,-45.40423688029574,281.1781670958652,270.82540220030944,290.10337273896914,0.773109243697479,273.7562224450455
hier__modis_pretrained__physical__ridge100__zero,0.175,269.27543763422733,205.79769129020133,-13.35325112346692,287.79249784596743,268.6895271868998,286.44338009788464,0.7521008403361344,273.7582250753305
hier__none__physical__ridge100__zero,0.175,269.27543763422733,205.79769129020133,-13.35325112346692,287.79249784596743,268.6895271868998,286.44338009788464,0.7521008403361344,273.7582250753305
hier__scratch__physical__ridge100__zero,0.175,269.27543763422733,205.79769129020133,-13.35325112346692,287.79249784596743,268.6895271868998,286.44338009788464,0.7521008403361344,273.7582250753305
hier__modis_pretrained__history__ridge1000__xgb1,0.35,271.51437155606465,209.97918518747716,-45.41377535051594,281.17824345155793,270.8295414825952,290.10163067427317,0.773109243697479,273.7591320115706
hier__scratch__history__ridge1000__xgb1,0.35,271.51437155606465,209.97918518747716,-45.41377535051594,281.17824345155793,270.8295414825952,290.10163067427317,0.773109243697479,273.7591320115706
hier__modis_pretrained__physical__ridge1000__extra,0.25,269.6866143239401,208.57998905931044,-21.60872547868138,286.6552718315192,269.0225393258185,287.9366420060419,0.7605042016806722,273.7627599513045
hier__modis_pretrained__history__ridge1000__zero,0.35,271.5123883530366,209.93894356992595,-44.951259452870964,281.25157222879545,270.8368875345383,289.9773519953089,0.773109243697479,273.77830911735174
hier__none__history__ridge1000__zero,0.35,271.5123883530366,209.93894356992595,-44.951259452870964,281.25157222879545,270.8368875345383,289.9773519953089,0.773109243697479,273.77830911735174
hier__scratch__history__ridge1000__zero,0.35,271.5123883530366,209.93894356992595,-44.951259452870964,281.25157222879545,270.8368875345383,289.9773519953089,0.773109243697479,273.77830911735174
hier__scratch__history__ridge1000__ridge100,0.3,272.1156806223097,212.6072357396354,-58.224055484332474,279.85444536791846,271.2682178801954,292.7274258955361,0.7521008403361344,273.8385061231833
hier__modis_pretrained__encoder__ridge1000__ridge1000,0.25,269.0556228403321,205.65297783563162,2.7419864602125017,288.5275423044482,268.7160374412311,282.2297121406569,0.7478991596638656,273.8387063565859
hier__scratch__physical__ridge10__ridge1000,0.175,270.13584393531187,206.85538097594636,-50.09584435503514,286.6807614148514,268.73131431900083,296.2423099939225,0.7689075630252101,273.920940901119
direct__modis_pretrained__ridge1000,0.25,270.52865684731177,208.71514332042685,-55.72454233240405,286.2345566034523,268.42585202137843,302.0906131553536,0.7605042016806722,273.92943057986355
hier__none__history__extra__ridge100,0.475,269.77606027046096,208.45683536172618,-1.490769766230017,286.66064984504095,269.54017896355623,280.81912480727135,0.726890756302521,273.93823733737975
hier__scratch__physical__extra__xgb2,0.3,269.22967389820303,206.24174066436586,20.84876175692778,288.2098568471859,269.10797405806494,277.2021451519202,0.7352941176470589,273.9442946754142
hier__none__physical__ridge1000__extra,0.25,269.8101086328617,208.5642105501615,-20.629152750686206,287.0599886381134,269.1816057457519,287.5869812815902,0.7605042016806722,273.96545291239715
hier__modis_pretrained__physical__extra__xgb2,0.3,269.256377415472,206.27720552661074,20.943088635457023,288.24314435205036,269.13551829698736,277.20208943440946,0.7310924369747899,273.97285436999545
hier__scratch__physical__ridge10__extra,0.175,269.91636176926454,206.490565642624,-41.21580423420874,287.45169205901306,268.66887015697966,294.58952908626804,0.7689075630252101,273.98832143863046
hier__modis_pretrained__history__extra__zero,0.35,272.5119328497768,209.61557029969225,-89.7691041184813,279.582368358992,271.5167450926525,294.7849783692219,0.7647058823529411,274.03074478779956
hier__none__history__extra__zero,0.35,272.5119328497768,209.61557029969225,-89.7691041184813,279.582368358992,271.5167450926525,294.7849783692219,0.7647058823529411,274.03074478779956
hier__scratch__history__extra__zero,0.35,272.5119328497768,209.61557029969225,-89.7691041184813,279.582368358992,271.5167450926525,294.7849783692219,0.7647058823529411,274.03074478779956
hier__scratch__encoder__ridge1000__ridge100,0.225,269.5215465874479,207.47997738734216,-10.193662339058804,288.09815877520157,269.03243401635825,285.2624531822027,0.7394957983193278,274.0434214916139
hier__none__physical__extra__xgb2,0.3,269.3278517354024,206.36830379062846,21.030763525037607,288.3141463007975,269.20869114866525,277.21945455981836,0.7310924369747899,274.0446352300669
hier__modis_pretrained__history__ridge10__ridge1000,0.3,273.18693839427243,212.09348038278128,-79.2287284318782,278.0683493640777,271.7738182505967,299.52440423950156,0.7647058823529411,274.0540111008048
direct__scratch__extra,0.375,269.13420619478137,206.11681684365502,54.238271894491,288.85916935149993,269.1031586339577,273.19106241488277,0.7352941176470589,274.0576850937551
hier__modis_pretrained__physical__ridge10__extra,0.175,270.00266629259215,206.62086215571006,-41.28361456637364,287.52504299502993,268.75272712407485,294.7028999266105,0.7689075630252101,274.0707756760723
hier__scratch__encoder__ridge10__extra,0.125,269.5833809054917,206.01431412545054,-18.97783782370045,288.57974348128954,268.78244345826033,289.5477353907741,0.7521008403361344,274.13223718763334
hier__none__history__extra__xgb1,0.35,272.61956469523005,209.7271926160375,-90.20410868913373,279.6931842050831,271.61582015705574,294.9883102902592,0.7647058823529411,274.13703343814973
hier__modis_pretrained__history__extra__xgb1,0.35,272.6233713423164,209.73132320317404,-90.21358484861027,279.69270667449075,271.620369011244,294.98439563865065,0.7647058823529411,274.1399545925919
hier__scratch__history__extra__xgb1,0.35,272.6233713423164,209.73132320317404,-90.21358484861027,279.69270667449075,271.620369011244,294.98439563865065,0.7647058823529411,274.1399545925919
hier__none__physical__ridge10__extra,0.175,270.0521739187767,206.58460350042012,-40.61338791629771,287.7294362470526,268.8309802717665,294.48406360259247,0.773109243697479,274.1661910890931
hier__scratch__encoder__xgb1__ridge1000,0.35,273.05515600175687,211.8755778993861,-69.46464655868681,278.3705605495175,272.28417497524015,292.7889616650978,0.7521008403361344,274.19126188206786
hier__scratch__history__xgb1__ridge1000,0.35,273.05515600175687,211.8755778993861,-69.46464655868681,278.3705605495175,272.28417497524015,292.7889616650978,0.7521008403361344,274.19126188206786
