candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
hier__scratch__encoder__xgb1__ridge100,hierarchy,scratch,encoder,xgb1,ridge100,development,238,421.32899987500093,342.2906028551837,-170.708788703005,398.23883446781844,419.30047008315694,460.5950450744578,0.6680672268907563,415.04932607524427
hier__scratch__encoder__xgb1__ridge100,hierarchy,scratch,encoder,xgb1,ridge100,late,238,481.3312224068128,382.0553676828926,314.0361485312462,549.3420973418654,477.9303217474469,535.0473351324149,0.542016806722689,497.48371597573447
hier__scratch__encoder__xgb1__ridge100,hierarchy,scratch,encoder,xgb1,ridge100,four_year,476,452.326138864042,362.1729852690381,71.66367991412059,479.77646315250087,448.6153959153019,535.0473351324149,0.6050420168067226,458.2610341989717
hier__scratch__encoder__xgb1__ridge1000,hierarchy,scratch,encoder,xgb1,ridge1000,development,238,391.45385778171396,321.389873457035,-184.01433555612527,357.53437260466137,389.30183467132855,430.29212978766,0.6680672268907563,382.4359807098545
hier__scratch__encoder__xgb1__ridge1000,hierarchy,scratch,encoder,xgb1,ridge1000,late,238,477.58671748306966,361.31651410267676,281.1710580818764,560.6087236625415,470.532275126459,552.3152243308726,0.5210084033613446,496.57860843878495
hier__scratch__encoder__xgb1__ridge1000,hierarchy,scratch,encoder,xgb1,ridge1000,four_year,476,436.64928460289485,341.3531937798559,48.578361262875575,470.16644320939827,429.91705489889375,552.3152243308726,0.5945378151260504,443.34551682852043
hier__scratch__encoder__xgb1__xgb1,hierarchy,scratch,encoder,xgb1,xgb1,development,238,379.2854075512001,305.7107865211613,-109.99380399070263,370.16806856358085,377.4396752273849,414.81228479008706,0.6470588235294118,376.5446397233415
hier__scratch__encoder__xgb1__xgb1,hierarchy,scratch,encoder,xgb1,xgb1,late,238,524.287842443998,380.87723628132215,289.4113270197945,636.4700724349967,503.99580779040434,648.4463787975146,0.5,547.2603912783493
hier__scratch__encoder__xgb1__xgb1,hierarchy,scratch,encoder,xgb1,xgb1,four_year,476,457.56702356915014,343.2940114012417,89.7087615145459,520.6335333463941,440.7177415088946,648.4463787975146,0.5735294117647058,469.12133049839724
hier__scratch__encoder__xgb1__xgb2,hierarchy,scratch,encoder,xgb1,xgb2,development,238,379.4467961555447,306.11237284443695,-113.6944729707211,368.8143938744472,377.45062422960245,416.3208876888444,0.6428571428571429,376.28965260378476
hier__scratch__encoder__xgb1__xgb2,hierarchy,scratch,encoder,xgb1,xgb2,late,238,520.0919902360546,377.60413437942606,285.41492446957847,631.1249537124494,500.39988811283916,642.1589452639021,0.5042016806722689,542.9272055743494
hier__scratch__encoder__xgb1__xgb2,hierarchy,scratch,encoder,xgb1,xgb2,four_year,476,455.23375831566347,341.8582536119315,85.8602257494287,516.8862371583893,438.9252561712208,642.1589452639021,0.5735294117647058,466.5697524902343
hier__scratch__encoder__xgb1__zero,hierarchy,scratch,encoder,xgb1,zero,development,238,379.25784352188924,305.6567221425834,-108.67023879404181,370.66768390763315,377.4710966243058,414.24177905090556,0.6470588235294118,376.6636168939294
hier__scratch__encoder__xgb1__zero,hierarchy,scratch,encoder,xgb1,zero,late,238,526.2804570425849,382.5801281757898,291.72251420605966,638.970978706868,505.82220214747707,651.1322819066903,0.5,549.3385237348787
hier__scratch__encoder__xgb1__zero,hierarchy,scratch,encoder,xgb1,zero,four_year,476,458.69795690509994,344.1184251591866,91.52613770600895,522.3401399103183,441.64664938589146,651.1322819066903,0.5735294117647058,470.34567577660243
hier__scratch__history__extra__extra,hierarchy,scratch,history,extra,extra,development,238,396.322720225695,325.9415407623824,-266.2511421033922,372.64856751198,393.4136413927564,441.3448977208167,0.6848739495798319,389.67691233903156
hier__scratch__history__extra__extra,hierarchy,scratch,history,extra,extra,late,238,374.8567473971436,281.74565406110435,57.1588040260963,429.80089817989017,370.54841750052015,427.21808625750225,0.6218487394957983,387.51570261867437
hier__scratch__history__extra__extra,hierarchy,scratch,history,extra,extra,four_year,476,385.7390825650549,303.84359741174325,-104.54616903864796,402.2410763118127,381.9810294466382,441.3448977208167,0.6533613445378151,388.92506772214017
hier__scratch__history__extra__ridge100,hierarchy,scratch,history,extra,ridge100,development,238,443.40367688202264,366.4755654525259,-302.2911015561992,414.75119211469894,438.46626405594884,504.4522925568072,0.6722689075630253,435.00620248367323
hier__scratch__history__extra__ridge100,hierarchy,scratch,history,extra,ridge100,late,238,337.9636905020899,255.12636205885218,90.35974632863812,359.9674195136846,337.07060971139776,361.6238206333724,0.6554621848739496,343.24135255731557
hier__scratch__history__extra__ridge100,hierarchy,scratch,history,extra,ridge100,four_year,476,394.2247308137134,310.80096375568905,-105.9656776137805,388.3265986717269,387.7684368836733,504.4522925568072,0.6638655462184874,391.13612429570674
hier__scratch__history__extra__ridge1000,hierarchy,scratch,history,extra,ridge1000,development,238,429.3560378215404,359.2963164363009,-314.53107764152156,402.90769486480764,427.9857180921251,462.2615451861578,0.6470588235294118,422.4013721500034
hier__scratch__history__extra__ridge1000,hierarchy,scratch,history,extra,ridge1000,late,238,342.41149850498334,254.88318228224557,58.46294424759918,376.44079216732945,340.9611405040887,372.44343671289863,0.6596638655462185,350.5562324203462
hier__scratch__history__extra__ridge1000,hierarchy,scratch,history,extra,ridge1000,four_year,476,388.3247619726562,307.08974935927324,-128.0340666969612,389.8988847052781,384.4734292981069,462.2615451861578,0.6533613445378151,387.75545948717433
hier__scratch__history__extra__xgb1,hierarchy,scratch,history,extra,xgb1,development,238,386.9675401215628,315.12286235389803,-243.29701638447818,360.8423685571124,383.24956875254065,436.76260603061866,0.7016806722689075,379.5067543881947
hier__scratch__history__extra__xgb1,hierarchy,scratch,history,extra,xgb1,late,238,384.4851590606038,286.86376266591765,65.67268111330199,442.628218881312,379.0436850807603,443.50082074668313,0.6176470588235294,397.66055552081997
hier__scratch__history__extra__xgb1,hierarchy,scratch,history,extra,xgb1,four_year,476,385.72834653781354,300.99331250990787,-88.8121676355881,403.81119046898,381.14662691665046,443.50082074668313,0.6596638655462185,389.1036276153144
hier__scratch__history__extra__xgb2,hierarchy,scratch,history,extra,xgb2,development,238,388.83657409654234,316.89873277666504,-246.85598635483785,362.5289980417387,385.08650147576645,438.95920083537203,0.7016806722689075,381.32216192764747
hier__scratch__history__extra__xgb2,hierarchy,scratch,history,extra,xgb2,late,238,381.8446059888803,285.06380460178724,61.89773289994443,438.9049875221601,376.7569809415646,438.8816977183898,0.6134453781512605,394.8377951103713
hier__scratch__history__extra__xgb2,hierarchy,scratch,history,extra,xgb2,four_year,476,385.35644829037125,300.98126868922617,-92.47912672744673,402.53252197367516,380.92174120866554,438.95920083537203,0.657563025210084,388.5417899407708
hier__scratch__history__extra__zero,hierarchy,scratch,history,extra,zero,development,238,386.2880268922876,314.5021255537356,-242.0270714412525,360.1546142034453,382.61388053942096,435.7651565250678,0.7016806722689075,378.83613713186037
hier__scratch__history__extra__zero,hierarchy,scratch,history,extra,zero,late,238,385.49897314411857,287.52927599208755,67.8541077545451,444.11427267584463,379.87198024510576,445.4977139159137,0.6092436974789915,398.7460498022969
hier__scratch__history__extra__zero,hierarchy,scratch,history,extra,zero,four_year,476,385.89370169484926,301.01570077291154,-87.08648184335372,404.3196961109037,381.24293039226336,445.4977139159137,0.6554621848739496,389.33750747321636
hier__scratch__history__ridge1000__extra,hierarchy,scratch,history,ridge1000,extra,development,238,376.16075666805006,304.6487496764269,-139.34688041237553,356.42526532626937,373.48433010005533,418.2768520963981,0.6890756302521008,370.5577771906062
hier__scratch__history__ridge1000__extra,hierarchy,scratch,history,ridge1000,extra,late,238,508.8301489759201,369.7021581946364,277.86416938753155,617.4598387216073,490.1865575683319,626.6609481555976,0.4957983193277311,531.3266735604449
hier__scratch__history__ridge1000__extra,hierarchy,scratch,history,ridge1000,extra,four_year,476,447.4399598627379,337.1754539355316,69.25864448757801,504.13074801930844,431.8354438341936,626.6609481555976,0.592436974789916,457.71152789474445
hier__scratch__history__ridge1000__ridge100,hierarchy,scratch,history,ridge1000,ridge100,development,238,423.14617815362095,343.67897792934207,-175.91741376915851,398.4630898463918,420.87663295352684,464.6436058865289,0.6680672268907563,416.4080197767902
hier__scratch__history__ridge1000__ridge100,hierarchy,scratch,history,ridge1000,ridge100,late,238,478.90379816136544,380.2071889971564,311.5650882378007,545.5071713177867,475.6094957917513,531.6849396696012,0.542016806722689,494.73106585806727
hier__scratch__history__ridge1000__ridge100,hierarchy,scratch,history,ridge1000,ridge100,four_year,476,451.8857908694396,361.94308346324925,67.82383723432109,477.67714406755255,448.24306437263914,531.6849396696012,0.6050420168067226,457.4229475447677
hier__scratch__history__ridge1000__ridge1000,hierarchy,scratch,history,ridge1000,ridge1000,development,238,393.44119324272725,322.89486131166274,-189.23394582781435,358.0238259826445,391.12097709840936,433.7865816745381,0.6680672268907563,384.0067973916271
hier__scratch__history__ridge1000__ridge1000,hierarchy,scratch,history,ridge1000,ridge1000,late,238,475.1932854491955,359.5656578942072,278.70762588017107,556.8959716406968,468.33260054423937,548.7890098816594,0.5168067226890757,493.9037857708318
hier__scratch__history__ridge1000__ridge1000,hierarchy,scratch,history,ridge1000,ridge1000,four_year,476,436.2365362256248,341.23025960293495,44.736840026178335,468.1421702863813,429.72678882132436,548.7890098816594,0.592436974789916,442.58550788973884
hier__scratch__history__ridge1000__xgb1,hierarchy,scratch,history,ridge1000,xgb1,development,238,380.3535051591575,306.46053310803416,-115.29756067563721,369.2158779714643,378.30879267806097,417.6946565041235,0.6512605042016807,377.0579202419601
hier__scratch__history__ridge1000__xgb1,hierarchy,scratch,history,ridge1000,xgb1,late,238,521.7182915732441,379.35800223034204,286.91535691926055,632.6665949182664,501.7711268416168,644.6546879331523,0.5,544.4685762265929
hier__scratch__history__ridge1000__xgb1,hierarchy,scratch,history,ridge1000,xgb1,four_year,476,456.54066886147274,342.9092676691881,85.80889812181162,517.9707447683281,440.03995975983895,644.6546879331523,0.5756302521008403,467.77301056277815
hier__scratch__history__ridge1000__xgb2,hierarchy,scratch,history,ridge1000,xgb2,development,238,380.57252589563103,306.8614670898991,-118.99299424906064,367.94044368775457,378.3708151421848,419.24836050904077,0.6470588235294118,376.8640776553003
hier__scratch__history__ridge1000__xgb2,hierarchy,scratch,history,ridge1000,xgb2,late,238,517.5369998475563,376.0569374561195,282.92207440241634,627.3388921785255,498.1862092071999,638.3826683884843,0.5042016806722689,540.1497752702096
hier__scratch__history__ridge1000__xgb2,hierarchy,scratch,history,ridge1000,xgb2,four_year,476,454.24662556687764,341.4592022730092,81.96454007667784,514.263675433586,438.27851217469237,638.3826683884843,0.5756302521008403,465.2588596855084
hier__scratch__history__ridge1000__zero,hierarchy,scratch,history,ridge1000,zero,development,238,380.30267590043667,306.406671110704,-113.97608668236575,369.6829429295447,378.320241827584,417.1006482276063,0.6470588235294118,377.1521341395005
hier__scratch__history__ridge1000__zero,hierarchy,scratch,history,ridge1000,zero,late,238,523.7022758307442,381.05965335904506,289.224840683427,635.1556534569199,503.58841598027334,647.3339585225723,0.5,546.5371552746703
hier__scratch__history__ridge1000__zero,hierarchy,scratch,history,ridge1000,zero,four_year,476,457.65390799562357,343.73316223487456,87.62437700053063,519.6576673211586,440.95432890392874,647.3339585225723,0.5735294117647058,468.9799530540836
hier__scratch__history__ridge100__extra,hierarchy,scratch,history,ridge100,extra,development,238,384.80180611469194,310.8436838670704,-164.40230729898187,356.7797755274246,380.68198969041345,436.8393820308429,0.6932773109243697,376.7663443618055
hier__scratch__history__ridge100__extra,hierarchy,scratch,history,ridge100,extra,late,238,499.95721677528786,366.66029018473535,273.42809233505164,602.1833607487664,483.1720886599395,611.632009824806,0.48739495798319327,521.3174707398205
hier__scratch__history__ridge100__extra,hierarchy,scratch,history,ridge100,extra,four_year,476,446.1107758140467,338.75198702590296,54.512892518034874,494.932625812887,431.92703917517645,611.632009824806,0.5903361344537815,454.7703041540392
hier__scratch__history__ridge100__ridge100,hierarchy,scratch,history,ridge100,ridge100,development,238,433.42385646558927,351.84986631833226,-200.62929239178388,401.6202503169075,429.5292149789135,487.5024228693009,0.6638655462184874,424.4992945567499
hier__scratch__history__ridge100__ridge100,hierarchy,scratch,history,ridge100,ridge100,late,238,471.94502239518846,376.3060631770509,307.3482785772509,530.7643872294881,469.2794907303801,519.3680497377031,0.5588235294117647,485.98348068756127
hier__scratch__history__ridge100__ridge100,hierarchy,scratch,history,ridge100,ridge100,four_year,476,453.0939988110076,364.07796474769157,53.35949309273351,470.6429964504462,449.4043528546468,519.3680497377031,0.6113445378151261,456.55883673177703
hier__scratch__history__ridge100__ridge1000,hierarchy,scratch,history,ridge100,ridge1000,development,238,404.2960887173742,331.6665867023533,-214.03731854451516,362.30158816458595,400.75383910678045,454.1550356602619,0.6764705882352942,392.91190117652866
hier__scratch__history__ridge100__ridge1000,hierarchy,scratch,history,ridge100,ridge1000,late,238,467.6943451922621,355.7350992992087,274.44417755205546,542.3450236046217,461.9812417907947,534.860132824167,0.5294117647058824,484.9287389449852
hier__scratch__history__ridge100__ridge1000,hierarchy,scratch,history,ridge100,ridge1000,four_year,476,437.14604417573406,343.70084300078105,30.203429503770167,461.19440879919557,431.3675404487875,534.860132824167,0.6029411764705882,441.7135093998628
hier__scratch__history__ridge100__xgb1,hierarchy,scratch,history,ridge100,xgb1,development,238,387.24629091604385,310.5298227518314,-140.47955598375637,366.76475084793105,383.8264713279856,435.17751548621374,0.6722689075630253,381.2709510020011
hier__scratch__history__ridge100__xgb1,hierarchy,scratch,history,ridge100,xgb1,late,238,512.9428300396547,376.38963471267505,282.47442476617744,617.4320607142377,494.9447776143744,629.6296468512251,0.49159663865546216,534.5656246019804
hier__scratch__history__ridge100__xgb1,hierarchy,scratch,history,ridge100,xgb1,four_year,476,454.46123966589465,343.45972873225327,70.99743439121052,507.8083949987313,439.38562447118,629.6296468512251,0.5819327731092437,464.0291247004252
hier__scratch__history__ridge100__xgb2,hierarchy,scratch,history,ridge100,xgb2,development,238,387.73081386262817,311.1954761145528,-144.14964524774786,365.87006244772965,384.11507134164873,436.9430562244371,0.6680672268907563,381.36169037865864
hier__scratch__history__ridge100__xgb2,hierarchy,scratch,history,ridge100,xgb2,late,238,508.8018913262032,373.0748806431248,278.4899305760657,612.1731402211359,491.3786203956464,623.3877717268806,0.48739495798319327,530.2888858172972
hier__scratch__history__ridge100__xgb2,hierarchy,scratch,history,ridge100,xgb2,four_year,476,452.3353560333845,342.1351783788388,67.17014266415892,504.2900237976715,437.74684586864754,623.3877717268806,0.5777310924369747,461.676895433272
hier__scratch__history__ridge100__zero,hierarchy,scratch,history,ridge100,zero,development,238,387.0850532020805,310.3903274170673,-139.16850085879946,367.07125854171346,383.7468814926151,434.47329825104856,0.6722689075630253,381.2470616096224
hier__scratch__history__ridge100__zero,hierarchy,scratch,history,ridge100,zero,late,238,514.9045488976653,378.11443940960027,284.77931111332464,619.8745983570213,496.74190584531414,632.2932741625435,0.49159663865546216,536.6064004994165
hier__scratch__history__ridge100__zero,hierarchy,scratch,history,ridge100,zero,four_year,476,455.50056689754274,344.25238341333386,72.80540512726262,509.4044692264075,440.2443936689647,632.2932741625435,0.5819327731092437,465.1624991726144
hier__scratch__history__ridge10__extra,hierarchy,scratch,history,ridge10,extra,development,238,394.8833067875527,314.9613786490763,-183.56531140397445,360.39076864854434,386.84106906589176,466.1304962515542,0.7058823529411765,384.2496128223854
hier__scratch__history__ridge10__extra,hierarchy,scratch,history,ridge10,extra,late,238,510.27558858200916,387.6441624724852,305.1827604790209,600.3776341790027,495.98016620696467,615.9170288974134,0.46638655462184875,529.2272443874965
hier__scratch__history__ridge10__extra,hierarchy,scratch,history,ridge10,extra,four_year,476,456.24226145885933,351.3027705607807,60.808724537523226,495.1438224139857,441.41061763642824,615.9170288974134,0.5861344537815126,462.25974074203316
hier__scratch__history__ridge10__ridge100,hierarchy,scratch,history,ridge10,ridge100,development,238,445.22340843394954,359.08756493578755,-219.39732705416918,408.5615748627269,437.2473223342215,521.1440596313112,0.6722689075630253,434.0639285162119
hier__scratch__history__ridge10__ridge100,hierarchy,scratch,history,ridge10,ridge100,late,238,489.05591075728216,398.5384310292405,339.8160994517725,530.5132993307251,486.9897390787855,531.8971758639237,0.5504201680672269,498.90371498101877
hier__scratch__history__ridge10__ridge100,hierarchy,scratch,history,ridge10,ridge100,four_year,476,467.6534867100737,378.81299798251405,60.2093861988017,473.4801586239296,462.11853070650346,531.8971758639237,0.6113445378151261,467.7264156876451
hier__scratch__history__ridge10__ridge1000,hierarchy,scratch,history,ridge10,ridge1000,development,238,414.9839694138454,335.95769503884605,-233.10858512379895,368.81072825759384,407.6476218443812,485.33360047046125,0.7058823529411765,401.6065722324165
hier__scratch__history__ridge10__ridge1000,hierarchy,scratch,history,ridge10,ridge1000,late,238,481.06619344767523,378.4928638537601,306.4619769359383,541.5746678745418,476.93071019456045,539.8733837280886,0.5168067226890757,495.1594412411132
hier__scratch__history__ridge10__ridge1000,hierarchy,scratch,history,ridge10,ridge1000,four_year,476,449.2417931074019,357.2252794463031,36.67669590606968,463.3165624933545,442.2891660194708,539.8733837280886,0.6113445378151261,451.0223286819073
hier__scratch__history__ridge10__xgb1,hierarchy,scratch,history,ridge10,xgb1,development,238,396.24537776917776,313.49202172082266,-159.71452488157144,367.894567393941,389.27704265695036,463.2620645444733,0.7058823529411765,387.4155913973117
hier__scratch__history__ridge10__xgb1,hierarchy,scratch,history,ridge10,xgb1,late,238,523.8139260830407,397.8695298344899,314.3131134656072,615.9242531620422,508.5150206176636,634.1872250414993,0.46638655462184875,543.0167814864468
hier__scratch__history__ridge10__xgb1,hierarchy,scratch,history,ridge10,xgb1,four_year,476,464.4305268616435,355.6807757776563,77.29929429201789,507.30124105465893,448.8960316373069,634.1872250414993,0.5861344537815126,471.2645816038132
hier__scratch__history__ridge10__xgb2,hierarchy,scratch,history,ridge10,xgb2,development,238,396.93693366434206,314.1473764830451,-163.36168636546267,367.36432289141027,389.6757872145346,465.25164424297367,0.7058823529411765,387.72849435865726
hier__scratch__history__ridge10__xgb2,hierarchy,scratch,history,ridge10,xgb2,late,238,519.5452062352567,394.3688915259098,310.3026586856308,610.6551469742011,504.7996819237128,627.7000580490682,0.46638655462184875,538.6363103421069
hier__scratch__history__ridge10__xgb2,hierarchy,scratch,history,ridge10,xgb2,four_year,476,462.3235612798063,354.2581340044774,73.47048616008404,503.91281699295337,447.23773456912375,627.7000580490682,0.5861344537815126,468.94941853042246
hier__scratch__history__ridge10__zero,hierarchy,scratch,history,ridge10,zero,development,238,395.9753534927202,313.308337946236,-158.41507980985165,368.02973482330975,389.1298316742158,462.4405039865143,0.7016806722689075,387.2775683707415
hier__scratch__history__ridge10__zero,hierarchy,scratch,history,ridge10,zero,late,238,525.8340569827378,399.5683150358368,316.63011373679336,618.3460982062923,510.3767830076688,636.9350496269145,0.46638655462184875,545.0977487948592
hier__scratch__history__ridge10__zero,hierarchy,scratch,history,ridge10,zero,four_year,476,465.45565635010274,356.4383264910364,79.10751696347087,508.82107998836943,449.75330734094234,636.9350496269145,0.5840336134453782,472.37142500737934
hier__scratch__history__xgb1__extra,hierarchy,scratch,history,xgb1,extra,development,238,374.7033335143882,303.5882761354428,-134.07107439304193,356.7920569198354,372.2354168539454,415.17004840429524,0.680672268907563,369.6085352006393
hier__scratch__history__xgb1__extra,hierarchy,scratch,history,xgb1,extra,late,238,511.40215270246523,371.27151979413446,280.3557223014079,621.2645463959893,492.42632815744736,630.4425341844552,0.4957983193277311,534.1237949895917
hier__scratch__history__xgb1__extra,hierarchy,scratch,history,xgb1,extra,four_year,476,448.29384890689187,337.4298979647887,73.14232395418304,506.5916543379398,432.3308725056964,630.4425341844552,0.5882352941176471,458.877556164355
hier__scratch__history__xgb1__ridge100,hierarchy,scratch,history,xgb1,ridge100,development,238,421.32899987500093,342.2906028551837,-170.708788703005,398.23883446781844,419.30047008315694,460.5950450744578,0.6680672268907563,415.04932607524427
hier__scratch__history__xgb1__ridge100,hierarchy,scratch,history,xgb1,ridge100,late,238,481.3312224068128,382.0553676828926,314.0361485312462,549.3420973418654,477.9303217474469,535.0473351324149,0.542016806722689,497.48371597573447
hier__scratch__history__xgb1__ridge100,hierarchy,scratch,history,xgb1,ridge100,four_year,476,452.326138864042,362.1729852690381,71.66367991412059,479.77646315250087,448.6153959153019,535.0473351324149,0.6050420168067226,458.2610341989717
hier__scratch__history__xgb1__ridge1000,hierarchy,scratch,history,xgb1,ridge1000,development,238,391.45385778171396,321.389873457035,-184.01433555612527,357.53437260466137,389.30183467132855,430.29212978766,0.6680672268907563,382.4359807098545
hier__scratch__history__xgb1__ridge1000,hierarchy,scratch,history,xgb1,ridge1000,late,238,477.58671748306966,361.31651410267676,281.1710580818764,560.6087236625415,470.532275126459,552.3152243308726,0.5210084033613446,496.57860843878495
hier__scratch__history__xgb1__ridge1000,hierarchy,scratch,history,xgb1,ridge1000,four_year,476,436.64928460289485,341.3531937798559,48.578361262875575,470.16644320939827,429.91705489889375,552.3152243308726,0.5945378151260504,443.34551682852043
hier__scratch__history__xgb1__xgb1,hierarchy,scratch,history,xgb1,xgb1,development,238,379.2854075512001,305.7107865211613,-109.99380399070263,370.16806856358085,377.4396752273849,414.81228479008706,0.6470588235294118,376.5446397233415
hier__scratch__history__xgb1__xgb1,hierarchy,scratch,history,xgb1,xgb1,late,238,524.287842443998,380.87723628132215,289.4113270197945,636.4700724349967,503.99580779040434,648.4463787975146,0.5,547.2603912783493
hier__scratch__history__xgb1__xgb1,hierarchy,scratch,history,xgb1,xgb1,four_year,476,457.56702356915014,343.2940114012417,89.7087615145459,520.6335333463941,440.7177415088946,648.4463787975146,0.5735294117647058,469.12133049839724
hier__scratch__history__xgb1__xgb2,hierarchy,scratch,history,xgb1,xgb2,development,238,379.4467961555447,306.11237284443695,-113.6944729707211,368.8143938744472,377.45062422960245,416.3208876888444,0.6428571428571429,376.28965260378476
hier__scratch__history__xgb1__xgb2,hierarchy,scratch,history,xgb1,xgb2,late,238,520.0919902360546,377.60413437942606,285.41492446957847,631.1249537124494,500.39988811283916,642.1589452639021,0.5042016806722689,542.9272055743494
hier__scratch__history__xgb1__xgb2,hierarchy,scratch,history,xgb1,xgb2,four_year,476,455.23375831566347,341.8582536119315,85.8602257494287,516.8862371583893,438.9252561712208,642.1589452639021,0.5735294117647058,466.5697524902343
hier__scratch__history__xgb1__zero,hierarchy,scratch,history,xgb1,zero,development,238,379.25784352188924,305.6567221425834,-108.67023879404181,370.66768390763315,377.4710966243058,414.24177905090556,0.6470588235294118,376.6636168939294
hier__scratch__history__xgb1__zero,hierarchy,scratch,history,xgb1,zero,late,238,526.2804570425849,382.5801281757898,291.72251420605966,638.970978706868,505.82220214747707,651.1322819066903,0.5,549.3385237348787
hier__scratch__history__xgb1__zero,hierarchy,scratch,history,xgb1,zero,four_year,476,458.69795690509994,344.1184251591866,91.52613770600895,522.3401399103183,441.64664938589146,651.1322819066903,0.5735294117647058,470.34567577660243
hier__scratch__physical__extra__extra,hierarchy,scratch,physical,extra,extra,development,238,368.3866068119127,295.23844255252794,66.159379481677,405.7291055691366,366.72515878052604,401.67297696410884,0.680672268907563,377.306869493372
hier__scratch__physical__extra__extra,hierarchy,scratch,physical,extra,extra,late,238,501.27245078787746,380.712646664818,266.66024049801644,590.8015885159189,481.7015030625678,620.4016539858744,0.47058823529411764,518.7619982885603
hier__scratch__physical__extra__extra,hierarchy,scratch,physical,extra,extra,four_year,476,439.87655199912615,337.9755446086729,166.40980998984674,506.7852721315334,424.2133309215469,620.4016539858744,0.5756302521008403,452.6879267628332
hier__scratch__physical__extra__ridge100,hierarchy,scratch,physical,extra,ridge100,development,238,410.51815172033236,333.04708968591876,28.562911365008052,456.02095277435177,409.3216215570237,440.64195070290793,0.6848739495798319,421.59471944301004
hier__scratch__physical__extra__ridge100,hierarchy,scratch,physical,extra,ridge100,late,238,469.7426018305543,374.8759686784589,300.20906130904416,507.7712145021377,462.6218557385756,544.1027158686403,0.5294117647058824,477.4695684754555
hier__scratch__physical__extra__ridge100,hierarchy,scratch,physical,extra,ridge100,four_year,476,441.12541576427924,353.9615291821888,164.38598633702608,482.5902587320861,435.9717386477996,544.1027158686403,0.6071428571428571,450.2032072271111
hier__scratch__physical__extra__ridge1000,hierarchy,scratch,physical,extra,ridge1000,development,238,347.34336851848616,278.4735300347567,12.858583853557542,375.26123917941305,347.30833947257634,352.24118718668086,0.7016806722689075,354.3140789222404
hier__scratch__physical__extra__ridge1000,hierarchy,scratch,physical,extra,ridge1000,late,238,465.1270651382057,364.29746484997526,267.21623304121215,525.6137911890191,456.4135433836984,546.0230525890136,0.5210084033613446,478.07036621228224
hier__scratch__physical__extra__ridge1000,hierarchy,scratch,physical,extra,ridge1000,four_year,476,410.481791543699,321.385497442366,140.03740844738485,456.667743068504,401.8609414281374,546.0230525890136,0.6113445378151261,419.87306689600985
hier__scratch__physical__extra__xgb1,hierarchy,scratch,physical,extra,xgb1,development,238,390.72741939217065,315.6196909413712,91.56044482766981,435.63509271256277,386.8467088971609,441.7788495827423,0.6764705882352942,400.9841600985162
hier__scratch__physical__extra__xgb1,hierarchy,scratch,physical,extra,xgb1,late,238,514.267283666656,391.2045293962845,275.7115646304675,605.7768826803418,493.48872782427384,638.1943412615577,0.453781512605042,531.9500444594819
hier__scratch__physical__extra__xgb1,hierarchy,scratch,physical,extra,xgb1,four_year,476,456.69396498899897,353.4121101688279,183.63600472906865,527.6094983946914,440.16771836071734,638.1943412615577,0.5651260504201681,470.29128668335164
hier__scratch__physical__extra__xgb2,hierarchy,scratch,physical,extra,xgb2,development,238,388.54040133304085,313.7575468913424,87.65864370170891,432.3105701968362,385.02333242548536,437.1834412828738,0.680672268907563,398.6036763221008
hier__scratch__physical__extra__xgb2,hierarchy,scratch,physical,extra,xgb2,late,238,509.92381804245855,387.7015543246398,271.69949024093364,600.4976087179829,489.85573256241446,631.5019873054847,0.453781512605042,527.5502443413286
hier__scratch__physical__extra__xgb2,hierarchy,scratch,physical,extra,xgb2,four_year,476,453.3133263400927,350.72955060799103,179.67906697132128,523.2063680709216,437.43953249394986,631.5019873054847,0.5672268907563025,466.81813831126425
hier__scratch__physical__extra__zero,hierarchy,scratch,physical,extra,zero,development,238,391.2280898037831,315.9701107344567,92.9301128408085,436.5223654976072,387.21661734959315,443.09782617559966,0.6764705882352942,401.54879061369166
hier__scratch__physical__extra__zero,hierarchy,scratch,physical,extra,zero,late,238,516.1586306877756,392.82375091017883,278.0102858299253,608.0199898642348,495.1064139708727,641.0151898494414,0.453781512605042,533.8609163026647
hier__scratch__physical__extra__zero,hierarchy,scratch,physical,extra,zero,four_year,476,457.97333453215185,354.39693082231776,185.47019933536689,529.2636789229595,441.16151566023296,641.0151898494414,0.5651260504201681,471.592965911874
hier__scratch__physical__ridge1000__extra,hierarchy,scratch,physical,ridge1000,extra,development,238,430.49240199134647,346.56915233505157,-62.65708516825577,465.7221339608941,429.9191608572606,452.1277920637963,0.6932773109243697,439.1565247002119
hier__scratch__physical__ridge1000__extra,hierarchy,scratch,physical,ridge1000,extra,late,238,470.10525382180845,346.6469776285803,154.65348124472362,572.0801127258729,453.7388555032468,576.7022674495272,0.5210084033613446,491.5073689681841
hier__scratch__physical__ridge1000__extra,hierarchy,scratch,physical,ridge1000,extra,four_year,476,450.7342109509472,346.60806498181597,45.99819803823393,521.618999576097,441.8290081802537,576.7022674495272,0.6071428571428571,466.2291074145613
hier__scratch__physical__ridge1000__ridge100,hierarchy,scratch,physical,ridge1000,ridge100,development,238,486.8548314495981,399.5188471626711,-97.77997546790591,528.0869711015924,486.0759001044296,513.6049074146323,0.6596638655462185,496.9681335263046
