candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
xgb1__hier__scratch__encoder__extra__ridge100,hierarchy,scratch,encoder,extra,ridge100,late,238,546.3663096103502,456.48123296691693,426.44458962909624,550.7112589549243,544.2441416261097,592.3529618454004,0.542016806722689,546.9220049504336
xgb1__hier__scratch__encoder__extra__ridge100,hierarchy,scratch,encoder,extra,ridge100,four_year,476,486.979826761318,400.6808943519305,283.5771351803523,508.713077377955,479.7514971235727,592.3529618454004,0.6050420168067226,490.60605700604094
xgb1__hier__scratch__encoder__extra__ridge1000,hierarchy,scratch,encoder,extra,ridge1000,development,238,384.42765570448205,309.72562217532095,165.8067702113672,418.13156084439066,380.07179866906426,437.77838691430827,0.6974789915966386,391.76466773060474
xgb1__hier__scratch__encoder__extra__ridge1000,hierarchy,scratch,encoder,extra,ridge1000,late,238,512.5913696626666,418.15174434522277,384.33434992321526,538.049697425467,508.36654567561834,574.042777986005,0.5042016806722689,517.8997456066046
xgb1__hier__scratch__encoder__extra__ridge1000,hierarchy,scratch,encoder,extra,ridge1000,four_year,476,453.0643081964702,363.9386832602719,275.07056006729124,481.83580142710593,444.21917217234136,574.042777986005,0.6008403361344538,458.04589749809696
xgb1__hier__scratch__encoder__extra__xgb1,hierarchy,scratch,encoder,extra,xgb1,development,238,411.55719910036953,329.1290707296933,210.11117409560873,452.31632093121107,403.11521301839537,486.04562459626544,0.6848739495798319,419.63648303758634
xgb1__hier__scratch__encoder__extra__xgb1,hierarchy,scratch,encoder,extra,xgb1,late,238,502.0505868702939,399.88865422017426,334.0974064038364,550.7228281442827,487.59529956740215,607.201384766199,0.4831932773109244,510.6048253630682
xgb1__hier__scratch__encoder__extra__xgb1,hierarchy,scratch,encoder,extra,xgb1,four_year,476,459.03927931504273,364.5088624749338,272.10429024972257,503.9274191885095,445.35525629289873,607.201384766199,0.5840336134453782,466.84030852787345
xgb1__hier__scratch__encoder__extra__xgb2,hierarchy,scratch,encoder,extra,xgb2,development,238,410.57766562200555,328.8022063819358,207.5709868063139,451.01958981216495,402.0429792434278,485.3224025644623,0.6890756302521008,418.554475074901
xgb1__hier__scratch__encoder__extra__xgb2,hierarchy,scratch,encoder,extra,xgb2,late,238,500.464107039507,398.0533733582109,332.3393863912666,549.2238365731107,486.0285024329845,605.362559841595,0.47478991596638653,509.0451382712773
xgb1__hier__scratch__encoder__extra__xgb2,hierarchy,scratch,encoder,extra,xgb2,four_year,476,457.732641365277,363.4277898700733,269.95518659879025,502.52636401208866,444.03574083820615,605.362559841595,0.5819327731092437,465.5068468952122
xgb1__hier__scratch__encoder__extra__zero,hierarchy,scratch,encoder,extra,zero,development,238,411.3043867878727,328.79826640503023,211.3878280689238,452.1493506430375,402.9291025685677,485.50898446625916,0.6848739495798319,419.4218066968377
xgb1__hier__scratch__encoder__extra__zero,hierarchy,scratch,encoder,extra,zero,late,238,503.89997936358594,401.77785911234145,336.35923400540537,552.6073164122062,489.3585085147424,609.5393694987157,0.4789915966386555,512.4414459135301
xgb1__hier__scratch__encoder__extra__zero,hierarchy,scratch,encoder,extra,zero,four_year,476,459.93830444613457,365.2880627586858,273.8735310371645,504.883096092165,446.14380554165507,609.5393694987157,0.5819327731092437,467.7258776315223
xgb1__hier__scratch__encoder__ridge1000__extra,hierarchy,scratch,encoder,ridge1000,extra,development,238,364.71018459682733,290.3198239826495,153.12400353641942,405.26644264517705,361.933736953254,406.850201681732,0.680672268907563,374.15513719802146
xgb1__hier__scratch__encoder__ridge1000__extra,hierarchy,scratch,encoder,ridge1000,extra,late,238,453.0138831690761,350.26660751923566,293.87545769595965,505.6230656804099,447.5215810192417,517.8494763806391,0.48739495798319327,464.79310325945096
xgb1__hier__scratch__encoder__ridge1000__extra,hierarchy,scratch,encoder,ridge1000,extra,four_year,476,411.2390406397338,320.2932157509425,223.49973061618954,458.2005969454496,404.72765898624783,517.8494763806391,0.5840336134453782,421.35158430279125
xgb1__hier__scratch__encoder__ridge1000__ridge100,hierarchy,scratch,encoder,ridge1000,ridge100,development,238,396.48182606936115,326.74720825207356,98.84965029436347,440.6328146092804,395.6853481389604,420.80394028590985,0.6638655462184874,407.3204537217408
xgb1__hier__scratch__encoder__ridge1000__ridge100,hierarchy,scratch,encoder,ridge1000,ridge100,late,238,514.8206300221509,428.126948224582,393.04314738926615,529.4714616902019,514.7372823983659,524.0007161866145,0.5882352941176471,518.4625010332174
xgb1__hier__scratch__encoder__ridge1000__ridge100,hierarchy,scratch,encoder,ridge1000,ridge100,four_year,476,459.4769414778611,377.4370782383278,245.94639884181478,487.081772423715,455.21131526866316,524.0007161866145,0.6260504201680672,465.3117426620251
xgb1__hier__scratch__encoder__ridge1000__ridge1000,hierarchy,scratch,encoder,ridge1000,ridge1000,development,238,359.84429072700186,287.1405381814034,123.87982720196901,395.50120446238884,358.999623174372,383.64072967302474,0.7016806722689075,368.5473522726911
xgb1__hier__scratch__encoder__ridge1000__ridge1000,hierarchy,scratch,encoder,ridge1000,ridge1000,late,238,475.7298663093732,387.9303046948985,350.70895210884674,504.4097550036504,475.57520020066926,487.70510757160264,0.5462184873949579,482.8611719557665
xgb1__hier__scratch__encoder__ridge1000__ridge1000,hierarchy,scratch,encoder,ridge1000,ridge1000,four_year,476,421.7859760989886,337.53542143815093,237.29438965540788,453.23857055310447,417.2874116875206,487.70510757160264,0.6239495798319328,428.5244836096506
xgb1__hier__scratch__encoder__ridge1000__xgb1,hierarchy,scratch,encoder,ridge1000,xgb1,development,238,381.62025247276824,302.35153251095926,167.59557330022196,424.6848448833745,378.6432329876774,426.21758752895124,0.6932773109243697,391.6421457041471
xgb1__hier__scratch__encoder__ridge1000__xgb1,hierarchy,scratch,encoder,ridge1000,xgb1,late,238,454.8106713923815,357.09998008307423,299.64539992364564,500.22060013601185,449.2570446978028,520.1150336742426,0.49159663865546216,464.7747469046444
xgb1__hier__scratch__encoder__ridge1000__xgb1,hierarchy,scratch,encoder,ridge1000,xgb1,four_year,476,419.8135085426434,329.72575629701674,233.62048661193376,463.99238478344,413.9501388427401,520.1150336742426,0.592436974789916,429.3923851778667
xgb1__hier__scratch__encoder__ridge1000__xgb2,hierarchy,scratch,encoder,ridge1000,xgb2,development,238,380.6279744475761,302.05585780866227,165.05991250967776,423.43697077704024,377.6095288161034,425.4498745437943,0.6932773109243697,390.57561212207395
xgb1__hier__scratch__encoder__ridge1000__xgb2,hierarchy,scratch,encoder,ridge1000,xgb2,late,238,453.51481432261045,355.65571377886664,297.93310942378423,499.0676979482837,447.99523359446357,518.5357006096023,0.49159663865546216,463.523140046992
xgb1__hier__scratch__encoder__ridge1000__xgb2,hierarchy,scratch,encoder,ridge1000,xgb2,four_year,476,418.6605676094516,328.8557857937645,231.49651096673102,462.7998678458299,412.8023812052835,518.5357006096023,0.592436974789916,428.2308460675041
xgb1__hier__scratch__encoder__ridge1000__zero,hierarchy,scratch,encoder,ridge1000,zero,development,238,381.38203524922585,301.98533130870106,168.8745150097479,424.4522833242292,378.43354622951784,425.7654371593454,0.6848739495798319,391.4124750130497
xgb1__hier__scratch__encoder__ridge1000__zero,hierarchy,scratch,encoder,ridge1000,zero,late,238,456.4992344195591,358.8334260673098,301.8733200804239,501.9657733774373,450.8896466060873,522.2344264367188,0.49159663865546216,466.4634722056607
xgb1__hier__scratch__encoder__ridge1000__zero,hierarchy,scratch,encoder,ridge1000,zero,four_year,476,420.6208553058712,330.40937868800546,235.37391754508587,464.8275908665279,414.66159641780257,522.2344264367188,0.5882352941176471,430.1827244740182
xgb1__hier__scratch__encoder__ridge100__extra,hierarchy,scratch,encoder,ridge100,extra,development,238,450.65441978280734,345.98706259723895,15.945347130994096,550.4429263248619,450.6246771030571,455.80217220631647,0.6932773109243697,475.59411074838346
xgb1__hier__scratch__encoder__ridge100__extra,hierarchy,scratch,encoder,ridge100,extra,late,238,346.201455283512,258.3052584680495,52.09759716449879,372.79024486594255,346.20004236418544,347.1891366255133,0.6932773109243697,352.84829944928805
xgb1__hier__scratch__encoder__ridge100__extra,hierarchy,scratch,encoder,ridge100,extra,four_year,476,401.83631848689356,302.1461605326442,34.021472147746444,470.08508900426034,398.41235973362126,455.80217220631647,0.6932773109243697,418.04252142791717
xgb1__hier__scratch__encoder__ridge100__ridge100,hierarchy,scratch,encoder,ridge100,ridge100,development,238,506.4016473005498,400.71264891215685,-34.32670056272849,612.6769327244733,505.81021197599455,530.277697533566,0.6680672268907563,532.8226098253919
xgb1__hier__scratch__encoder__ridge100__ridge100,hierarchy,scratch,encoder,ridge100,ridge100,late,238,392.1883958214015,307.4154859372584,147.83304056465252,419.4435047848915,385.5705829151973,457.3136202595924,0.6890756302521008,397.34771983572296
xgb1__hier__scratch__encoder__ridge100__ridge100,hierarchy,scratch,encoder,ridge100,ridge100,four_year,476,452.909685370977,354.0640674247076,56.753170000962,525.0266077061724,445.6903974455959,530.277697533566,0.6785714285714286,469.1340939734306
xgb1__hier__scratch__encoder__ridge100__ridge1000,hierarchy,scratch,encoder,ridge100,ridge1000,development,238,452.8276838227612,349.99976412614956,-12.338259563663545,549.6966281054245,452.34840892520265,473.17695133998,0.6848739495798319,476.92510116903736
xgb1__hier__scratch__encoder__ridge100__ridge1000,hierarchy,scratch,encoder,ridge100,ridge1000,late,238,361.4077362252172,276.37166645654116,107.37209392888346,384.0231199616107,358.8216441823489,401.97925613797,0.6974789915966386,366.4150591485985
xgb1__hier__scratch__encoder__ridge100__ridge1000,hierarchy,scratch,encoder,ridge100,ridge1000,four_year,476,409.6757638912282,313.18571529134533,47.51691718260997,474.1519480164154,405.5850265537758,473.17695133998,0.6911764705882353,424.77212558816194
xgb1__hier__scratch__encoder__ridge100__xgb1,hierarchy,scratch,encoder,ridge100,xgb1,development,238,463.03598158114363,352.35974358059826,30.23983424193492,568.6539649687577,463.01396108067706,467.5297205067812,0.6974789915966386,489.4349723029305
xgb1__hier__scratch__encoder__ridge100__xgb1,hierarchy,scratch,encoder,ridge100,xgb1,late,238,339.2449162889327,254.71623171566776,56.99104414568349,364.01583299492626,339.2034666110816,344.5064343565827,0.6932773109243697,345.42728304596835
xgb1__hier__scratch__encoder__ridge100__xgb1,hierarchy,scratch,encoder,ridge100,xgb1,four_year,476,405.887566615866,303.537987648133,43.61543919380922,477.4279309726648,401.1087138458793,467.5297205067812,0.6953781512605042,422.577944512569
xgb1__hier__scratch__encoder__ridge100__xgb2,hierarchy,scratch,encoder,ridge100,xgb2,development,238,462.9994116525651,352.8524971382439,27.810212403151166,568.3113931073823,462.98766999177525,466.2850365483586,0.6932773109243697,489.32447160107193
xgb1__hier__scratch__encoder__ridge100__xgb2,hierarchy,scratch,encoder,ridge100,xgb2,late,238,339.3040077528708,254.67307160235276,55.43914206202065,363.8867356479853,339.26778412432407,344.2256397627294,0.6890756302521008,345.44063381951275
xgb1__hier__scratch__encoder__ridge100__xgb2,hierarchy,scratch,encoder,ridge100,xgb2,four_year,476,405.8914047302441,303.76278437029833,41.62467723258591,477.1747038120317,401.12772705804963,466.2850365483586,0.6911764705882353,422.5213100826424
xgb1__hier__scratch__encoder__ridge100__zero,hierarchy,scratch,encoder,ridge100,zero,development,238,462.2059578912038,351.4730220425675,31.438703094733935,567.7399627877753,462.17479376800367,467.5420570956729,0.7016806722689075,488.5816680845466
xgb1__hier__scratch__encoder__ridge100__zero,hierarchy,scratch,encoder,ridge100,zero,late,238,339.59899916084004,254.93031581389295,59.06194360535522,364.7853434219992,339.5560626415827,344.95611397373244,0.6932773109243697,345.8848510963155
xgb1__hier__scratch__encoder__ridge100__zero,hierarchy,scratch,encoder,ridge100,zero,four_year,476,405.5624660524994,303.2016689282302,45.25032335004459,477.1776462292477,400.86542820479315,467.5420570956729,0.6974789915966386,422.2920016347599
xgb1__hier__scratch__encoder__ridge10__extra,hierarchy,scratch,encoder,ridge10,extra,development,238,508.18484272074176,407.5215427655565,-214.69249586868887,604.5812135053002,501.2872290817901,584.7315118733986,0.6722689075630253,530.5595320071434
xgb1__hier__scratch__encoder__ridge10__extra,hierarchy,scratch,encoder,ridge10,extra,late,238,412.2310248472365,341.0236310232054,-172.6157636470938,374.5977378092047,411.30993051773197,438.85187859882126,0.6764705882352942,402.5924295053524
xgb1__hier__scratch__encoder__ridge10__extra,hierarchy,scratch,encoder,ridge10,extra,four_year,476,462.7019841202909,374.27258689438094,-193.65412975789135,502.91247195477024,456.298579799761,584.7315118733986,0.6743697478991597,471.15375499877825
xgb1__hier__scratch__encoder__ridge10__ridge100,hierarchy,scratch,encoder,ridge10,ridge100,development,238,574.9593439919995,462.7679897262588,-261.2360589445557,677.2333527368417,565.3739738749371,669.923086298584,0.6680672268907563,598.1315036489444
xgb1__hier__scratch__encoder__ridge10__ridge100,hierarchy,scratch,encoder,ridge10,ridge100,late,238,403.89959525555076,321.80808679378214,-82.38680519448248,397.8787431026606,403.8987087825272,404.7449306240441,0.6974789915966386,402.39416059907234
xgb1__hier__scratch__encoder__ridge10__ridge100,hierarchy,scratch,encoder,ridge10,ridge100,four_year,476,496.8466213487359,392.28803826002047,-171.8114320695191,555.4063864739658,484.63634132873216,669.923086298584,0.6827731092436975,508.43399262504244
xgb1__hier__scratch__encoder__ridge10__ridge1000,hierarchy,scratch,encoder,ridge10,ridge1000,development,238,522.1208403971607,417.46124944536297,-241.3253080629125,617.3032858010027,512.5652743998405,611.998726801201,0.6680672268907563,543.5275602487911
xgb1__hier__scratch__encoder__ridge10__ridge1000,hierarchy,scratch,encoder,ridge10,ridge1000,late,238,397.9811042417634,323.44275141193714,-120.44719975484072,372.92473245901454,397.21599795045677,421.8819726061648,0.6848739495798319,391.5257347232495
xgb1__hier__scratch__encoder__ridge10__ridge1000,hierarchy,scratch,encoder,ridge10,ridge1000,four_year,476,464.2193077148616,370.45200042865,-180.8862539088766,509.9687258746079,454.8906361751486,611.998726801201,0.6764705882352942,473.3244943698699
xgb1__hier__scratch__encoder__ridge10__xgb1,hierarchy,scratch,encoder,ridge10,xgb1,development,238,511.12589036866984,399.64739867483075,-201.40508666349436,617.0837347091923,502.7027876397345,595.1126523967266,0.6722689075630253,535.5095757715667
xgb1__hier__scratch__encoder__ridge10__xgb1,hierarchy,scratch,encoder,ridge10,xgb1,late,238,400.95016134007165,329.55970154244744,-168.46738729477931,365.48433145490725,400.3538232147124,422.2135605414116,0.6764705882352942,391.9346193374407
xgb1__hier__scratch__encoder__ridge10__xgb1,hierarchy,scratch,encoder,ridge10,xgb1,four_year,476,459.35319073877946,364.6035501086391,-184.93623697913682,507.1346626792953,451.5283054272235,595.1126523967266,0.6743697478991597,469.3423373960194
xgb1__hier__scratch__encoder__ridge10__xgb2,hierarchy,scratch,encoder,ridge10,xgb2,development,238,511.769689947186,400.6202945122472,-203.73846836929354,617.4869386804455,503.0387826252342,597.1674112329072,0.6722689075630253,536.0162753000129
xgb1__hier__scratch__encoder__ridge10__xgb2,hierarchy,scratch,encoder,ridge10,xgb2,late,238,402.00928544171495,330.3452894748246,-169.88784341281158,366.09907327564815,401.3816756963393,423.8364301273485,0.6764705882352942,392.8748299638543
xgb1__hier__scratch__encoder__ridge10__xgb2,hierarchy,scratch,encoder,ridge10,xgb2,four_year,476,460.17370694662526,365.48279199353584,-186.81315589105256,507.60154200624555,452.21022916078675,597.1674112329072,0.6743697478991597,470.03979626507066
xgb1__hier__scratch__encoder__ridge10__zero,hierarchy,scratch,encoder,ridge10,zero,development,238,510.1507825188394,398.86414464599386,-200.2440883647454,615.8424136301661,501.96782290513727,592.974007708484,0.6722689075630253,534.5279503932455
xgb1__hier__scratch__encoder__ridge10__zero,hierarchy,scratch,encoder,ridge10,zero,late,238,400.053367154937,328.76555588964374,-166.53347785550355,365.1784065493128,399.4722942510619,421.02647476890735,0.6764705882352942,391.1893587775622
xgb1__hier__scratch__encoder__ridge10__zero,hierarchy,scratch,encoder,ridge10,zero,four_year,476,458.41930450003247,363.8148502678188,-183.3887831101245,506.2692697743582,450.72005857809955,592.974007708484,0.6743697478991597,468.45698433813067
xgb1__hier__scratch__encoder__xgb1__extra,hierarchy,scratch,encoder,xgb1,extra,development,238,313.333047112888,238.54740922727476,143.54512413209494,336.4677717195248,312.5002554421312,335.32981438771765,0.6890756302521008,318.908530346858
xgb1__hier__scratch__encoder__xgb1__extra,hierarchy,scratch,encoder,xgb1,extra,late,238,530.0919295016431,441.1159853120382,412.8388128975463,575.1284165394102,526.2268832949868,590.1230570491273,0.46638655462184875,540.3847897094208
xgb1__hier__scratch__encoder__xgb1__extra,hierarchy,scratch,encoder,xgb1,extra,four_year,476,435.41649723903566,339.8316972696565,278.19196851482064,471.1598756881954,419.363569368559,590.1230570491273,0.5777310924369747,440.33910988370644
xgb1__hier__scratch__encoder__xgb1__ridge100,hierarchy,scratch,encoder,xgb1,ridge100,development,238,324.01840729167765,259.53170542756504,87.27061890704938,331.4847495917994,323.82397753467393,335.0471605706263,0.6554621848739496,325.8363854274572
xgb1__hier__scratch__encoder__xgb1__ridge100,hierarchy,scratch,encoder,xgb1,ridge100,late,238,615.5073233667088,531.6074364156793,515.9274916174242,623.6219878966132,614.9790842923431,640.4740053748138,0.5504201680672269,617.4039297305934
xgb1__hier__scratch__encoder__xgb1__ridge100,hierarchy,scratch,encoder,xgb1,ridge100,four_year,476,491.8522102125219,395.56957092162224,301.59905526223673,499.3928929210254,469.4015309135085,640.4740053748138,0.6029411764705882,488.1247110648944
xgb1__hier__scratch__encoder__xgb1__ridge1000,hierarchy,scratch,encoder,xgb1,ridge1000,development,238,307.7581965000159,232.67261105735113,114.23611481657825,320.90797534312156,306.7032439009582,332.1635599550013,0.680672268907563,310.78190306102795
xgb1__hier__scratch__encoder__xgb1__ridge1000,hierarchy,scratch,encoder,xgb1,ridge1000,late,238,568.5491129667688,489.97282290987255,471.94969586302386,589.5451061294817,568.5392491886399,571.8882770053639,0.48739495798319327,573.7956453129149
xgb1__hier__scratch__encoder__xgb1__ridge1000,hierarchy,scratch,encoder,xgb1,ridge1000,four_year,476,457.14505431440574,361.3227169836119,293.09290533980106,474.6289923719596,437.6212465447991,571.8882770053639,0.5840336134453782,456.63508688639257
xgb1__hier__scratch__encoder__xgb1__xgb1,hierarchy,scratch,encoder,xgb1,xgb1,development,238,323.26848939976276,246.312518328126,157.36964110402346,346.62899372821437,322.68450179976315,342.1068738753662,0.6890756302521008,328.96261858187574
xgb1__hier__scratch__encoder__xgb1__xgb1,hierarchy,scratch,encoder,xgb1,xgb1,late,238,533.783054590277,447.55839135862317,418.89398337838526,569.9996934409583,529.6918054935667,595.6534652717448,0.4579831932773109,541.8144020287697
xgb1__hier__scratch__encoder__xgb1__xgb1,hierarchy,scratch,encoder,xgb1,xgb1,four_year,476,441.26345056356706,346.93545484337454,288.13181224120433,471.72624996698084,426.1881536466649,595.6534652717448,0.5735294117647058,445.11032618519494
xgb1__hier__scratch__encoder__xgb1__xgb2,hierarchy,scratch,encoder,xgb1,xgb2,development,238,321.4613310873707,245.02781132286628,154.7821455883074,344.5307289954974,320.941430896042,339.21669611614806,0.6974789915966386,327.0987055165702
xgb1__hier__scratch__encoder__xgb1__xgb2,hierarchy,scratch,encoder,xgb1,xgb2,late,238,532.2849637018852,446.1013772296633,417.12736907801195,568.8212648358334,528.2341101181406,593.7780456943123,0.4579831932773109,540.406325589436
xgb1__hier__scratch__encoder__xgb1__xgb2,hierarchy,scratch,encoder,xgb1,xgb2,four_year,476,439.69573000404574,345.5645942762648,285.9547573331597,470.2441145573255,424.5877705070913,593.7780456943123,0.5777310924369747,443.55583626812705
xgb1__hier__scratch__encoder__xgb1__zero,hierarchy,scratch,encoder,xgb1,zero,development,238,323.9199472191204,246.61757123403748,158.71574631916167,347.4650759485243,323.2763337716778,343.68574899065294,0.6848739495798319,329.6453260396107
xgb1__hier__scratch__encoder__xgb1__zero,hierarchy,scratch,encoder,xgb1,zero,late,238,535.7520286786809,449.48235264097184,421.18611068117156,571.91542067007,531.6218438710785,598.0180135831694,0.4579831932773109,543.7603304746276
xgb1__hier__scratch__encoder__xgb1__zero,hierarchy,scratch,encoder,xgb1,zero,four_year,476,442.6931038765794,348.04996193750463,289.9509285001666,473.1908850581005,427.4490888213781,598.0180135831694,0.5714285714285714,446.50654540815935
xgb1__hier__scratch__history__extra__extra,hierarchy,scratch,history,extra,extra,development,238,272.98633322305227,209.3928666566082,-10.885284996377907,279.4358689403251,272.3190866708895,291.39402209148545,0.7226890756302521,274.4319055143298
xgb1__hier__scratch__history__extra__extra,hierarchy,scratch,history,extra,extra,late,238,401.93791350630903,306.9841387005394,234.98210338386315,440.6181392577656,400.2187339578371,437.35431397203826,0.5714285714285714,411.1781750570552
xgb1__hier__scratch__history__extra__extra,hierarchy,scratch,history,extra,extra,four_year,476,343.5663141522845,258.1885026785738,112.04840919374263,368.9368167406245,336.2689103143633,437.35431397203826,0.6470588235294118,348.0845888398892
xgb1__hier__scratch__history__extra__ridge100,hierarchy,scratch,history,extra,ridge100,development,238,311.95524552967805,245.03067512739872,-65.11005034122452,306.66329211244465,311.19001149046585,333.0269517991597,0.7142857142857143,310.4409486655667
xgb1__hier__scratch__history__extra__ridge100,hierarchy,scratch,history,extra,ridge100,late,238,468.19377725987414,383.2666504518485,333.82172521878664,474.7700219439794,466.9027440840784,501.6481125758106,0.6302521008403361,469.51508013695155
xgb1__hier__scratch__history__extra__ridge100,hierarchy,scratch,history,extra,ridge100,four_year,476,397.8199896173836,314.1486627896236,134.3558374387811,399.6554443929978,389.04637778727215,501.6481125758106,0.6722689075630253,396.0854503537593
xgb1__hier__scratch__history__extra__ridge1000,hierarchy,scratch,history,extra,ridge1000,development,238,282.55425694298634,216.84923757827784,-39.19000622831536,283.98699794828116,282.0690053850742,298.62147703368817,0.6890756302521008,282.791129304832
xgb1__hier__scratch__history__extra__ridge1000,hierarchy,scratch,history,extra,ridge1000,late,238,427.3750214183187,343.39691136699076,291.7260815392987,444.5925379247963,427.07131581399165,443.1803238906619,0.5966386554621849,431.6034741438564
xgb1__hier__scratch__history__extra__ridge1000,hierarchy,scratch,history,extra,ridge1000,four_year,476,362.2749763983924,280.12307447263436,126.2680376554917,373.03561477564614,354.5701605995329,443.1803238906619,0.6428571428571429,363.038932042991
xgb1__hier__scratch__history__extra__xgb1,hierarchy,scratch,history,extra,xgb1,development,238,275.08414884038734,207.57825399135527,2.2877369711495246,286.5877150424477,274.1208622547728,297.121771365942,0.7394957983193278,277.7192187444988
xgb1__hier__scratch__history__extra__xgb1,hierarchy,scratch,history,extra,xgb1,late,238,403.1376079215231,312.39457383521443,240.64270917963793,435.3467986007645,401.42415392770283,438.5533818231984,0.5798319327731093,410.76154209287836
xgb1__hier__scratch__history__extra__xgb1,hierarchy,scratch,history,extra,xgb1,four_year,476,345.1023180622872,259.9864139132848,121.46522307539375,368.55077904217336,337.7725080912378,438.5533818231984,0.6596638655462185,349.1319808144964
xgb1__hier__scratch__history__extra__xgb2,hierarchy,scratch,history,extra,xgb2,development,238,274.3851068416809,207.2577089453099,-0.20583195513114036,285.5852619431279,273.4340679474426,296.25943414897284,0.7478991596638656,276.9473858934831
xgb1__hier__scratch__history__extra__xgb2,hierarchy,scratch,history,extra,xgb2,late,238,402.0093581576012,311.14314578469543,238.9629399802007,434.33554663116854,400.30853679788027,437.24902154059356,0.5798319327731093,409.66569993606277
xgb1__hier__scratch__history__extra__xgb2,hierarchy,scratch,history,extra,xgb2,four_year,476,344.16472139282894,259.20042736500267,119.37855401253478,367.56381004291006,336.8713023726614,437.24902154059356,0.6638655462184874,348.19113880030733
xgb1__hier__scratch__history__extra__zero,hierarchy,scratch,history,extra,zero,development,238,275.1696952614062,207.58886405248265,3.59067280099542,286.68578132449795,274.2015214374536,297.2641932610051,0.7352941176470589,277.806673321191
xgb1__hier__scratch__history__extra__zero,hierarchy,scratch,history,extra,zero,late,238,404.64476664676,313.92127792837545,242.83569659701558,436.9328090181996,402.898593187092,440.45003500325936,0.5798319327731093,412.2802338747029
xgb1__hier__scratch__history__extra__zero,hierarchy,scratch,history,extra,zero,four_year,476,346.0171587977004,260.75507099042903,123.21318469900551,369.5260591691554,338.55005731227277,440.45003500325936,0.657563025210084,350.0276085192072
xgb1__hier__scratch__history__ridge1000__extra,hierarchy,scratch,history,ridge1000,extra,development,238,310.81587106264044,236.39778959879158,136.74252187204002,334.8156126623488,310.0630597872813,331.68260325555894,0.6764705882352942,316.62760364372775
xgb1__hier__scratch__history__ridge1000__extra,hierarchy,scratch,history,ridge1000,extra,late,238,530.0264163183427,440.5194407692572,411.9682547977308,577.0619289953046,526.1596798277308,590.0658087892391,0.46218487394957986,540.8186103649302
xgb1__hier__scratch__history__ridge1000__extra,hierarchy,scratch,history,ridge1000,extra,four_year,476,434.47353642062774,338.4586151840243,274.35538833488545,471.75309451992257,418.1113698075061,590.0658087892391,0.569327731092437,439.702884292171
xgb1__hier__scratch__history__ridge1000__ridge100,hierarchy,scratch,history,ridge1000,ridge100,development,238,322.8059121928571,259.0777663299194,80.57000077484868,330.82951765043384,322.639045663259,333.01705896851115,0.6596638655462185,324.7700969248517
xgb1__hier__scratch__history__ridge1000__ridge100,hierarchy,scratch,history,ridge1000,ridge100,late,238,614.9295175085479,530.9817247597888,514.9876895484286,625.2559291500459,614.3684096800112,640.6318574839344,0.5504201680672269,617.3708434617881
xgb1__hier__scratch__history__ridge1000__ridge100,hierarchy,scratch,history,ridge1000,ridge100,four_year,476,491.0916250812866,395.0297455448541,297.7788451616386,500.19653471715793,468.50372767163503,640.6318574839344,0.6050420168067226,487.72087813784157
xgb1__hier__scratch__history__ridge1000__ridge1000,hierarchy,scratch,history,ridge1000,ridge1000,development,238,305.396848680792,231.05383915387884,107.45152110420266,319.268922055012,304.4386295248634,328.6120868113486,0.680672268907563,308.62531223536485
xgb1__hier__scratch__history__ridge1000__ridge1000,hierarchy,scratch,history,ridge1000,ridge1000,late,238,568.1788259753035,489.3971330373344,471.0413416775479,591.3003126221104,568.1671710305812,571.8064085579323,0.49159663865546216,573.9562839008247
xgb1__hier__scratch__history__ridge1000__ridge1000,hierarchy,scratch,history,ridge1000,ridge1000,four_year,476,456.12192091086393,360.22548609560664,289.2464313908753,475.1677094969601,436.3029002777223,571.8064085579323,0.5861344537815126,455.9286128991026
xgb1__hier__scratch__history__ridge1000__xgb1,hierarchy,scratch,history,ridge1000,xgb1,development,238,320.26864489726273,243.42688336145628,150.5244407814076,344.76437570676416,319.7491640774293,337.9831152705779,0.6932773109243697,326.26270739467975
xgb1__hier__scratch__history__ridge1000__xgb1,hierarchy,scratch,history,ridge1000,xgb1,late,238,533.5324603360535,446.8502312946876,418.00385685068886,571.7827923669489,529.443263041333,595.3729032071071,0.4579831932773109,542.0727440200973
xgb1__hier__scratch__history__ridge1000__xgb1,hierarchy,scratch,history,ridge1000,xgb1,four_year,476,440.0164151123067,345.13855732807195,284.26414881604825,472.12182559346917,424.59621355938117,595.3729032071071,0.5756302521008403,444.1877173443659
xgb1__hier__scratch__history__ridge1000__xgb2,hierarchy,scratch,history,ridge1000,xgb2,development,238,318.52150853150073,242.23618606775696,147.94324650588624,342.69812776647296,318.05882429979295,335.2208662009286,0.6890756302521008,324.4499922823169
xgb1__hier__scratch__history__ridge1000__xgb2,hierarchy,scratch,history,ridge1000,xgb2,late,238,532.046561190944,445.41087350666004,416.23887892438654,570.6137924865196,527.9984356150746,593.5056509668412,0.4579831932773109,540.6763376208705
xgb1__hier__scratch__history__ridge1000__xgb2,hierarchy,scratch,history,ridge1000,xgb2,four_year,476,438.48004211839094,343.82352978720854,282.0910627151364,470.6602314570962,423.02862995743385,593.5056509668412,0.5735294117647058,442.662236412828
