correction_candidate,gamma,development_rmse,development_mae,development_bias,development_equal_state_rmse,development_mean_year_rmse,development_max_year_rmse,development_direction_accuracy,selection_score
d2_broad_minus_no_future,4.5,276.16241810648523,201.14552383692867,50.14671497568728,287.14074470837744,274.29604753405556,306.3484964516701,0.7352941176470589,278.4404071138509
d2_broad_minus_base,3.0,275.78408416979386,203.6928517504066,41.917691659360024,288.34326216777,274.5243797663442,300.85356500394647,0.7521008403361344,278.6089525684255
d1_broad_minus_base,5.0,276.71761277957097,209.6181848098323,4.994485169732912,285.592832062026,276.00363420266524,295.86895900106583,0.7352941176470589,278.7579229559583
d2_no_future_minus_base,4.25,277.3137070086589,212.74718640086812,7.914364289670075,286.8470889234973,276.57554013191617,296.7958936308823,0.7563025210084033,279.51251076818284
d2_broad_minus_base,-2.0,276.8058120125081,201.9833377822813,-40.91853575763216,295.60559699384385,274.49479634308165,310.188834283249,0.7815126050420168,280.9280043404854
d2_broad_minus_no_future,4.75,279.1163552552791,203.3720134649912,53.36509051827187,290.56567592539943,277.10762403441606,310.5337286981648,0.726890756302521,281.4765026175934
d2_no_future_minus_base,4.5,279.69434592422346,215.34838447919577,8.837800117935098,289.1091948616305,278.93138233954437,299.5762627734459,0.7478991596638656,281.85731726240545
d2_broad_minus_base,3.25,279.807268119678,206.93591255773327,46.05950303020963,293.1502329107989,278.4043038661885,306.3891369259075,0.7478991596638656,282.79226825408585
d2_no_future_minus_base,4.75,282.1902804312091,217.9861783196324,9.761235946200118,291.48613523970135,281.39883646208546,302.51871353627706,0.7436974789915967,284.31638314105123
d2_broad_minus_no_future,5.0,282.23944869528486,205.64944416215562,56.58346606085646,294.2003115999637,280.07799589275714,314.9409076546143,0.726890756302521,284.68930122082264
d2_no_future_minus_base,5.0,284.79847924186686,220.6730945507397,10.68467177446514,293.975124584031,283.9748651912771,305.6185644609503,0.7394957983193278,286.88673706476044
d2_broad_minus_base,3.5,284.1529916260723,210.22164763481248,50.20131440105924,298.35999623328314,282.58644223463926,312.3828399232127,0.7394957983193278,287.3131054300168
d2_broad_minus_base,3.75,288.80669513312904,213.59625238799484,54.34312577190885,303.951841132043,287.0558382737545,318.80883603258405,0.7184873949579832,292.15526741801386
d2_broad_minus_base,4.0,293.7537417695603,217.37665769632054,58.48493714275846,309.90508576233077,291.79761848350046,325.64153449472775,0.7142857142857143,297.30254694623795
d2_broad_minus_base,4.25,298.97957053909033,221.2315880869873,62.62674851360807,316.19931801590155,296.79715495639755,332.8558905072604,0.7100840336134454,302.7389035126199
d2_broad_minus_base,4.5,304.469826981401,225.30590122386016,66.76855988445767,322.814592800031,302.04019531198765,340.42764062918286,0.7058823529411765,308.44861051870515
d2_broad_minus_base,4.75,310.2104715038705,229.60866458013462,70.91037125530728,329.73158783189587,307.512962338988,348.33347953504745,0.7100840336134454,314.41637329465624
d2_broad_minus_base,5.0,316.18786641085234,234.63844898657982,75.05218262615689,336.93172124660737,313.20222652600796,356.5511845826695,0.7100840336134454,320.62742014858
