candidate,period,normal,feature_set,model,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy
weighted3__outlook_only__ridge_100p0,development,weighted3,outlook_only,ridge_100p0,238,321.64154299814885,240.10290531777372,152.00747665531318,334.71380775027984,316.6164803540796,373.2493908428114,0.6134453781512605
weighted3__outlook_only__ridge_100p0,late,weighted3,outlook_only,ridge_100p0,238,397.07194852156204,281.97676354940205,214.6390982847451,463.2864099636317,392.07584253631546,454.86649472394896,0.5840336134453782
weighted3__outlook_only__state_ridge_100p0,development,weighted3,outlook_only,state_ridge_100p0,238,414.0455219122173,326.22391509010544,241.7333702741356,440.82012955633326,399.1941359638369,509.09288949473955,0.42857142857142855
weighted3__outlook_only__state_ridge_100p0,late,weighted3,outlook_only,state_ridge_100p0,238,351.18264235566977,256.26511058092495,116.93868222876378,403.4011719279527,348.7895440006289,389.7175574845936,0.6008403361344538
weighted3__outlook_only__xgb_1p0,development,weighted3,outlook_only,xgb_1p0,238,492.0958873440057,401.16774622131794,356.5007121848459,531.974382809519,472.1063059113917,610.9371319536787,0.4327731092436975
weighted3__outlook_only__xgb_1p0,late,weighted3,outlook_only,xgb_1p0,238,401.1471456851954,285.9984577493124,187.69154346001866,473.57171789250907,392.2523831360547,476.2589329727501,0.5210084033613446
weighted3__outlook_only__xgb_2p0,development,weighted3,outlook_only,xgb_2p0,238,489.89607662791303,398.3420707493269,358.3688868689938,530.9133515894474,468.9465765110257,610.676158017537,0.42857142857142855
weighted3__outlook_only__xgb_2p0,late,weighted3,outlook_only,xgb_2p0,238,396.45156870397705,282.544682982369,185.62303815199297,467.59063023368276,388.1106570067418,469.0054296786486,0.542016806722689
weighted3__physical__extra_3p0,rolling_2016_2022,weighted3,physical,extra_3p0,833,519.5740482006281,414.22481802102095,43.94990529289833,544.8148653539746,494.65244238040157,738.2074118330404,0.5594237695078031
weighted3__physical__extra_3p0,development,weighted3,physical,extra_3p0,238,556.3064346762709,442.5724329541588,397.1416064762259,623.4470502359363,525.3430902113959,708.349884701014,0.6092436974789915
weighted3__physical__extra_3p0,late,weighted3,physical,extra_3p0,238,497.17972688413454,403.535077778972,-36.487724506592485,566.1103137212967,497.1504978902698,502.541534157956,0.39915966386554624
weighted3__physical__huber_10p0,rolling_2016_2022,weighted3,physical,huber_10p0,833,829.9537156948892,654.4160211367109,-167.67920474946985,890.4653977510254,736.7886378784011,1531.1079608623193,0.5282112845138055
weighted3__physical__huber_10p0,development,weighted3,physical,huber_10p0,238,414.67122257584714,318.50596608779176,123.84360727478392,465.78701311151127,408.05398750132406,481.83858018039933,0.5252100840336135
weighted3__physical__huber_10p0,late,weighted3,physical,huber_10p0,238,617.0500063790732,566.2421414916513,-539.8856577286781,584.6824784625436,615.9859260860967,652.2081462867975,0.6008403361344538
weighted3__physical__ridge_1000p0,rolling_2016_2022,weighted3,physical,ridge_1000p0,833,501.43202485010323,406.3149429215098,-64.54806142414526,509.76662737700724,479.3958438858764,744.074600184976,0.6134453781512605
weighted3__physical__ridge_1000p0,development,weighted3,physical,ridge_1000p0,238,453.6005833906985,357.8377641198472,203.77958243555696,521.3221331083209,444.35713746870823,535.4627005974083,0.6470588235294118
weighted3__physical__ridge_1000p0,late,weighted3,physical,ridge_1000p0,238,475.25534452205125,393.83028657463643,-297.9101995377122,492.2799935338234,459.4807447824612,580.9100973745274,0.5840336134453782
weighted3__physical__ridge_100p0,rolling_2016_2022,weighted3,physical,ridge_100p0,833,478.4337434639652,401.9702318402775,-30.277132112779373,503.10662767996087,472.7422384705169,582.3875187611535,0.6854741896758704
weighted3__physical__ridge_100p0,development,weighted3,physical,ridge_100p0,238,420.4748531856618,340.1148150806393,73.89883355594836,478.1761834012649,419.92897591810333,441.3475973928102,0.6722689075630253
weighted3__physical__ridge_100p0,late,weighted3,physical,ridge_100p0,238,450.85710226494854,385.28714626912364,-331.5771244177863,426.8523972840762,444.68244633142945,519.0440532764226,0.6260504201680672
weighted3__physical__state_ridge_100p0,rolling_2016_2022,weighted3,physical,state_ridge_100p0,833,496.8529907700328,383.3686274564721,-22.758954368480197,513.7599945944859,470.7388344204637,754.535899202534,0.5798319327731093
weighted3__physical__state_ridge_100p0,development,weighted3,physical,state_ridge_100p0,238,524.4298995319921,407.47864819390526,316.90908170995806,605.0100625410665,501.9149588715725,653.9284240122734,0.5630252100840336
weighted3__physical__state_ridge_100p0,late,weighted3,physical,state_ridge_100p0,238,428.67466008332616,335.32094849169675,-142.36358309337464,493.82029941553253,421.4288077375181,499.91271823189396,0.5546218487394958
weighted3__physical__xgb_1p0,rolling_2016_2022,weighted3,physical,xgb_1p0,833,450.88315365907596,327.3226838126944,-4.926778545163838,446.6792886334695,411.57505657760606,855.0748291203977,0.6146458583433373
weighted3__physical__xgb_1p0,development,weighted3,physical,xgb_1p0,238,303.5113927100954,225.9697175991385,100.77574195393494,325.95979757772733,303.3459576219585,313.36571307000594,0.6428571428571429
weighted3__physical__xgb_1p0,late,weighted3,physical,xgb_1p0,238,344.51965035757604,248.17449381535687,105.8216829031445,393.53272438270426,342.3606278451058,380.870236827948,0.6554621848739496
weighted3__physical__xgb_2p0,rolling_2016_2022,weighted3,physical,xgb_2p0,833,400.899194677215,287.259236804802,-94.01596780826398,380.1510848206677,366.33566420088493,760.4503530264836,0.6842737094837935
weighted3__physical__xgb_2p0,development,weighted3,physical,xgb_2p0,238,282.7924919672428,213.68671956720974,11.377206985564793,293.0743018185876,282.0624956166762,302.36870352301906,0.6932773109243697
weighted3__physical__xgb_2p0,late,weighted3,physical,xgb_2p0,238,328.46522119536064,248.55825891380505,-16.852810444522962,364.6654643700207,328.27655169440254,339.40791021658737,0.6848739495798319
weighted3__physical_modis__extra_3p0,rolling_2016_2022,weighted3,physical_modis,extra_3p0,833,645.4052545268046,481.8472344175421,-41.805709543805584,658.1148410279889,563.0272914014898,1276.9117523365267,0.43577430972388953
weighted3__physical_modis__extra_3p0,development,weighted3,physical_modis,extra_3p0,238,598.3057434944888,515.6564951929216,507.1058906208561,667.4011833117269,598.2717574386261,604.6488217938623,0.42857142857142855
weighted3__physical_modis__extra_3p0,late,weighted3,physical_modis,extra_3p0,238,421.64017052648,311.38279057552984,102.145894661232,504.5585430855092,413.26373696090803,496.8909879901306,0.4831932773109244
weighted3__physical_modis__huber_10p0,rolling_2016_2022,weighted3,physical_modis,huber_10p0,833,1325.3705749494268,1085.7703028803587,-6.221815827395117,1399.4908326440952,1160.7083970556089,2285.4996918420325,0.5054021608643458
weighted3__physical_modis__huber_10p0,development,weighted3,physical_modis,huber_10p0,238,1188.4573788542266,887.4866588555889,855.2923100949753,1363.1459575108647,972.8340974174687,1655.4941594212437,0.46218487394957986
weighted3__physical_modis__huber_10p0,late,weighted3,physical_modis,huber_10p0,238,806.8680971575473,745.909533008782,-737.1549734854758,754.1734058745926,806.7969657299592,817.5106158816155,0.6302521008403361
weighted3__physical_modis__ridge_1000p0,rolling_2016_2022,weighted3,physical_modis,ridge_1000p0,833,652.9984100302565,499.1439737913488,-134.14908887225883,645.7373252092095,571.0779545085242,1308.3250718506492,0.5042016806722689
weighted3__physical_modis__ridge_1000p0,development,weighted3,physical_modis,ridge_1000p0,238,548.1585596108005,445.63841465962344,426.10284035791256,579.3009804008859,546.9236569303441,583.6975602386261,0.4831932773109244
weighted3__physical_modis__ridge_1000p0,late,weighted3,physical_modis,ridge_1000p0,238,479.6095363822269,404.18742358027305,-321.954230329259,487.8374668490635,472.1171078355436,556.5608398573836,0.5882352941176471
weighted3__physical_modis__ridge_100p0,rolling_2016_2022,weighted3,physical_modis,ridge_100p0,833,668.1112848325159,505.4236156946592,-123.20609451627877,670.0604470926796,573.6329826026928,1364.1479438068434,0.5198079231692677
weighted3__physical_modis__ridge_100p0,development,weighted3,physical_modis,ridge_100p0,238,548.7944527631929,428.79071112061536,389.20998799326986,579.2179495888364,524.6307098586516,685.6834020337898,0.46218487394957986
weighted3__physical_modis__ridge_100p0,late,weighted3,physical_modis,ridge_100p0,238,438.71910517445383,375.2026506035642,-311.8713719525467,407.54958436369174,438.6785046394871,444.64698956759366,0.6386554621848739
weighted3__physical_modis__state_ridge_100p0,rolling_2016_2022,weighted3,physical_modis,state_ridge_100p0,833,586.9995991391535,453.82624145664,-44.84676895008105,597.853165905009,538.1983198333544,1036.12643527084,0.46338535414165666
weighted3__physical_modis__state_ridge_100p0,development,weighted3,physical_modis,state_ridge_100p0,238,611.0524959600958,508.638087896745,488.5038295957369,655.3928710127385,610.5332220633009,635.719281224414,0.44537815126050423
weighted3__physical_modis__state_ridge_100p0,late,weighted3,physical_modis,state_ridge_100p0,238,435.53905578666695,346.2699208463238,-147.14305539357474,498.21675189851857,430.69279824989303,495.48463918081825,0.5294117647058824
weighted3__physical_modis__xgb_1p0,rolling_2016_2022,weighted3,physical_modis,xgb_1p0,833,462.28848491235124,328.4448235036924,-62.49418353693957,451.98437789833105,411.3740317403321,922.8558444524701,0.5834333733493398
weighted3__physical_modis__xgb_1p0,development,weighted3,physical_modis,xgb_1p0,238,311.7273337842568,236.62990314707537,60.92745665229169,339.0816048165491,310.6921473716812,336.0756102917595,0.6764705882352942
weighted3__physical_modis__xgb_1p0,late,weighted3,physical_modis,xgb_1p0,238,356.0831270580938,254.49274236396332,138.8713985240964,406.89412110519555,354.54046954159793,387.6501181760042,0.6386554621848739
weighted3__physical_modis__xgb_2p0,rolling_2016_2022,weighted3,physical_modis,xgb_2p0,833,422.9408946408535,303.8761054002763,-109.26399951871295,402.87603271619395,380.59454419849146,827.5005921546484,0.6566626650660264
weighted3__physical_modis__xgb_2p0,development,weighted3,physical_modis,xgb_2p0,238,298.954302504566,235.37560222304168,-32.03744583044733,308.3607497940732,297.13490475654385,330.0670070476393,0.6974789915966386
weighted3__physical_modis__xgb_2p0,late,weighted3,physical_modis,xgb_2p0,238,323.4039882436512,237.50729001260976,47.04982174787625,362.86008446547623,322.32083291959793,348.76738804340107,0.7436974789915967
weighted3__physical_modis_outlook__extra_3p0,development,weighted3,physical_modis_outlook,extra_3p0,238,424.63298638884515,344.58682133169657,308.22889366729027,432.64961909344527,420.1772367420707,481.5308254986139,0.4411764705882353
weighted3__physical_modis_outlook__extra_3p0,late,weighted3,physical_modis_outlook,extra_3p0,238,378.94254200352225,271.5929911126395,150.78316600819917,443.6547293272347,373.04411359323535,439.6439593402681,0.5798319327731093
weighted3__physical_modis_outlook__huber_10p0,development,weighted3,physical_modis_outlook,huber_10p0,238,1031.9054885236237,801.4292831780637,776.365804797144,1118.1084774715298,913.0717471158649,1393.8304411235351,0.47058823529411764
weighted3__physical_modis_outlook__huber_10p0,late,weighted3,physical_modis_outlook,huber_10p0,238,541.6924013549714,448.12921439315255,-278.9183939318996,578.6051192393461,532.2990705158053,632.7398849973948,0.5588235294117647
weighted3__physical_modis_outlook__ridge_1000p0,development,weighted3,physical_modis_outlook,ridge_1000p0,238,418.8983153247401,341.5365289440025,312.43050162763575,436.34908678816413,417.9512419980625,446.10364676537,0.453781512605042
weighted3__physical_modis_outlook__ridge_1000p0,late,weighted3,physical_modis_outlook,ridge_1000p0,238,365.347359077158,256.07267800239543,165.28938618506854,425.8258174622404,363.3236329147776,401.7245515269893,0.6260504201680672
weighted3__physical_modis_outlook__ridge_100p0,development,weighted3,physical_modis_outlook,ridge_100p0,238,348.8781585036028,269.6016175125229,198.51809702143245,346.64967767810214,346.65450589550346,385.9816342321791,0.6176470588235294
weighted3__physical_modis_outlook__ridge_100p0,late,weighted3,physical_modis_outlook,ridge_100p0,238,385.41035224674647,265.065708142963,112.56308820763127,456.7366192951499,379.1280963146331,448.4319649209633,0.6722689075630253
weighted3__physical_modis_outlook__state_ridge_100p0,development,weighted3,physical_modis_outlook,state_ridge_100p0,238,476.71467383277945,395.3232445574676,365.0178053196883,513.6716734310652,473.9937300780606,524.8545607258192,0.4369747899159664
weighted3__physical_modis_outlook__state_ridge_100p0,late,weighted3,physical_modis_outlook,state_ridge_100p0,238,348.7295333770254,251.1272996381005,136.3617030177929,398.132265910661,346.95971335621266,382.04881076741157,0.6134453781512605
weighted3__physical_modis_outlook__xgb_1p0,development,weighted3,physical_modis_outlook,xgb_1p0,238,509.3245969311882,420.0259464423196,387.9362447562338,553.2736222341231,496.2592988735391,610.8815188863301,0.42857142857142855
weighted3__physical_modis_outlook__xgb_1p0,late,weighted3,physical_modis_outlook,xgb_1p0,238,393.65405735307274,280.0806089300141,157.26673719510367,467.4991664633826,385.88764469068565,463.6966579578605,0.5462184873949579
weighted3__physical_modis_outlook__xgb_2p0,development,weighted3,physical_modis_outlook,xgb_2p0,238,500.70881756435483,409.3462110249435,375.1334880668075,546.429789287642,484.6465656968037,610.452075691351,0.42857142857142855
weighted3__physical_modis_outlook__xgb_2p0,late,weighted3,physical_modis_outlook,xgb_2p0,238,380.6986912806725,270.9817462218625,143.14592066483965,451.101154603689,374.1893419057732,444.28805763538674,0.5840336134453782
weighted3__physical_modis_outlook_broad__extra_3p0,development,weighted3,physical_modis_outlook_broad,extra_3p0,238,426.70540975538137,347.21419407674847,311.4496306828031,433.10417502353266,422.17526038700225,484.1878093724673,0.4411764705882353
weighted3__physical_modis_outlook_broad__extra_3p0,late,weighted3,physical_modis_outlook_broad,extra_3p0,238,379.86299174389205,272.81465458751285,153.62824915188372,444.0501532398943,373.98345333737336,440.55874249538516,0.5588235294117647
weighted3__physical_modis_outlook_broad__huber_10p0,development,weighted3,physical_modis_outlook_broad,huber_10p0,238,877.6453648956334,721.0777697811387,695.7548784942659,930.812329360315,835.3449899690285,1104.5291913190204,0.453781512605042
weighted3__physical_modis_outlook_broad__huber_10p0,late,weighted3,physical_modis_outlook_broad,huber_10p0,238,548.9911303996132,459.0221492748966,-338.4552344377145,560.2565200103801,536.7559959059182,652.0133692773911,0.6092436974789915
weighted3__physical_modis_outlook_broad__ridge_1000p0,development,weighted3,physical_modis_outlook_broad,ridge_1000p0,238,420.99634398665967,342.6987587820426,313.43657190012215,439.6029427313103,419.76940437030254,451.8874492163898,0.4495798319327731
weighted3__physical_modis_outlook_broad__ridge_1000p0,late,weighted3,physical_modis_outlook_broad,ridge_1000p0,238,369.08060403008324,258.39998471609016,172.92182567952958,430.6180635618794,366.8755586006274,407.1597586384668,0.6218487394957983
weighted3__physical_modis_outlook_broad__ridge_100p0,development,weighted3,physical_modis_outlook_broad,ridge_100p0,238,359.8328092391343,278.0651227329199,201.02594196686942,359.15821712515447,354.314146320065,417.0926165340708,0.5546218487394958
weighted3__physical_modis_outlook_broad__ridge_100p0,late,weighted3,physical_modis_outlook_broad,ridge_100p0,238,382.9728629762115,265.3712480266927,115.66819088162303,453.02849973720953,377.4412165096395,442.297533518236,0.6722689075630253
weighted3__physical_modis_outlook_broad__state_ridge_100p0,development,weighted3,physical_modis_outlook_broad,state_ridge_100p0,238,478.49689764183347,396.6676310872833,367.19863573584627,506.41274072233125,474.0333418408944,539.2381873357887,0.4369747899159664
weighted3__physical_modis_outlook_broad__state_ridge_100p0,late,weighted3,physical_modis_outlook_broad,state_ridge_100p0,238,366.63203269318103,260.37019495522014,146.26602464018015,425.4970303285149,362.82354265800905,415.53145752689414,0.5840336134453782
weighted3__physical_modis_outlook_broad__xgb_1p0,development,weighted3,physical_modis_outlook_broad,xgb_1p0,238,508.9055976124435,419.46532906353974,387.06843589133575,552.8314691116522,495.70530774623563,610.8623967746062,0.42857142857142855
weighted3__physical_modis_outlook_broad__xgb_1p0,late,weighted3,physical_modis_outlook_broad,xgb_1p0,238,392.9979012225472,279.60976296364424,156.27942807942,466.83965875649017,385.3547381352934,462.4849926532609,0.5462184873949579
weighted3__physical_modis_outlook_broad__xgb_2p0,development,weighted3,physical_modis_outlook_broad,xgb_2p0,238,500.74278536120124,409.3243194074691,375.35928424441516,546.6167164741541,484.71006882747304,610.4060761966829,0.42857142857142855
weighted3__physical_modis_outlook_broad__xgb_2p0,late,weighted3,physical_modis_outlook_broad,xgb_2p0,238,380.7495541406418,270.8093300864291,141.12640491544337,451.52380376450895,374.17427267711395,444.62877320653575,0.5756302521008403
